attr1,attr2,attr3,attr4,attr5,attr6,class
-0.78441482,-0.47019533,,,-0.37786573,,
0.35705681,,1.0763862,1.1628265,0.37480715,,
,0.36144189,-0.32114211,1.3168362,-0.37786573,1.1537327,-1
0.90009852,,-0.36622367,,-0.37786573,-0.94572324,
1.0755792,,,2.0586143,,1.1415443,
1.2573271,5.0681547,,,,-0.94572324,-1
,0.25527543,,-0.85955255,,,-1
,,0.17475504,0.91641104,,1.2451459,
,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,
-0.0079634216,,,,-0.37786573,,-1
-0.16125498,,,,0.91020582,1.0653666,-1
-0.78441482,-0.47019533,,,,-0.94572324,
0.50391182,0.71090646,,,-0.37786573,,-1
0.34791014,-0.19150839,-0.050652758,,-0.37786573,,-1
,-0.47019533,-0.59163147,,,-0.94572324,
,-0.44365372,0.17475504,,,,-1
,-0.33748727,,1.6168386,-0.37786573,,-1
0.079776941,-0.41268851,0.17475504,-0.85955255,,,-1
,,-0.59163147,,,-0.94572324,-1
1.4937857,,,,0.81613818,,
,,,,,-0.94572324,
2.4306428,-0.45250093,-0.50146835,-0.85955255,-0.37786573,,
0.47867377,,-0.32114211,0.96915408,-0.37786573,0.85206922,
-0.31590161,-0.44807732,-0.050652758,-0.85955255,,-0.94572324,
,-0.47019533,-0.59163147,-0.85955255,,,-1
,-0.45250093,0.039510361,,0.92459419,,
,-0.47019533,,,-0.37786573,-0.94572324,
,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,-1
,,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
1.1653522,4.2320938,,,,0.88558738,-1
-0.78441482,,,,-0.37786573,,-1
,-0.41711211,-0.230979,0.18307184,-0.37786573,0.97700056,-1
,-0.36845248,,,,1.5589978,
,2.940402,,,,,-1
,1.038253,,,,,-1
,,0.12967348,1.2856123,,,
0.1556605,,,,,,
,-0.14284877,-0.050652758,,,1.2664756,
-0.78441482,-0.47019533,,-0.85955255,,,
-0.55896613,-0.45250093,,0.65269585,1.1333737,,-1
,,0.35508128,1.3472162,,0.97090635,-1
-0.41448248,-0.42595931,,,-0.37786573,-0.94572324,-1
0.06470186,-0.43923012,,-0.85955255,-0.37786573,,
,,,-0.85955255,-0.37786573,,-1
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,,
,,,,,,
,,,,,-0.94572324,
0.074017921,,0.67065219,-0.85955255,-0.37786573,,-1
,-0.31094565,,0.14678463,-0.37786573,,-1
,,-0.0055711987,-0.85955255,,-0.94572324,-1
,,0.40016284,0.8159883,,,-1
-0.2246042,,,0.62906697,0.4998246,,
,-0.33748727,,,-0.37786573,,-1
,,-0.59163147,-0.85955255,,-0.94572324,
,,,,-0.37786573,-0.94572324,-1
,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,,,,-0.37786573,,
,,,0.77843525,-0.37786573,0.90082291,
1.2569884,,,-0.85955255,,-0.94572324,
,1.4673424,,,,0.69057261,-1
-0.78441482,,-0.59163147,-0.85955255,-0.37786573,,
,,0.71573375,,-0.37786573,,-1
0.35434669,-0.43923012,,,,,
16.004145,-0.34633447,,,,-0.94572324,
,,,2.007559,,,-1
-0.78441482,,,-0.85955255,-0.37786573,,
,,,0.95396408,-0.37786573,,
,-0.44365372,,,-0.37786573,,
-0.09773638,,,,,-0.94572324,
0.10738636,-0.43480652,,,0.67679821,,-1
,,-0.59163147,,,-0.94572324,
1.2056653,,,,-0.37786573,,
,-0.42595931,2.1132621,,0.2187082,0.62963049,-1
,,,0.94383742,1.1033128,,
,,,,,1.4188309,
1.2063429,,-0.095734317,,-0.37786573,,-1
-0.099091444,-0.38172329,,,1.1174707,1.6351754,
1.2005839,4.9487174,-0.27606055,-0.85955255,,-0.94572324,
0.26508188,,,,,1.1994393,-1
,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,-1
0.52389901,,,,0.26612066,,-1
,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,-1
,-0.47019533,,,,-0.94572324,
0.36874424,-0.10303635,-0.41130523,,,,-1
0.17327632,,,-0.85955255,-0.37786573,,
0.76645538,,,1.0970032,,,-1
,-0.15169597,,-0.85955255,,-0.94572324,-1
,,,,-0.37786573,,-1
-0.29659195,-0.45250093,,0.70965833,-0.37786573,,-1
,2.7590343,0.2198366,,,0.82159816,
,2.1883896,,2.2670548,,0.90387002,
,-0.31979286,1.8427727,,0.21669975,1.1750624,-1
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,
,-0.47019533,,,,,-1
-0.12094184,,,,,-0.94572324,
-0.034556543,-0.35075807,-0.27606055,0.99573657,,,-1
,,-0.59163147,,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,,,,-1
,,-0.18589744,1.3522795,1.9368503,1.4432078,
,-0.43923012,,,,1.3091351,1
0.37551956,-0.35518168,-0.14081588,,,,
0.39228847,-0.28440404,,,3.4600087,1.4614904,
0.45123373,,-0.36622367,,,,1
,0.14910898,-0.50146835,,-0.37786573,1.650411,
,-0.26228603,,,1.3994432,1.3944541,1
,0.92323937,-0.54654991,,,0.71494946,1
,,,1.7493291,5.8106133,1.421878,1
,,,-0.85955255,-0.37786573,,
0.4724066,0.1889214,,,-0.37786573,1.1202145,1
,,-0.27606055,1.7767555,4.2067221,1.1872509,
,-0.089765542,,,5.2983282,,1
0.54354743,-0.31536926,,1.272954,5.7959945,1.3670301,
0.88807233,,-0.45638679,1.856503,,1.1811567,
0.14041603,,,1.0991129,,1.4645375,1
-0.19021947,,,,,1.104979,1
,,,,,1.4310193,1
0.15176469,,,,,1.6290812,1
,-0.3949941,,1.3522795,,,
1.2815489,-0.28440404,,,,,1
,,,,,1.2878054,1
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,,
,,-0.41130523,0.89446994,2.4836412,0.93129397,
,-0.19150839,-0.50146835,,3.6908481,,1
0.43971569,,,1.5700028,,,1
,,-0.59163147,,,-0.94572324,-1
0.33520642,,0.40016284,,,1.0288014,-1
0.26338805,-0.37729969,-0.095734317,,-0.37786573,0.9952832,-1
,-0.25343882,0.12967348,,1.0350257,,-1
,,,,-0.37786573,,
0.018799083,-0.16054318,-0.18589744,,,1.2573343,-1
-0.78441482,,,-0.85955255,,,-1
,,,1.4033348,,0.99223609,-1
,,,,,0.84902211,-1
,-0.47019533,,,-0.37786573,-0.94572324,-1
,,-0.59163147,,-0.37786573,,-1
,,,,-0.37786573,-0.94572324,
0.45140311,,,0.69531222,-0.37786573,0.87644607,-1
,,,-0.85955255,,-0.94572324,
-0.78441482,,,-0.85955255,-0.37786573,-0.94572324,-1
,,,,,,-1
-0.22494297,,0.76081531,0.53877089,0.31083325,1.5102441,
,,,-0.85955255,,-0.94572324,
,,-0.27606055,-0.85955255,,,-1
,,,,-0.37786573,,-1
,,,-0.85955255,-0.37786573,-0.94572324,
,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,-1
,-0.47019533,-0.59163147,-0.85955255,,,
0.78525689,-0.27555684,-0.18589744,,1.2445625,,-1
0.25102309,,0.30999972,0.67674667,,,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,
,-0.35960528,-0.18589744,,1.1114454,,
,-0.44807732,,0.51429812,,0.71494946,-1
,,2.2034252,0.014294113,-0.37786573,1.4614904,
0.79541986,,,-0.85955255,-0.37786573,,-1
0.30488687,-0.27998044,-0.36622367,0.71176805,,,-1
-0.78441482,,-0.59163147,,-0.37786573,,
,,-0.59163147,-0.85955255,-0.37786573,,-1
,,,-0.85955255,-0.37786573,,-1
,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,,1.4821203,1.5965853,-0.37786573,,
,,-0.59163147,,-0.37786573,-0.94572324,
0.34841828,0.27739344,,,-0.37786573,,
0.024219337,-0.35960528,0.2198366,,-0.37786573,,-1
,-0.43038291,-0.36622367,0.8083933,2.4600995,0.88863449,-1
0.41007368,-0.25786243,-0.45638679,0.42147037,,0.6326776,-1
,-0.42595931,0.039510361,,,,
0.81235816,,-0.18589744,-0.85955255,,-0.94572324,
-0.30946506,,,0.93919603,2.726202,0.92215265,
,-0.47019533,-0.59163147,-0.85955255,,,-1
-0.096550699,,,2.0320318,-0.37786573,,-1
,-0.47019533,-0.59163147,,-0.37786573,,-1
,0.26412264,2.2935883,0.076741871,-0.37786573,,
,4.6125236,-0.0055711987,,,,
0.51915629,0.25969903,,1.7130419,,,-1
-0.3477456,,,,3.3353863,,
,-0.36402888,,,-0.37786573,0.7911271,
-0.78441482,,,,-0.37786573,-0.94572324,-1
,,,1.2467934,-0.37786573,,-1
-0.78441482,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,,-0.54654991,,-0.37786573,-0.94572324,
0.89654148,-0.44365372,-0.41130523,,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,,,,,-1
,,0.039510361,1.4050225,,,
,-0.47019533,,-0.85955255,,,
-0.095365019,-0.45250093,0.12967348,,-0.37786573,,
,,,,-0.37786573,,
,-0.47019533,,,,-0.94572324,
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,,-1
-0.78441482,,,,-0.37786573,,
,,,,2.037964,1.3365591,-1
,,,-0.85955255,,,
-0.030491353,-0.036682315,0.26491816,0.08349298,,0.62048917,-1
-0.45293241,-0.43923012,0.12967348,,,1.047084,-1
0.66177672,-0.38172329,-0.41130523,-0.85955255,-0.37786573,-0.94572324,
-0.21901457,-0.43480652,0.58048907,,0.26612066,,-1
,,,,-0.37786573,,-1
,-0.25343882,,,,1.0927906,
,-0.2092028,,-0.85955255,,-0.94572324,
,,,,1.3593731,,
-0.78441482,,,,,,-1
-0.78441482,,-0.59163147,-0.85955255,,-0.94572324,
-0.31471593,,,1.0408846,,,-1
,,,,,-0.94572324,-1
-0.22172469,,,1.159451,1.1733121,,-1
-0.78441482,,-0.59163147,,,,
,,,,,-0.94572324,
,,-0.59163147,,,-0.94572324,
-0.78441482,,-0.59163147,,,-0.94572324,-1
,,,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,,-0.59163147,,,,-1
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
4.6353311,,,,-0.37786573,-0.94572324,
-0.21698197,-0.2003556,-0.27606055,1.2003796,,0.74846762,-1
-0.15227769,-0.28882764,0.30999972,0.47252563,-0.37786573,1.3487475,-1
,,0.44524439,0.048893546,0.33062137,,
0.75713932,5.0858491,,-0.85955255,-0.37786573,-0.94572324,-1
0.65652585,,,,0.19984199,0.97700056,-1
,-0.08534194,,0.77716942,0.60218943,,-1
,,,,,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,,-1
-0.016771335,,-0.41130523,,4.7909161,1.4371135,-1
,,-0.18589744,0.62569141,-0.37786573,,
,,,,,,
-0.78441482,,,,-0.37786573,,-1
,,,,,-0.94572324,-1
2.4631643,-0.44807732,-0.54654991,-0.85955255,,-0.94572324,-1
,,,-0.85955255,-0.37786573,-0.94572324,-1
1.7392216,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
0.84623475,,0.039510361,,-0.37786573,-0.94572324,-1
,,0.039510361,,,,-1
0.48341649,,,,,,
,-0.44807732,0.89605999,,-0.37786573,,-1
-0.78441482,-0.47019533,,,,,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,-1
,-0.31979286,,,-0.37786573,-0.94572324,
-0.50340852,-0.44807732,,,,,-1
-0.78441482,,-0.59163147,-0.85955255,,,-1
1.127241,,,0.96324686,0.53123536,,-1
,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,-1
,,0.80589687,,-0.37786573,-0.94572324,-1
,1.9450915,,,,0.75456183,-1
-0.78441482,,-0.59163147,-0.85955255,,-0.94572324,
0.81659273,,,1.3683134,,1.1263087,-1
,,-0.59163147,-0.85955255,-0.37786573,,
,,,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,,
0.30488687,0.60916361,,,,0.85816343,
-0.21427184,-0.35960528,-0.36622367,,,1.104979,
,,,-0.85955255,,,
-0.78441482,,-0.59163147,,,,-1
-0.17565253,,-0.0055711987,0.78054497,0.61908012,,
,,-0.050652758,,,-0.94572324,
0.17886596,-0.16939038,0.26491816,,,,
,-0.3949941,,,-0.37786573,-0.94572324,-1
,,,-0.85955255,,,
,1.5292729,,,,,-1
,,-0.230979,1.091096,-0.37786573,1.2177219,
-0.78441482,,,,-0.37786573,,
,,-0.59163147,,,-0.94572324,
,0.10044935,0.40016284,,-0.37786573,,
-0.78441482,-0.47019533,,,,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,,-0.36622367,,,-0.94572324,-1
-0.12839469,0.087178548,,,,0.96785924,-1
1.0142626,,,,,-0.94572324,
-0.11365838,,,1.2522787,,1.1293559,-1
-0.78441482,-0.47019533,-0.59163147,,,,-1
-0.78441482,-0.47019533,-0.59163147,,,-0.94572324,-1
-0.03726667,0.22873382,,,,-0.94572324,
1.0433965,,-0.18589744,0.59953087,-0.37786573,1.1476385,
,,0.76081531,1.1020665,,,
1.8813339,,,,,,-1
,,-0.41130523,0.49615451,,1.104979,
-0.78441482,-0.47019533,,,,-0.94572324,
,-0.47019533,,-0.85955255,,,
,-0.47019533,-0.59163147,-0.85955255,,,-1
,,0.039510361,,0.50064773,,
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
,,,-0.85955255,,-0.94572324,-1
0.048779863,-0.30652205,0.35508128,,,,
0.12296959,,1.8878543,,,1.1445914,
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,,
-0.33605818,-0.45250093,0.17475504,-0.85955255,-0.37786573,,
,0.28181705,,,,,
,-0.47019533,,-0.85955255,-0.37786573,,
,,-0.59163147,,,-0.94572324,-1
,0.24642823,-0.32114211,,,,-1
,,0.039510361,1.0991129,-0.37786573,,-1
-0.22934692,,,0.54256838,-0.017794398,0.95262371,
-0.78441482,,-0.59163147,,-0.37786573,-0.94572324,
,,1.5272018,0.62062808,0.010225051,,
,,-0.230979,,,0.63877181,-1
,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,-0.47019533,-0.59163147,,-0.37786573,,
0.63687743,-0.44365372,-0.0055711987,-0.85955255,,,-1
,,,-0.85955255,,-0.94572324,
-0.43853486,,2.5189961,0.65818112,,0.6326776,
,1.6487101,,,,,
0.1407548,-0.16939038,0.039510361,,-0.37786573,1.1781095,-1
-0.095703785,,,0.92105243,,,
-0.16023868,-0.33748727,-0.230979,,1.5576494,,-1
-0.15227769,,0.12967348,,1.4843247,,-1
-0.78441482,,,-0.85955255,,-0.94572324,-1
0.17988226,,0.2198366,,-0.37786573,,-1
,1.1532667,,0.39446593,-0.37786573,,
,-0.28882764,-0.45638679,1.1881432,-0.37786573,,-1
1.2317503,4.9841062,,,,,
,-0.18266119,-0.18589744,,,,-1
-0.78441482,,-0.59163147,,,,-1
-0.27270896,-0.34633447,-0.050652758,0.8493219,2.2511225,0.76675026,
,1.6398629,-0.45638679,,2.3684354,,-1
,,,0.072522428,,,-1
1.846441,,,,,,
0.34638569,,0.039510361,0.58602865,,,
,-0.37729969,-0.27606055,-0.85955255,-0.37786573,-0.94572324,
-0.78441482,,,-0.85955255,,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,,
-0.11992555,,,0.066615207,,0.90387002,
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
,,-0.45638679,-0.85955255,,-0.94572324,-1
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
,-0.195932,,,-0.37786573,0.52602889,
-0.78441482,,-0.59163147,-0.85955255,-0.37786573,,
-0.78441482,,-0.59163147,-0.85955255,-0.37786573,,
-0.33419496,-0.45250093,,,,0.97395345,-1
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,
0.051320607,-0.36402888,,0.95438603,,1.3091351,-1
0.26711447,,-0.18589744,0.61809642,,,-1
-0.13669446,-0.3994177,0.53540751,0.59573337,,,
1.1103028,1.7239114,,,1.1804898,0.82159816,-1
,1.0692182,,1.1927846,0.84807574,0.64791313,-1
,-0.44807732,,1.4573436,-0.37786573,,
,,-0.36622367,-0.85955255,,-0.94572324,
0.59707244,0.22873382,-0.14081588,0.87801411,,,-1
,1.4540716,,,1.9624333,,
,-0.22247361,,1.5012258,,1.4371135,
,0.66224684,0.039510361,,0.6271139,,
0.7523966,,-0.50146835,,,-0.94572324,-1
-0.78441482,,-0.59163147,-0.85955255,,,
0.51576863,,0.26491816,-0.85955255,,,-1
-0.78441482,,,-0.85955255,,,-1
-0.19970491,,,-0.85955255,,-0.94572324,-1
-0.38484046,,0.58048907,0.47632313,-0.37786573,1.4950086,
0.39008649,,-0.230979,,0.75802498,1.3761714,
,-0.41711211,,,,1.2908525,
1.2700309,,-0.18589744,,,0.83378658,
,,,,-0.37786573,,
,,,,,1.0166129,-1
,,,-0.85955255,,,-1
-0.78441482,,-0.59163147,,,,-1
-0.060641516,-0.2047792,,,,,
1.8289946,,,-0.85955255,-0.37786573,,-1
,-0.47019533,-0.59163147,,,,
,-0.44365372,-0.18589744,-0.85955255,-0.37786573,,-1
,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,,,-0.37786573,-0.94572324,-1
0.058095925,,-0.0055711987,0.52526867,-0.37786573,1.2969467,-1
-0.24797905,,-0.36622367,,-0.37786573,-0.94572324,
0.11060464,0.047366127,0.039510361,,-0.37786573,1.3274177,-1
1.0030833,2.7413399,,0.3674615,,,-1
-0.78441482,-0.47019533,,-0.85955255,,,
,-0.47019533,,,,-0.94572324,-1
,,1.6173649,,0.12144679,,-1
,-0.41711211,,0.58518476,-0.37786573,1.8119076,
,4.7408081,-0.27606055,-0.85955255,,-0.94572324,-1
-0.78441482,-0.47019533,,,-0.37786573,-0.94572324,
-0.1978417,,,,,1.2999938,-1
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
1.2395419,,-0.50146835,2.6320366,,0.88863449,
-0.78441482,-0.47019533,,,,,-1
,-0.34191087,,,-0.37786573,-0.94572324,
-0.048954093,,,-0.85955255,,-0.94572324,
0.48866736,1.6354393,0.039510361,,3.9391709,,-1
-0.78441482,-0.47019533,,,,,-1
,-0.3949941,,0.57168254,-0.37786573,1.0440369,-1
0.1139923,-0.24459162,-0.41130523,-0.85955255,,,-1
-0.090452914,,,0.78096692,,,
,-0.44807732,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
-0.44785092,,0.44524439,0.76493303,,,
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,-1
0.036584292,-0.37287609,-0.27606055,,-0.37786573,,-1
-0.78441482,-0.47019533,,,,,
0.21037119,,,,-0.37786573,-0.94572324,
,,,,,,-1
,,,1.1164126,,,
-0.10569738,-0.32421646,-0.27606055,,1.7798624,0.95567082,-1
,,,0.40163899,-0.37786573,1.1720153,-1
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.051494837,-0.35960528,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,,,,,,-1
1.664185,4.0507262,-0.36622367,,,0.67838418,-1
0.064363094,,,,,,-1
,-0.47019533,-0.59163147,-0.85955255,,,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,-1
-0.24205065,,-0.230979,1.1463707,,0.81550395,
,-0.063223929,0.62557063,,0.04275527,,-1
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,,
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
,-0.47019533,,-0.85955255,,,
,1.8433486,0.35508128,0.73117749,,0.5839239,
,-0.45250093,,,,,
,-0.014564304,,0.62611336,,1.1811567,-1
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,
-0.78441482,,-0.59163147,-0.85955255,,,
,,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,-1
0.48765106,3.1084989,,,,,-1
-0.61147484,-0.37729969,7.1173152,,,,-1
,,1.6624465,1.318524,,,-1
0.08604411,-0.32864006,1.1665493,0.62062808,,,-1
0.39008649,,0.49032595,-0.85955255,,,
,0.59589281,,1.6370919,-0.37786573,,
-0.78441482,,-0.59163147,-0.85955255,,,-1
-0.4202415,-0.44365372,,0.74383582,,0.82464527,
,-0.47019533,,,-0.37786573,,
-0.22036963,-0.44807732,,1.2843465,,0.70276103,-1
,,-0.59163147,,-0.37786573,-0.94572324,
0.11162093,-0.13842517,0.58048907,0.13201657,,,-1
,-0.43480652,-0.50146835,,-0.37786573,-0.94572324,
,-0.26670963,,0.54256838,,0.83378658,-1
,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
,,-0.36622367,1.7856163,-0.37786573,1.2268632,
,-0.47019533,,-0.85955255,-0.37786573,,-1
,-0.45250093,-0.050652758,,-0.37786573,-0.94572324,
,-0.31536926,,0.39446593,,1.278664,
,,,0.55142922,0.096291845,1.1080261,
0.84809796,,-0.50146835,-0.85955255,-0.37786573,,-1
,-0.31979286,-0.230979,,-0.37786573,-0.94572324,-1
-0.78441482,,-0.59163147,,-0.37786573,-0.94572324,
-0.78441482,,,,-0.37786573,,
,-0.39057049,-0.14081588,,,,-1
,-0.27555684,-0.230979,0.95185436,,,-1
0.52406839,-0.31094565,,1.45439,,1.2603814,-1
-0.78441482,,,,,,
,,,0.64678863,,,-1
,-0.41711211,0.17475504,,-0.37786573,-0.94572324,
,,-0.59163147,-0.85955255,-0.37786573,,-1
,,-0.14081588,1.0020657,,1.2664756,
1.2397113,,,,,0.74542051,
,-0.10745995,,,,-0.94572324,
1.5772915,-0.35518168,,,,,-1
1.7592088,2.4184169,-0.41130523,0.9970024,,,-1
1.423153,2.0645287,,,1.1905649,0.52602889,
,,-0.230979,-0.85955255,,,
,,,,,,-1
0.47359228,,,,-0.37786573,-0.94572324,
-0.13042729,-0.43480652,0.2198366,,-0.37786573,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,,,-0.94572324,
-0.010334783,-0.28440404,0.49032595,,,,-1
0.39957193,0.35259468,-0.230979,,,0.56868837,
-0.78441482,,,,-0.37786573,,
-0.78441482,,,-0.85955255,-0.37786573,,-1
-0.78441482,-0.32421646,,-0.85955255,,,
,-0.29767485,,1.970006,1.0683462,1.1171674,-1
,-0.41268851,0.89605999,0.67759056,,,
-0.78441482,,,-0.85955255,,-0.94572324,
,0.096025752,-0.14081588,1.2033332,,1.104979,-1
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,
-0.78441482,-0.47019533,,,,-0.94572324,
0.11179032,,0.85097843,0.055644655,,,-1
0.37568894,0.21988661,-0.27606055,0.86324606,,1.1293559,
-0.15075324,-0.34633447,,0.86324606,1.9624333,,-1
0.96548034,,,,,,
,,,,,-0.94572324,
0.64551596,,,1.5809733,,,
-0.07182079,-0.41711211,,-0.85955255,-0.37786573,,-1
,,,-0.85955255,-0.37786573,-0.94572324,
,,,,,,
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
0.063346796,-0.24901522,-0.0055711987,0.08349298,-0.37786573,1.2024864,-1
,,,0.63666197,-0.37786573,0.87949317,
,,0.039510361,,-0.37786573,,-1
,-0.44365372,-0.54654991,,-0.37786573,,-1
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,
,,,,,1.2847583,-1
-0.16040807,,,,,,
,,,,,,-1
-0.52796905,-0.44807732,,1.8881488,,0.39195623,
0.79846876,1.3213636,0.85097843,,0.055826623,0.77893868,-1
,,,-0.85955255,,-0.94572324,-1
-0.14499422,-0.37729969,-0.230979,0.77632553,1.944917,,
1.8259457,2.5865138,,,,0.48641652,-1
,,,,-0.37786573,1.1202145,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,,0.89605999,,,-0.94572324,-1
,-0.3949941,,0.66535418,-0.37786573,,-1
,,,,,0.74846762,
,0.73302447,,,-0.37786573,-0.94572324,
,,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
-0.15989992,,-0.0055711987,,,,
-0.78441482,,,-0.85955255,,-0.94572324,
,-0.13842517,,0.69573417,,,
,,,-0.85955255,,,-1
,,-0.59163147,-0.85955255,,,-1
0.23425418,-0.41268851,-0.230979,,-0.37786573,1.3731243,
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,
,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,
,0.90554496,,,-0.37786573,1.0440369,
,,-0.36622367,,-0.37786573,-0.94572324,-1
0.43531173,-0.010140702,,,-0.37786573,0.55954706,-1
-0.28338008,,,0.60332837,,0.93434108,-1
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,,
1.4004557,,0.039510361,1.4873017,-0.37786573,1.0958377,
1.3157643,5.0327659,-0.41130523,,-0.37786573,0.48336941,
,2.8784716,-0.14081588,-0.85955255,,,
,-0.44807732,1.5272018,,-0.37786573,,-1
-0.069449429,-0.33306367,,,-0.37786573,-0.94572324,-1
,,-0.095734317,,,-0.94572324,-1
,,,,,,-1
-0.78441482,,,-0.85955255,,-0.94572324,-1
,,,0.2894018,,0.90691713,-1
-0.78441482,-0.47019533,,-0.85955255,,-0.94572324,-1
,-0.049953122,1.7075281,,,0.96176503,
,-0.31979286,-0.0055711987,-0.85955255,,-0.94572324,
-0.78441482,,-0.59163147,-0.85955255,,-0.94572324,
0.18530251,-0.35075807,,0.72906777,-0.37786573,,
-0.78441482,,,-0.85955255,-0.37786573,,-1
0.047086034,-0.38614689,,,-0.37786573,1.6047044,-1
,-0.47019533,-0.59163147,,-0.37786573,,
,-0.47019533,-0.59163147,,,,-1
0.15786248,0.15353258,,1.0792815,,1.1537327,
,,2.6091592,,-0.37786573,-0.94572324,-1
,5.0593075,,0.4379262,-0.37786573,0.27616621,-1
,,2.7894855,,,,-1
,,1.8427727,,0.26246595,1.1141203,
,0.74629528,,,-0.37786573,,
-0.78441482,-0.47019533,,-0.85955255,,-0.94572324,
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
,-0.37729969,,,-0.37786573,,-1
0.12212268,,-0.50146835,-0.85955255,,,
1.203294,1.5602381,-0.095734317,1.6303408,-0.37786573,0.72104367,-1
-0.068602514,-0.14284877,3.5107904,0.86451189,,0.82159816,-1
-0.0022044017,,,0.35649095,-0.37786573,,
2.7504378,,,,,,-1
-0.27237019,-0.36402888,,-0.85955255,-0.37786573,,-1
-0.065892387,-0.25786243,0.62557063,,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,,,,,-1
-0.78441482,-0.47019533,,,-0.37786573,,-1
,-0.47019533,,,,,
,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,
-0.78441482,-0.47019533,,,-0.37786573,-0.94572324,
,-0.45250093,-0.50146835,-0.85955255,,,-1
0.064532477,-0.3949941,0.039510361,,1.958153,,
,-0.41711211,-0.27606055,-0.85955255,,-0.94572324,
,-0.0057170995,0.49032595,,,1.1232616,
,-0.37729969,0.49032595,,0.51872374,1.0379427,-1
,-0.3949941,,,1.7567817,,
-0.78441482,,,,,,
-0.5056105,,2.7894855,0.89868938,0.22407502,,-1
-0.78441482,,-0.59163147,,,-0.94572324,-1
,,,,,,
,,,,1.8832808,,
,,,,-0.37786573,,-1
-0.78441482,-0.47019533,,,-0.37786573,-0.94572324,
,4.5373224,,,,,
,,,,,-0.94572324,-1
,-0.37287609,,0.65100807,,0.71190235,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,
