height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
,73.0,657.0,8.111,0.298,,,,,77.0,1
9.0,125.0,1125.0,,0.21,0.601,1.69,236.0,,140.0,
8.0,109.0,872.0,,0.219,0.595,1.61,,,119.0,
5.0,,,5.4,,0.496,,40.0,67.0,13.0,1
8.0,76.0,608.0,9.5,0.232,0.51,1.88,141.0,,75.0,1
4.0,18.0,,,,0.778,,13.0,56.0,2.0,
,240.0,,,0.215,0.538,1.64,362.0,,221.0,
5.0,51.0,255.0,10.2,0.314,0.831,1.63,80.0,212.0,49.0,1
8.0,,1848.0,28.875,0.228,0.569,,421.0,1052.0,257.0,1
7.0,231.0,,,,0.64,1.71,420.0,1035.0,,
4.0,19.0,76.0,4.75,0.421,,,32.0,70.0,18.0,1
5.0,,350.0,14.0,0.18,0.417,1.4,,146.0,45.0,
5.0,203.0,,40.6,0.239,0.859,1.3,243.0,,187.0,1
,22.0,396.0,1.222,0.366,0.513,14.5,,203.0,10.0,1
,,,17.889,,0.521,2.41,,,,1
,24.0,408.0,1.412,0.426,0.792,4.46,174.0,323.0,39.0,1
,158.0,2844.0,,0.198,,2.46,563.0,1190.0,,
9.0,92.0,,10.222,0.287,0.694,1.93,238.0,575.0,123.0,1
6.0,48.0,288.0,8.0,0.316,0.965,1.57,91.0,278.0,58.0,1
8.0,95.0,760.0,,,0.645,1.34,142.0,,106.0,
7.0,,1589.0,32.429,0.217,0.509,,,809.0,215.0,1
7.0,,1701.0,34.714,0.198,0.48,,336.0,817.0,227.0,1
,242.0,,,0.171,,1.45,331.0,,228.0,1
8.0,,1536.0,,0.207,0.579,,,889.0,203.0,1
7.0,98.0,,14.0,0.207,0.491,,,337.0,,1
17.0,22.0,,1.294,0.425,0.765,,159.0,,,
8.0,152.0,,19.0,0.27,0.623,2.0,,,164.0,1
17.0,11.0,187.0,0.647,,0.433,10.17,61.0,81.0,6.0,
17.0,,,0.647,0.417,0.647,9.75,78.0,121.0,,
10.0,141.0,,14.1,,0.645,2.25,333.0,910.0,148.0,1
6.0,46.0,276.0,7.667,0.322,0.877,1.48,,242.0,60.0,
8.0,229.0,,28.625,,0.484,1.57,,887.0,196.0,1
8.0,113.0,,14.125,0.21,0.759,1.41,,686.0,135.0,1
5.0,69.0,,13.8,,0.632,1.51,86.0,,57.0,1
5.0,34.0,170.0,,0.141,,1.26,,101.0,,
5.0,58.0,,11.6,0.2,0.745,1.41,58.0,,41.0,1
5.0,,,7.2,0.211,0.789,1.52,38.0,,25.0,1
5.0,46.0,230.0,9.2,0.174,0.804,1.43,40.0,185.0,28.0,
,135.0,945.0,19.286,,0.753,,147.0,712.0,120.0,
5.0,118.0,,,0.154,,1.44,91.0,,63.0,
3.0,,15.0,1.667,,0.8,4.0,,12.0,2.0,1
7.0,145.0,1015.0,20.714,0.207,,,210.0,,,1
7.0,,637.0,13.0,0.163,,1.46,104.0,,71.0,1
5.0,177.0,885.0,35.4,0.226,0.498,1.71,200.0,441.0,117.0,
17.0,22.0,374.0,,0.321,0.406,8.57,120.0,,,1
9.0,150.0,,16.667,0.237,0.579,1.75,320.0,782.0,183.0,1
17.0,24.0,408.0,1.412,0.4,,4.79,163.0,,34.0,1
8.0,117.0,936.0,14.625,0.173,,,162.0,601.0,125.0,1
19.0,,,,0.208,,1.93,514.0,1606.0,267.0,1
,239.0,,,0.16,0.476,1.51,,797.0,177.0,1
7.0,110.0,,15.714,0.174,0.447,1.25,134.0,344.0,107.0,1
,,126.0,3.5,0.198,0.444,1.67,25.0,,15.0,4
,47.0,282.0,,0.177,0.45,1.61,50.0,127.0,,1
,25.0,100.0,,0.28,0.71,,28.0,71.0,,
6.0,,624.0,17.333,0.234,,,146.0,,111.0,
4.0,,124.0,7.75,0.419,,1.58,,,,
7.0,192.0,1344.0,,0.136,0.385,,183.0,518.0,135.0,1
7.0,162.0,1134.0,23.143,0.096,0.235,,109.0,266.0,73.0,1
8.0,208.0,1664.0,26.0,0.194,0.491,,323.0,,196.0,
17.0,22.0,,,0.409,,4.5,153.0,283.0,34.0,1
,189.0,1890.0,18.9,,0.515,2.34,,973.0,,
,92.0,460.0,18.4,,,1.38,,278.0,96.0,1
,,,15.857,,,1.5,,686.0,,1
,24.0,432.0,1.333,,0.75,5.76,196.0,,,1
8.0,,1848.0,28.875,,0.543,,,1003.0,236.0,1
,,3330.0,,0.163,0.358,2.39,544.0,,228.0,1
8.0,242.0,1936.0,30.25,0.232,,1.72,450.0,,262.0,1
7.0,48.0,336.0,,0.298,0.613,,100.0,206.0,60.0,1
6.0,60.0,360.0,,0.292,0.822,1.57,,296.0,67.0,
,211.0,,30.143,,0.653,1.7,380.0,965.0,223.0,
5.0,17.0,,3.4,,,2.91,32.0,63.0,11.0,1
,198.0,39006.0,1.005,,0.332,46.93,10654.0,,227.0,5
,223.0,,31.857,0.205,0.664,1.4,320.0,1036.0,,1
7.0,67.0,,9.571,0.258,0.548,1.7,121.0,,71.0,1
23.0,249.0,5727.0,,,,,4409.0,5488.0,,1
17.0,23.0,,1.353,0.373,,10.43,146.0,243.0,14.0,1
9.0,169.0,,18.778,,0.619,1.82,396.0,942.0,217.0,1
9.0,100.0,,11.111,0.247,0.637,,222.0,573.0,121.0,1
6.0,,426.0,,,,1.57,140.0,408.0,89.0,1
8.0,210.0,,26.25,0.178,0.483,1.44,299.0,,,1
,,176.0,,,0.614,,,108.0,26.0,1
7.0,97.0,679.0,13.857,0.196,0.461,1.68,133.0,,79.0,
5.0,,535.0,21.4,0.247,0.91,1.43,132.0,,92.0,1
17.0,,,2.0,,0.156,,71.0,90.0,4.0,1
19.0,201.0,,10.579,,0.567,,909.0,2164.0,439.0,
7.0,213.0,1491.0,,,0.746,,351.0,1112.0,234.0,1
6.0,28.0,168.0,,0.327,0.589,2.12,,,26.0,1
7.0,98.0,686.0,,0.254,0.608,,174.0,417.0,114.0,1
,133.0,,19.0,0.211,0.559,1.75,,520.0,112.0,
7.0,72.0,,,0.236,0.651,1.7,,,,1
,159.0,12561.0,,0.319,0.368,51.4,4009.0,4623.0,,1
77.0,245.0,18865.0,3.182,0.445,0.523,,8396.0,9871.0,257.0,
74.0,183.0,,,0.544,,,,,58.0,
3.0,541.0,1623.0,180.33,0.71,0.747,88.62,1152.0,,13.0,
,153.0,1377.0,,0.304,0.848,2.06,419.0,1168.0,203.0,1
10.0,58.0,580.0,5.8,0.402,0.893,2.81,233.0,,83.0,1
84.0,,,,,,84.0,,84.0,1.0,4
14.0,192.0,,,,0.589,,628.0,1584.0,,1
,12.0,192.0,,0.526,0.833,7.21,101.0,160.0,14.0,1
,284.0,3976.0,20.286,,0.698,,,2777.0,,1
,225.0,2025.0,25.0,,0.741,1.41,400.0,1501.0,,1
10.0,325.0,3250.0,,0.215,0.692,1.51,700.0,2248.0,463.0,
9.0,333.0,2997.0,37.0,,0.671,1.57,711.0,2011.0,452.0,1
,,,21.889,0.274,0.699,1.74,485.0,,278.0,1
,58.0,522.0,,0.351,0.669,2.29,,349.0,80.0,1
13.0,323.0,,24.846,0.256,0.557,,,,449.0,
17.0,24.0,408.0,1.412,0.36,,,147.0,289.0,,1
7.0,,259.0,5.286,0.521,0.954,3.14,135.0,,43.0,1
9.0,,1656.0,20.444,,0.798,1.46,354.0,1322.0,242.0,1
,44.0,,4.889,0.341,0.677,2.55,135.0,268.0,53.0,1
10.0,,3300.0,33.0,,0.671,1.61,684.0,2215.0,425.0,1
9.0,33.0,297.0,3.667,,0.677,2.53,101.0,201.0,40.0,
10.0,,,29.2,0.203,0.649,,594.0,1896.0,397.0,1
,,350.0,7.143,0.266,,1.45,,,64.0,1
117.0,1.0,,,1.0,,117.0,,,1.0,
4.0,93.0,372.0,23.25,0.312,0.763,1.66,116.0,284.0,70.0,1
6.0,94.0,564.0,15.667,0.184,,1.32,,,79.0,
13.0,284.0,3692.0,21.846,,0.553,,,2040.0,,1
6.0,,,15.667,,0.874,1.63,,,,1
16.0,24.0,384.0,1.5,0.393,0.935,,,359.0,32.0,1
5.0,94.0,,18.8,0.234,0.845,1.39,110.0,397.0,,1
12.0,,,13.917,0.225,,,451.0,1507.0,234.0,1
5.0,94.0,470.0,,0.183,,1.62,86.0,375.0,53.0,1
4.0,95.0,380.0,23.75,0.311,0.979,,,372.0,78.0,1
7.0,61.0,427.0,,,0.794,,103.0,339.0,70.0,1
6.0,95.0,570.0,,0.209,,1.63,119.0,380.0,73.0,1
6.0,93.0,,15.5,,,1.71,133.0,397.0,78.0,
10.0,288.0,2880.0,28.8,,,1.5,549.0,,365.0,1
5.0,,,18.6,,,1.66,163.0,465.0,,
1.0,18.0,18.0,,0.389,1.0,3.5,7.0,18.0,,1
,323.0,3230.0,,0.198,,1.38,641.0,2183.0,,
,,,,0.255,0.787,1.73,,374.0,,1
6.0,97.0,582.0,,0.232,0.852,,135.0,496.0,87.0,1
10.0,293.0,,29.3,,0.596,1.53,,,397.0,
5.0,96.0,480.0,,0.342,0.738,,,354.0,77.0,1
6.0,96.0,,,0.309,0.925,1.73,178.0,,103.0,
,96.0,,16.0,0.335,,,193.0,405.0,79.0,
6.0,96.0,576.0,16.0,0.259,0.74,1.69,149.0,,88.0,
,24.0,,1.412,0.407,0.809,,,,,1
13.0,239.0,3107.0,18.385,,,2.16,742.0,1912.0,,
5.0,63.0,315.0,12.6,0.368,,2.0,116.0,292.0,,1
8.0,,2384.0,37.25,0.242,,1.5,,1886.0,383.0,
6.0,,576.0,,,0.703,,184.0,405.0,80.0,
,96.0,,19.2,,0.817,2.77,,392.0,,1
,56.0,,,0.329,,,129.0,310.0,78.0,1
5.0,,470.0,18.8,,,1.63,130.0,444.0,80.0,
,,3300.0,33.0,,0.771,1.44,744.0,2545.0,518.0,1
6.0,96.0,,16.0,0.309,0.644,2.44,,371.0,73.0,1
6.0,95.0,570.0,15.833,0.274,0.784,,156.0,447.0,,1
10.0,319.0,3190.0,31.9,,0.674,1.67,764.0,,458.0,1
6.0,96.0,576.0,16.0,0.297,,,171.0,467.0,76.0,1
5.0,82.0,410.0,16.4,,0.802,2.11,148.0,,70.0,1
6.0,96.0,576.0,16.0,0.351,0.755,2.43,202.0,435.0,83.0,1
16.0,24.0,384.0,1.5,0.411,,4.51,158.0,335.0,35.0,1
9.0,,,31.667,,0.765,2.42,866.0,1961.0,358.0,1
,,576.0,16.0,,0.939,,154.0,541.0,102.0,1
6.0,96.0,576.0,16.0,,,,,,,1
,1.0,136.0,0.007,0.993,,135.0,135.0,136.0,1.0,4
9.0,305.0,2745.0,33.889,0.191,0.73,1.4,525.0,2003.0,375.0,
,96.0,576.0,16.0,0.26,0.856,1.53,150.0,493.0,98.0,1
5.0,94.0,,18.8,,,1.91,147.0,353.0,77.0,1
,19.0,133.0,2.714,0.286,,1.65,38.0,84.0,,1
,95.0,570.0,,0.256,,,,438.0,,1
9.0,331.0,2979.0,36.778,0.222,0.69,1.57,661.0,2056.0,421.0,1
6.0,,570.0,15.833,,,1.45,,532.0,,
,,576.0,16.0,,0.668,2.01,135.0,385.0,67.0,
,282.0,,28.2,,0.701,1.43,,1977.0,378.0,
6.0,97.0,,,0.235,0.703,,,,80.0,
9.0,183.0,1647.0,20.333,0.218,,1.42,359.0,989.0,252.0,1
,97.0,582.0,16.167,0.282,,1.84,164.0,462.0,,1
6.0,97.0,,16.167,0.266,0.72,,155.0,419.0,85.0,
6.0,93.0,558.0,15.5,0.276,,,,537.0,101.0,1
6.0,94.0,,15.667,0.287,0.713,2.45,162.0,,66.0,1
,97.0,679.0,13.857,0.211,0.791,1.51,143.0,537.0,95.0,1
,,,,0.44,0.948,5.28,,364.0,,1
12.0,91.0,,,0.281,,,307.0,644.0,125.0,
5.0,,485.0,19.4,0.334,0.831,,162.0,403.0,,1
6.0,97.0,,16.167,0.299,0.701,1.85,,408.0,94.0,
,242.0,3146.0,18.615,,0.614,,,,312.0,
,96.0,384.0,24.0,0.417,0.753,2.19,160.0,289.0,,1
6.0,96.0,,16.0,0.198,0.668,1.61,114.0,385.0,,1
7.0,140.0,980.0,20.0,0.253,,,248.0,868.0,167.0,1
,96.0,576.0,16.0,0.262,0.842,1.51,151.0,485.0,100.0,1
10.0,303.0,3030.0,30.3,0.179,0.669,1.32,543.0,2028.0,410.0,
5.0,,480.0,19.2,,0.838,1.78,155.0,,87.0,
6.0,,576.0,16.0,0.217,,1.45,125.0,459.0,86.0,1
,284.0,,,0.202,0.709,,,2013.0,,1
,69.0,276.0,17.25,0.377,0.96,,104.0,,57.0,1
,,720.0,8.889,0.231,,1.54,,,108.0,
5.0,96.0,480.0,19.2,,0.717,2.14,158.0,344.0,74.0,1
,96.0,576.0,16.0,,0.901,,,519.0,100.0,1
,96.0,,16.0,,,3.0,183.0,,61.0,
5.0,99.0,495.0,19.8,0.303,0.739,1.92,,366.0,78.0,1
6.0,96.0,576.0,16.0,0.293,0.724,2.09,169.0,417.0,81.0,
4.0,96.0,384.0,24.0,,,2.56,184.0,,,1
,1.0,,0.027,1.0,1.0,37.0,37.0,37.0,1.0,4
6.0,94.0,,15.667,0.326,0.862,2.02,,486.0,91.0,1
,,1472.0,5.75,,0.522,3.61,361.0,769.0,100.0,1
6.0,,,6.5,0.342,,,80.0,219.0,39.0,1
5.0,39.0,,7.8,,,3.67,,161.0,21.0,1
,,,,0.436,,,85.0,,24.0,1
160.0,286.0,45760.0,,0.201,,55.42,9199.0,10347.0,166.0,
91.0,285.0,25935.0,,0.158,,113.89,,4287.0,,
64.0,73.0,4672.0,1.141,0.403,,72.38,1882.0,2077.0,26.0,
63.0,,4158.0,1.048,,,44.37,2041.0,2458.0,46.0,3
,,3250.0,0.769,0.454,0.487,,,1582.0,6.0,3
63.0,79.0,4977.0,1.254,0.338,0.345,,1681.0,,9.0,3
,1.0,32.0,,1.0,,32.0,32.0,32.0,,4
,108.0,432.0,27.0,,0.826,56.0,336.0,357.0,6.0,
11.0,32.0,352.0,,0.264,0.5,,,176.0,,1
9.0,18.0,162.0,,0.395,0.759,2.78,64.0,123.0,,
9.0,9.0,81.0,1.0,0.321,,13.0,,,2.0,
11.0,,627.0,,0.343,0.678,,215.0,425.0,,1
,,20.0,20.0,0.75,,3.0,15.0,20.0,,2
,252.0,2772.0,,0.092,,63.75,,,4.0,2
7.0,31.0,217.0,,0.382,0.811,1.84,83.0,,45.0,1
9.0,38.0,342.0,,0.377,,2.74,129.0,250.0,47.0,1
430.0,5.0,2150.0,,0.216,,46.5,465.0,475.0,10.0,4
9.0,151.0,1359.0,16.778,0.185,0.566,1.39,251.0,769.0,,
10.0,88.0,880.0,,,0.49,2.16,,431.0,,1
9.0,160.0,,17.778,0.215,0.8,,310.0,1152.0,196.0,1
7.0,92.0,,13.143,,0.907,,188.0,,122.0,
,127.0,1143.0,14.111,0.213,0.679,1.58,243.0,776.0,,1
10.0,,,0.1,,1.0,9.0,,10.0,,
8.0,75.0,600.0,9.375,,0.662,1.37,,397.0,100.0,1
,119.0,,17.0,0.285,0.872,1.5,237.0,726.0,158.0,1
7.0,,28.0,0.571,0.429,0.714,,,,5.0,
1.0,,41.0,41.0,0.39,1.0,1.07,16.0,41.0,15.0,
1.0,,40.0,40.0,0.4,1.0,1.07,16.0,40.0,,1
,42.0,42.0,42.0,0.405,,1.06,17.0,,16.0,1
9.0,59.0,,6.556,0.237,0.802,,,426.0,81.0,1
,1.0,,,1.0,1.0,,,,,
,17.0,102.0,,0.245,,,25.0,82.0,18.0,
8.0,,960.0,,0.25,0.748,,240.0,718.0,,1
7.0,59.0,413.0,,,1.0,,191.0,413.0,82.0,
7.0,125.0,875.0,,0.29,0.735,1.59,254.0,643.0,160.0,
9.0,111.0,,,0.209,0.571,1.57,,,133.0,1
7.0,,,23.429,0.281,0.838,1.6,,962.0,202.0,1
7.0,8.0,,,0.393,0.75,2.0,22.0,,11.0,1
,40.0,,,0.4,,1.07,16.0,40.0,15.0,1
1.0,35.0,35.0,,0.429,1.0,,15.0,35.0,,1
,31.0,,4.429,0.336,0.834,1.52,73.0,181.0,48.0,1
,211.0,,23.444,0.219,,,416.0,1343.0,282.0,1
9.0,93.0,837.0,,0.229,0.734,,192.0,614.0,122.0,1
8.0,129.0,1032.0,16.125,0.232,0.823,1.46,239.0,849.0,164.0,1
,,,1.167,0.333,,1.4,,40.0,10.0,1
7.0,12.0,84.0,,,,2.38,,51.0,8.0,
9.0,88.0,,,0.263,0.726,,208.0,575.0,,1
,,33.0,33.0,,,1.09,,33.0,11.0,
1.0,63.0,63.0,63.0,0.952,,,60.0,63.0,,
8.0,48.0,384.0,,0.396,0.924,,152.0,355.0,75.0,1
7.0,,266.0,,,0.91,1.82,109.0,242.0,,1
,36.0,252.0,5.143,0.456,0.98,,115.0,247.0,,1
7.0,76.0,,10.857,0.301,0.859,1.38,160.0,,116.0,
5.0,2.0,10.0,0.4,0.8,,8.0,,8.0,1.0,1
7.0,56.0,392.0,,0.143,0.401,1.56,,157.0,36.0,1
7.0,105.0,735.0,,0.256,0.705,,188.0,518.0,111.0,1
,53.0,371.0,7.571,0.089,,1.5,,,22.0,1
1.0,95.0,,,0.379,,1.03,36.0,,35.0,1
9.0,,675.0,8.333,0.194,0.698,,,,90.0,1
1.0,76.0,76.0,76.0,0.961,,36.5,,76.0,2.0,2
8.0,,160.0,2.5,0.263,0.613,2.0,42.0,,21.0,1
7.0,31.0,,,0.415,0.783,2.31,,170.0,39.0,1
9.0,,,,,,,251.0,,122.0,1
9.0,102.0,918.0,,0.166,,1.58,152.0,,96.0,1
6.0,21.0,,3.5,0.238,0.738,1.58,30.0,93.0,,1
7.0,12.0,84.0,1.714,0.25,0.524,1.75,21.0,44.0,12.0,
8.0,,,,0.261,0.879,1.47,144.0,485.0,98.0,1
,,102.0,,0.961,1.0,24.5,98.0,,,
8.0,77.0,616.0,,,0.731,1.47,,450.0,97.0,1
8.0,22.0,,2.75,0.438,0.79,2.41,,139.0,32.0,1
7.0,62.0,,8.857,,0.963,1.46,,418.0,81.0,
6.0,10.0,60.0,1.667,0.183,0.65,1.83,,39.0,6.0,1
,,42.0,1.167,0.333,0.738,2.33,14.0,31.0,,1
5.0,,100.0,4.0,,,1.55,17.0,48.0,11.0,1
1.0,91.0,,91.0,0.352,1.0,1.03,32.0,91.0,,1
1.0,29.0,29.0,29.0,0.31,1.0,1.13,9.0,,,
,17.0,,2.429,0.16,,1.73,,88.0,,1
6.0,,54.0,1.5,0.296,0.796,2.0,16.0,43.0,8.0,1
5.0,56.0,280.0,11.2,,0.471,1.31,34.0,132.0,26.0,1
4.0,44.0,,11.0,,,1.42,47.0,137.0,33.0,
,128.0,640.0,25.6,0.759,,162.0,,489.0,3.0,2
,,,,,0.511,,16.0,48.0,,1
1.0,22.0,22.0,22.0,,1.0,,7.0,,6.0,1
6.0,31.0,,5.167,0.199,0.565,,37.0,105.0,20.0,
3.0,8.0,24.0,,0.333,,1.33,8.0,21.0,6.0,
,,47.0,47.0,,,1.14,16.0,,,1
,44.0,396.0,4.889,0.412,0.795,2.47,163.0,315.0,66.0,1
6.0,,234.0,6.5,,0.705,1.66,53.0,165.0,32.0,1
7.0,,,1.143,,,1.71,12.0,,,
,,288.0,3.556,0.417,0.715,3.08,,,39.0,1
,50.0,300.0,8.333,0.24,,1.76,72.0,,41.0,1
7.0,8.0,56.0,,0.304,,1.42,17.0,43.0,12.0,1
1.0,,77.0,,,1.0,1.04,25.0,77.0,24.0,1
1.0,47.0,47.0,47.0,0.426,1.0,,20.0,47.0,19.0,
,,42.0,42.0,0.381,1.0,1.07,,,15.0,1
7.0,59.0,413.0,8.429,0.242,0.685,,100.0,283.0,56.0,
6.0,82.0,492.0,13.667,,0.303,1.31,,,39.0,
5.0,12.0,60.0,2.4,,,,12.0,28.0,7.0,
,58.0,290.0,11.6,0.09,0.259,1.18,,,22.0,1
9.0,72.0,648.0,,,,2.01,165.0,320.0,82.0,
1.0,,,45.0,0.356,1.0,,16.0,45.0,,
16.0,90.0,1440.0,5.625,0.197,0.77,1.39,,,204.0,
7.0,2.0,,0.286,0.643,0.714,9.0,9.0,10.0,1.0,4
5.0,,,56.0,0.78,0.786,,,,7.0,2
67.0,296.0,,4.418,0.088,0.285,,1748.0,5649.0,1134.0,1
8.0,117.0,936.0,,0.201,,1.45,188.0,,,1
7.0,,,6.571,0.416,0.776,,134.0,,51.0,1
,126.0,,15.75,,,,211.0,578.0,146.0,
,55.0,,6.111,,,1.92,,,71.0,
,,1106.0,,0.211,0.552,,233.0,610.0,,1
7.0,30.0,210.0,4.286,0.271,,1.33,57.0,,,
9.0,49.0,441.0,5.444,0.252,0.739,1.61,111.0,,69.0,1
7.0,118.0,826.0,,,0.869,2.26,319.0,718.0,,1
,18.0,108.0,3.0,0.343,0.926,1.76,37.0,100.0,,
6.0,20.0,120.0,,0.317,0.983,,38.0,118.0,,1
7.0,75.0,525.0,10.714,0.263,0.71,,138.0,,,1
8.0,17.0,136.0,2.125,0.228,0.86,1.48,,117.0,21.0,1
16.0,,1696.0,,0.192,0.593,,325.0,1005.0,,
7.0,6.0,42.0,0.857,0.286,0.857,,12.0,36.0,7.0,1
7.0,28.0,196.0,4.0,,0.781,,,,36.0,1
8.0,30.0,240.0,3.75,0.242,,,58.0,,38.0,1
7.0,70.0,,,0.265,,1.4,130.0,478.0,93.0,1
7.0,31.0,,4.429,0.3,0.88,1.97,,,33.0,
8.0,54.0,,6.75,0.188,0.78,,81.0,337.0,,1
,15.0,90.0,2.5,0.244,0.733,,22.0,,10.0,
8.0,180.0,,22.5,,0.724,1.31,286.0,1043.0,219.0,1
7.0,34.0,238.0,4.857,0.223,0.916,1.33,,218.0,40.0,
7.0,34.0,238.0,4.857,0.252,,,60.0,238.0,42.0,1
7.0,65.0,455.0,9.286,,,2.18,185.0,407.0,,
9.0,98.0,,10.889,0.185,0.662,1.58,163.0,,103.0,1
9.0,138.0,,,0.271,,1.87,336.0,,180.0,
6.0,,42.0,1.167,0.452,1.0,,,,8.0,
6.0,104.0,624.0,17.333,0.099,0.258,,62.0,161.0,,
9.0,261.0,,29.0,0.183,,,430.0,1686.0,302.0,
,98.0,882.0,10.889,0.302,,2.03,266.0,628.0,,1
,,1012.0,,0.129,0.66,,131.0,668.0,,
,,640.0,,,0.769,1.48,126.0,,85.0,1
,,1440.0,22.5,0.213,0.794,,,1143.0,220.0,
7.0,,455.0,9.286,,,,,,89.0,1
,,2850.0,,0.175,0.598,1.58,499.0,,315.0,1
23.0,92.0,2116.0,4.0,0.145,,1.44,,1126.0,,
,222.0,,24.667,0.202,0.711,1.52,403.0,1421.0,266.0,1
7.0,,196.0,,0.306,0.847,1.58,,,38.0,
,26.0,182.0,3.714,0.302,0.863,1.9,,,29.0,1
8.0,,256.0,,0.23,,,59.0,157.0,,
,52.0,468.0,5.778,0.203,,1.38,95.0,293.0,69.0,1
,21.0,147.0,3.0,0.286,0.85,1.35,42.0,125.0,31.0,1
5.0,6.0,30.0,,0.233,,1.4,7.0,30.0,5.0,1
6.0,,,2.167,0.295,0.692,1.53,23.0,54.0,15.0,
5.0,19.0,95.0,,,0.916,1.5,30.0,,20.0,1
5.0,16.0,80.0,,,0.938,2.0,20.0,,10.0,1
105.0,2.0,210.0,0.019,0.529,0.533,111.0,111.0,,1.0,4
6.0,85.0,,,0.239,0.725,1.42,,370.0,86.0,1
,28.0,140.0,,0.307,,,43.0,115.0,31.0,
7.0,,427.0,8.714,0.321,,1.9,,285.0,,1
,2.0,,0.4,0.7,0.7,7.0,7.0,7.0,,4
,18.0,,2.571,,0.873,1.94,33.0,110.0,17.0,
,,,9.833,0.237,0.881,1.38,84.0,312.0,,1
,45.0,270.0,7.5,0.422,0.881,1.73,114.0,238.0,66.0,
,,189.0,,,0.688,1.44,49.0,130.0,34.0,1
8.0,24.0,,3.0,0.203,,,39.0,,,1
7.0,,154.0,3.143,,0.403,1.36,15.0,62.0,11.0,
,34.0,2414.0,0.479,,,,227.0,659.0,119.0,
5.0,42.0,,8.4,0.257,0.838,,,,37.0,1
5.0,6.0,30.0,1.2,0.4,,2.0,12.0,26.0,6.0,
5.0,15.0,75.0,3.0,0.093,,1.4,7.0,26.0,5.0,1
5.0,11.0,55.0,2.2,,0.836,1.7,17.0,,10.0,1
,35.0,245.0,5.0,0.245,0.804,1.36,,197.0,44.0,1
,40.0,,,0.229,0.682,1.25,64.0,,51.0,1
8.0,85.0,,,0.238,,1.46,,467.0,111.0,
5.0,,135.0,,0.267,,1.71,36.0,84.0,21.0,1
6.0,12.0,72.0,2.0,0.319,1.0,,23.0,72.0,,1
7.0,15.0,105.0,2.143,0.2,0.571,,21.0,,,1
7.0,14.0,,,0.357,0.939,1.84,35.0,92.0,19.0,1
,37.0,296.0,4.625,0.264,0.676,1.86,78.0,200.0,42.0,1
,40.0,240.0,6.667,0.221,0.621,1.43,53.0,149.0,37.0,1
7.0,,273.0,5.571,0.147,0.48,,40.0,,,1
,69.0,552.0,8.625,0.216,0.643,,119.0,355.0,,
7.0,,609.0,,0.365,0.856,1.91,222.0,521.0,116.0,
7.0,,280.0,,0.25,0.832,1.59,70.0,233.0,44.0,1
9.0,46.0,414.0,,0.297,0.833,1.66,123.0,,74.0,1
,17.0,,2.429,0.319,0.933,1.41,,111.0,27.0,1
7.0,96.0,672.0,13.714,0.271,0.688,1.54,182.0,,,
7.0,15.0,105.0,2.143,0.181,0.61,,19.0,,,
,24.0,,,,0.808,,41.0,97.0,31.0,1
8.0,,312.0,,0.205,,1.36,,222.0,47.0,1
6.0,8.0,48.0,1.333,0.417,1.0,2.86,20.0,48.0,7.0,1
8.0,42.0,336.0,5.25,0.259,0.756,1.74,,,,1
5.0,29.0,145.0,,0.276,0.779,1.6,40.0,,,1
7.0,28.0,,,0.27,0.75,1.36,53.0,147.0,39.0,
7.0,10.0,70.0,1.429,0.286,,,,54.0,9.0,
5.0,6.0,30.0,,0.433,1.0,1.63,13.0,,8.0,1
5.0,13.0,65.0,2.6,0.292,0.892,1.46,19.0,58.0,13.0,1
5.0,,,3.6,0.322,,1.45,29.0,90.0,20.0,
5.0,25.0,,5.0,0.4,,1.52,,116.0,,1
,39.0,,7.8,,,,,176.0,,1
5.0,,,1.4,0.314,0.857,,,30.0,6.0,1
7.0,108.0,756.0,15.429,0.362,0.807,,,610.0,130.0,1
7.0,34.0,,,0.273,0.761,,65.0,,44.0,1
17.0,,1870.0,6.471,0.175,0.603,1.46,328.0,,224.0,1
9.0,132.0,1188.0,14.667,0.189,,1.54,225.0,698.0,,
11.0,427.0,,38.818,,,,2657.0,,,2
,110.0,,22.0,,0.556,100.33,301.0,,3.0,
11.0,552.0,6072.0,50.182,0.816,,4955.0,4955.0,4955.0,1.0,2
36.0,186.0,6696.0,5.167,0.318,0.654,7.28,2126.0,,292.0,
6.0,7.0,42.0,,0.714,0.857,30.0,30.0,36.0,,1
23.0,20.0,,0.87,0.507,0.672,21.18,233.0,309.0,,
,227.0,8626.0,,0.304,,,2623.0,5593.0,,1
20.0,39.0,780.0,1.95,0.232,0.585,,181.0,456.0,,1
22.0,20.0,,0.909,0.28,0.57,5.35,,251.0,,1
19.0,,,0.632,0.303,0.439,7.67,69.0,,9.0,
16.0,112.0,,,,0.879,,546.0,,201.0,
14.0,18.0,252.0,,0.298,0.655,,,165.0,15.0,1
10.0,119.0,1190.0,11.9,0.202,0.842,1.59,240.0,,151.0,1
1.0,,,283.0,0.993,,,281.0,283.0,2.0,2
,184.0,184.0,184.0,,1.0,,178.0,184.0,,
,16.0,16.0,16.0,0.938,1.0,15.0,,16.0,,2
11.0,60.0,,,,0.85,,179.0,561.0,91.0,
,367.0,4037.0,33.364,0.221,,1.64,891.0,,544.0,1
9.0,,,1.889,0.333,0.895,2.13,,,,1
