height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
17.0,,,,,,5.3,,,408.0,1
16.0,212.0,3392.0,,0.376,0.693,,,2349.0,222.0,
,256.0,,25.6,,0.779,2.95,951.0,1995.0,,
,424.0,,141.33,,0.557,136.6,683.0,709.0,,
186.0,469.0,87234.0,2.522,0.378,0.529,22.29,33017.0,46133.0,,3
9.0,,747.0,,0.356,0.914,2.77,266.0,,,
,155.0,1395.0,17.222,,,2.44,,1020.0,,1
,,781.0,,0.666,0.937,6.19,520.0,732.0,,1
23.0,137.0,,5.957,,0.934,16.64,,,162.0,
12.0,20.0,,,,0.854,,126.0,205.0,14.0,1
,,6384.0,,0.369,,5.34,,,,1
16.0,,3632.0,14.188,0.41,,,,,,
,69.0,828.0,,0.332,,2.81,275.0,,98.0,1
16.0,382.0,,,0.375,,,2292.0,,,
11.0,,220.0,1.818,,0.882,8.47,,,15.0,1
11.0,,,,,0.628,,305.0,601.0,115.0,
,,,,0.382,0.549,5.38,,,351.0,
11.0,,,2.0,,,,146.0,,17.0,1
,,,23.733,,0.738,5.32,2127.0,3940.0,,
12.0,284.0,,,0.325,,,1109.0,,386.0,1
15.0,,4410.0,,0.395,,,1743.0,2872.0,,
,,242.0,,0.579,,7.78,,,18.0,
,183.0,,,,,4.81,1208.0,2305.0,,1
11.0,,891.0,,,,2.77,302.0,,109.0,
,,8016.0,13.917,0.894,,,,,501.0,1
,,,,0.542,0.784,,,,16.0,1
,,6480.0,,,,,2476.0,3863.0,,
,,,1.333,,,10.0,10.0,,1.0,1
16.0,,6784.0,26.5,,0.719,,,,,1
11.0,,,,0.379,,2.81,,2670.0,,1
,141.0,26367.0,0.754,0.415,,4.69,10947.0,,,
,54.0,,,0.497,0.849,,,,,1
,314.0,25748.0,,,0.502,10.84,7618.0,,,1
,9.0,,,1.0,,9.0,9.0,,1.0,1
9.0,82.0,738.0,,,,,,513.0,79.0,1
,155.0,,17.222,,,,524.0,1007.0,,1
,,,,,,6.12,,793.0,90.0,
1.0,,,23.0,0.348,,,8.0,,,2
,,14.0,,,1.0,,7.0,14.0,,
,,45.0,45.0,0.244,1.0,,11.0,,,
,125.0,2875.0,,0.953,,,,,132.0,
,376.0,6016.0,23.5,,0.58,5.57,,,401.0,
,10.0,,0.833,,0.783,,,94.0,,1
16.0,352.0,5632.0,,,,5.25,2196.0,4157.0,418.0,1
11.0,236.0,,21.455,,,2.91,920.0,,,1
,,12.0,,,,,12.0,12.0,,1
,19.0,,1.727,0.598,0.947,,,,,1
,,,10.267,0.423,0.704,,976.0,,167.0,1
16.0,,6672.0,,0.381,0.652,,,4349.0,,
12.0,,4848.0,33.667,,,2.82,,,573.0,
5.0,2.0,,,,,,,9.0,1.0,4
14.0,,,,0.536,,15.0,,,1.0,
24.0,135.0,3240.0,,0.911,0.966,18.69,2953.0,,,
,,22.0,0.182,,,14.0,14.0,,1.0,4
,216.0,2592.0,18.0,,,5.3,,1981.0,,1
11.0,,242.0,,,,,153.0,,19.0,1
,,,,,,,,,326.0,
3.0,4.0,12.0,1.333,0.917,,11.0,,,,1
,,1034.0,,,,,393.0,700.0,126.0,
,,,,,1.0,,,,,
17.0,,,,,0.521,5.43,2388.0,,440.0,1
,,,,0.624,0.88,9.44,151.0,,16.0,1
,57.0,,,,0.739,,232.0,421.0,79.0,
,,5696.0,22.25,0.377,0.576,,,,,1
12.0,,264.0,,,,7.5,150.0,,,
16.0,439.0,7024.0,,0.384,,,,,,1
,,4796.0,,,0.755,,,,,1
,,752.0,,,0.922,3.07,,693.0,119.0,1
16.0,,,25.625,0.381,0.569,,2497.0,3731.0,450.0,
,,242.0,,0.603,0.888,8.59,,215.0,,1
16.0,243.0,,,0.394,0.709,5.5,,,,
,378.0,4158.0,,,0.684,2.95,,,465.0,
,1.0,9.0,,,,,,,1.0,4
6.0,57.0,,9.5,,0.906,2.46,,,,1
8.0,,,,0.575,,,478.0,,,
,,512.0,8.0,0.541,0.947,3.85,277.0,,,1
77.0,271.0,,,,0.744,,,,,1
9.0,,,29.778,,,6.3,1122.0,,,1
9.0,,,,0.399,,,826.0,,,1
9.0,150.0,,,,,,384.0,1020.0,218.0,1
,,104.0,1.625,0.663,0.817,,69.0,,,
8.0,,,,0.446,,2.55,560.0,1240.0,220.0,1
9.0,,2088.0,25.778,0.274,,,,,,
8.0,13.0,,,0.635,,,,82.0,,1
10.0,,2480.0,24.8,,,,883.0,,,1
10.0,,,,0.26,0.693,,,,,1
8.0,,104.0,1.625,0.683,0.817,,,85.0,10.0,1
9.0,,,,,0.778,2.87,,1198.0,214.0,1
,,384.0,6.0,0.354,0.901,,136.0,346.0,81.0,1
7.0,13.0,91.0,1.857,,,,71.0,,,1
10.0,,,,,0.673,2.74,1158.0,,,
9.0,281.0,2529.0,,0.272,0.856,,687.0,,398.0,1
7.0,13.0,91.0,,,,6.0,,89.0,12.0,1
10.0,,,,0.494,,,1325.0,2022.0,,
,276.0,,30.667,0.388,0.846,2.58,,2102.0,,
9.0,,2502.0,,0.258,0.798,1.62,,1997.0,,
8.0,,,1.625,,,,,85.0,,
9.0,,,39.778,0.385,0.863,2.36,1240.0,,525.0,
,,,,,,,377.0,,236.0,
,,,,,,,88.0,123.0,18.0,1
,,2690.0,26.9,0.306,0.496,5.15,824.0,,,1
10.0,,3980.0,,0.342,,,,,,
,,,11.429,,,,,538.0,,
,,96.0,,0.583,,6.22,56.0,,9.0,1
,,,,,,2.85,840.0,1730.0,,
10.0,88.0,880.0,8.8,,0.668,,226.0,,,1
7.0,,,,0.67,,7.63,,81.0,,1
,,,,,0.687,2.7,,,,
9.0,,720.0,,0.304,,1.8,219.0,603.0,,1
7.0,19.0,133.0,2.714,0.662,0.91,,,,17.0,
10.0,268.0,2680.0,,0.395,,,1058.0,,180.0,1
,162.0,1458.0,18.0,,0.527,2.69,,769.0,,1
8.0,162.0,1296.0,,0.204,0.412,,265.0,534.0,85.0,
,,872.0,13.625,0.447,,2.47,,,,1
9.0,,,,0.264,0.51,2.98,,748.0,130.0,
8.0,162.0,1296.0,,0.327,,,,1024.0,,
9.0,163.0,1467.0,,,0.549,,386.0,,137.0,1
8.0,163.0,,20.375,,0.982,,500.0,,179.0,
,162.0,,16.2,,0.73,,477.0,,176.0,1
3.0,,312.0,,0.606,,9.95,,213.0,19.0,1
,184.0,1472.0,,0.237,,1.64,,,,1
7.0,,,,,0.829,,,29.0,,
6.0,,780.0,21.667,0.253,,,197.0,412.0,,1
4.0,,,4.25,0.191,0.647,,13.0,,7.0,
8.0,,8.0,0.125,,,8.0,8.0,,1.0,1
,116.0,10092.0,1.333,,0.416,,,4194.0,,
,29.0,435.0,,0.524,,4.15,,,55.0,
77.0,,,,0.465,,72.47,,9689.0,,1
,,,1.424,0.659,,,3264.0,3517.0,22.0,1
11.0,63.0,693.0,,,,3.08,286.0,,93.0,1
11.0,30.0,330.0,2.727,0.467,,,,,37.0,
24.0,510.0,12240.0,,0.846,,38.65,,,268.0,2
,19.0,,,0.362,0.381,,,123.0,2.0,1
,,,1.412,0.426,0.735,,,,37.0,
9.0,,,,,0.605,1.93,,,184.0,1
,,,,0.268,,1.89,,,,1
8.0,131.0,,16.375,0.246,,1.46,,834.0,177.0,
8.0,,,25.75,0.236,,,389.0,1307.0,237.0,
6.0,,,36.167,0.25,0.684,1.52,326.0,890.0,,1
6.0,,1104.0,,,,1.54,,770.0,195.0,1
7.0,,,34.714,0.219,0.528,,372.0,,230.0,
,,,31.286,,,1.44,299.0,946.0,,
7.0,110.0,770.0,,,0.627,,162.0,,,
7.0,,896.0,18.286,0.265,0.72,,237.0,645.0,,1
17.0,,357.0,,0.373,0.613,16.63,,,,1
17.0,23.0,,1.353,,,6.56,164.0,,,
,,2907.0,,0.208,,,,,250.0,
,,1494.0,,0.274,0.606,1.88,,,,
,73.0,,,0.298,,,196.0,,77.0,1
9.0,,,13.889,,0.601,1.69,236.0,676.0,140.0,
8.0,,872.0,,,,1.61,,519.0,,
,27.0,,5.4,0.296,,3.08,,67.0,,1
8.0,76.0,,,,,,141.0,,75.0,1
,18.0,72.0,,,,6.5,13.0,,,
,,1680.0,34.286,,,,362.0,904.0,,1
5.0,51.0,255.0,10.2,0.314,,1.63,80.0,,49.0,1
,231.0,1848.0,,0.228,,,,,,
7.0,,1617.0,33.0,,,1.71,420.0,1035.0,246.0,
4.0,19.0,,,,,,,,,1
5.0,,,,,,,,146.0,,
5.0,203.0,,,0.239,,,243.0,,187.0,
,22.0,,,0.366,0.513,14.5,145.0,203.0,10.0,
,,1449.0,,0.273,0.521,,,755.0,164.0,
,,408.0,,,0.792,4.46,,,,
18.0,,,,,,,563.0,1190.0,,
,,828.0,,,0.694,1.93,,,,
,,,8.0,,,,,278.0,58.0,
,95.0,760.0,11.875,,0.645,,,490.0,106.0,1
7.0,,,,0.217,0.509,,,809.0,215.0,
7.0,,,,,,1.48,336.0,,,
8.0,,,,,,1.45,331.0,,,1
8.0,192.0,1536.0,,0.207,0.579,1.57,318.0,889.0,203.0,
,,686.0,,,,1.42,,337.0,100.0,
17.0,,374.0,,,0.765,,159.0,286.0,34.0,1
8.0,,1216.0,19.0,,,,,757.0,,
,11.0,,0.647,,,,61.0,81.0,,1
,,,0.647,,,,,,,1
10.0,,,,0.236,0.645,2.25,333.0,910.0,148.0,
6.0,,276.0,,0.322,0.877,1.48,89.0,242.0,60.0,
,,1832.0,28.625,,,1.57,308.0,,196.0,1
,,,,,0.759,1.41,,,135.0,
,69.0,345.0,13.8,,0.632,1.51,86.0,218.0,,1
5.0,34.0,170.0,,0.141,,1.26,,101.0,,
,,290.0,,,0.745,1.41,58.0,216.0,41.0,
5.0,36.0,,7.2,,,,,,,1
,46.0,,9.2,0.174,0.804,,,185.0,28.0,1
,135.0,,,,,,147.0,,,
,118.0,,,0.154,0.497,,91.0,293.0,63.0,
3.0,,15.0,,0.533,0.8,4.0,8.0,,2.0,
7.0,145.0,,,,,,210.0,668.0,140.0,1
7.0,91.0,,13.0,,0.535,,104.0,,71.0,1
5.0,,885.0,,,0.498,1.71,,,,1
17.0,,,1.294,,,8.57,,,,1
9.0,150.0,,16.667,0.237,,1.75,320.0,782.0,183.0,1
,24.0,408.0,1.412,,0.838,,163.0,342.0,,
8.0,,936.0,14.625,,0.642,1.3,162.0,,125.0,
19.0,,2470.0,6.842,0.208,0.65,1.93,514.0,,267.0,
7.0,,1673.0,34.143,0.16,,1.51,,,,1
7.0,110.0,,,,,,134.0,344.0,107.0,
,21.0,,,0.198,,,25.0,,,4
,47.0,282.0,7.833,0.177,,1.61,,127.0,,
,,,,,0.71,1.33,,71.0,21.0,
,,,17.333,0.234,0.862,1.32,146.0,,,1
,31.0,,,0.419,,,,117.0,33.0,1
,,,,0.136,,1.36,,,,
,162.0,,,0.096,0.235,,,266.0,,1
8.0,,1664.0,26.0,,0.491,1.65,,817.0,196.0,1
17.0,22.0,374.0,,,,,153.0,283.0,,1
10.0,189.0,,,,,2.34,498.0,973.0,213.0,1
,,,18.4,0.287,0.604,1.38,132.0,,,1
7.0,,,,,,,,686.0,131.0,1
,24.0,,1.333,,,5.76,,,,
8.0,,1848.0,,,,,,1003.0,,
18.0,,,10.278,,,,544.0,,,1
8.0,242.0,1936.0,,0.232,0.611,,,,262.0,1
7.0,48.0,,6.857,,0.613,1.67,100.0,,60.0,1
6.0,,360.0,10.0,,0.822,1.57,,,,
7.0,211.0,,30.143,,0.653,1.7,,965.0,,
5.0,17.0,85.0,,,,,32.0,,11.0,1
,,,,0.273,,,10654.0,,,5
7.0,223.0,,31.857,,0.664,,,,229.0,
,67.0,469.0,,,0.548,,,,,1
,249.0,,,,,16.33,,5488.0,270.0,1
17.0,,391.0,1.353,,0.621,,,,,1
9.0,169.0,,,0.26,,1.82,,,,1
,100.0,,11.111,0.247,,1.83,,,,1
,71.0,,,0.329,,,,,89.0,1
,210.0,1680.0,,0.178,0.483,,299.0,811.0,208.0,
,,,,,0.614,1.81,47.0,108.0,26.0,1
,,,,,,1.68,,313.0,79.0,
5.0,,,21.4,,0.91,1.43,,487.0,,
17.0,34.0,578.0,2.0,,,17.75,71.0,90.0,4.0,
,201.0,3819.0,,,0.567,2.07,,2164.0,,
,213.0,1491.0,30.429,0.235,,,,1112.0,,1
6.0,28.0,168.0,4.667,0.327,,2.12,55.0,99.0,26.0,
7.0,98.0,686.0,14.0,,0.608,,174.0,417.0,,
7.0,133.0,931.0,,0.211,0.559,,196.0,520.0,,
,,,,,0.651,,119.0,,,1
79.0,159.0,,,,,,4009.0,4623.0,78.0,
77.0,245.0,18865.0,,,,,,,,1
,183.0,,,,,,7366.0,,58.0,
,,1623.0,,,,,,,,
,153.0,,17.0,0.304,0.848,2.06,,,,
,58.0,,,,0.893,2.81,,,,1
,1.0,,,,1.0,84.0,84.0,84.0,1.0,
,,,13.714,0.234,0.589,,,1584.0,275.0,
,12.0,192.0,,,0.833,,101.0,160.0,14.0,1
,,,,0.236,0.698,2.24,938.0,,419.0,
9.0,225.0,2025.0,25.0,0.198,,,,1501.0,283.0,
10.0,325.0,3250.0,,0.215,0.692,,700.0,2248.0,463.0,1
9.0,,2997.0,,,0.671,1.57,,2011.0,452.0,
,,,21.889,,,,,,278.0,1
9.0,,522.0,,,,,183.0,349.0,80.0,
,,,,0.256,0.557,2.4,1076.0,2340.0,,
,,408.0,1.412,0.36,0.708,5.88,147.0,289.0,25.0,
7.0,,259.0,,0.521,0.954,,,,,1
,184.0,,20.444,0.214,0.798,1.46,,,242.0,1
9.0,,396.0,,,,2.55,135.0,268.0,,
10.0,,,33.0,,0.671,1.61,,,425.0,1
9.0,33.0,297.0,3.667,0.34,,,,,,1
10.0,,,,0.203,0.649,1.5,594.0,1896.0,,1
,,350.0,7.143,0.266,0.74,1.45,,,,
,1.0,117.0,0.009,1.0,1.0,,,,,
4.0,93.0,,23.25,0.312,,,116.0,,70.0,
,,,,0.184,,1.32,,,79.0,
,284.0,,21.846,0.205,0.553,,,,405.0,1
,,564.0,15.667,0.188,,,106.0,493.0,65.0,
,24.0,384.0,,,,4.72,151.0,,32.0,
,,470.0,18.8,0.234,0.845,,110.0,,79.0,
,167.0,,,0.225,,,,1507.0,,1
5.0,94.0,,18.8,,0.798,,86.0,,53.0,
4.0,,,,0.311,,1.51,,,78.0,
7.0,61.0,427.0,,,0.794,,,,70.0,1
,,570.0,,0.209,,1.63,119.0,380.0,,
,,558.0,,0.238,,,,397.0,,
10.0,288.0,,,0.191,,1.5,,,,1
5.0,,,,0.351,1.0,,,465.0,98.0,1
1.0,,,,0.389,1.0,3.5,,18.0,2.0,
10.0,323.0,3230.0,32.3,0.198,,1.38,641.0,,465.0,
5.0,,475.0,,,,,,,,1
6.0,97.0,,,0.232,,1.55,135.0,,,1
10.0,293.0,,,0.207,,1.53,,1746.0,397.0,1
,96.0,480.0,,,0.738,2.13,,354.0,,1
6.0,,576.0,,0.309,0.925,,178.0,,103.0,1
6.0,96.0,,,,,2.44,,,,1
,96.0,,,0.259,0.74,1.69,,426.0,,
,,408.0,,,,,166.0,330.0,34.0,1
13.0,239.0,3107.0,18.385,0.239,0.615,2.16,742.0,1912.0,343.0,
5.0,63.0,,,0.368,,,,292.0,,1
,298.0,,37.25,,0.791,,576.0,,383.0,1
,96.0,,16.0,0.319,0.703,2.3,,,80.0,
5.0,96.0,,19.2,,0.817,2.77,194.0,,,
7.0,56.0,392.0,8.0,0.329,,,,,,1
5.0,,,18.8,0.277,,1.63,,,,
10.0,330.0,,33.0,0.225,0.771,1.44,744.0,,,
6.0,96.0,576.0,,0.309,0.644,2.44,,371.0,73.0,
6.0,95.0,,,,0.784,,156.0,,,
,,3190.0,31.9,0.239,0.674,,,2149.0,,1
6.0,,,16.0,0.297,,2.25,,467.0,,1
,,,16.4,,,2.11,,,70.0,1
,96.0,,16.0,0.351,0.755,2.43,202.0,,,1
16.0,,,,,0.872,4.51,,,35.0,1
9.0,,,31.667,0.338,,,,1961.0,358.0,1
,,,16.0,0.267,0.939,,154.0,,,1
,96.0,576.0,16.0,,0.795,2.2,174.0,458.0,,1
136.0,1.0,,,0.993,1.0,135.0,,,,
9.0,,,,0.191,,1.4,,,,1
,,,,,0.856,1.53,,493.0,,1
,94.0,470.0,,,,1.91,,,77.0,
7.0,,,2.714,,,,38.0,,,1
6.0,95.0,,15.833,,,,,,,
,,2979.0,36.778,,0.69,1.57,,,,
6.0,95.0,570.0,15.833,,0.933,1.45,129.0,532.0,89.0,1
6.0,96.0,576.0,16.0,,0.668,,,,,
,,,28.2,0.191,,,,,378.0,
6.0,,,16.167,,0.703,,137.0,,80.0,
9.0,183.0,1647.0,20.333,0.218,,,,,,
6.0,,,,0.282,,,164.0,462.0,89.0,1
,97.0,582.0,16.167,,,,155.0,419.0,,1
,93.0,558.0,15.5,,0.962,1.52,154.0,537.0,101.0,
,94.0,,,,0.713,,162.0,402.0,,1
7.0,,679.0,,,,1.51,143.0,,,1
16.0,,384.0,1.5,,,,169.0,,32.0,
,91.0,,7.583,,0.59,2.46,307.0,644.0,125.0,
,97.0,,,0.334,,,162.0,403.0,82.0,
,,,,0.299,0.701,,174.0,408.0,,
13.0,,3146.0,18.615,,0.614,2.33,726.0,1932.0,,
,,,24.0,,0.753,2.19,,,73.0,
6.0,,,16.0,0.198,0.668,,,385.0,71.0,1
7.0,140.0,,20.0,0.253,0.886,,248.0,,,
,96.0,,16.0,,0.842,1.51,151.0,,100.0,1
10.0,,,30.3,0.179,,,,2028.0,,
5.0,,480.0,,0.323,0.838,,,,,1
6.0,96.0,,,,0.797,,,,,1
,,,,0.202,,1.43,575.0,2013.0,,
,69.0,276.0,17.25,0.377,,,104.0,,,1
9.0,80.0,720.0,,,0.694,1.54,,,108.0,
5.0,,480.0,19.2,,0.717,2.14,,,,
,,576.0,,0.274,,1.58,158.0,,,1
,96.0,,,,0.575,,,,,
,99.0,,,0.303,0.739,1.92,150.0,,78.0,
6.0,,,16.0,,0.724,2.09,,,,
4.0,96.0,384.0,24.0,,0.878,,,337.0,,1
,1.0,,,,,,,37.0,1.0,
,94.0,,15.667,0.326,0.862,2.02,,,,
,,,,,0.522,,,769.0,100.0,
6.0,39.0,,6.5,,0.936,2.05,,219.0,,
,,195.0,7.8,0.395,,,,,,
,,,,,0.656,3.54,85.0,,,1
,286.0,,,,,55.42,,,,
,,25935.0,,,0.165,113.89,,4287.0,36.0,5
,,4672.0,,,,,1882.0,,26.0,
63.0,,4158.0,1.048,0.491,0.591,,2041.0,2458.0,46.0,3
,50.0,3250.0,,0.454,0.487,245.83,1475.0,1582.0,,
,,4977.0,1.254,0.338,,,1681.0,1718.0,9.0,3
32.0,1.0,32.0,0.031,1.0,,,,32.0,1.0,4
4.0,,,27.0,0.778,,,,357.0,,2
,,,,,0.5,,93.0,,30.0,1
,,,,0.395,0.759,2.78,,,23.0,
,,,,0.321,0.395,,,32.0,2.0,1
,,,5.182,0.343,0.678,,,,,1
1.0,,20.0,20.0,,,3.0,15.0,,,
,252.0,,,,0.095,63.75,,262.0,4.0,
7.0,31.0,,,0.382,0.811,,,176.0,45.0,
9.0,38.0,342.0,4.222,,0.731,,,250.0,,1
,5.0,2150.0,,0.216,0.221,46.5,465.0,,,4
9.0,,,16.778,0.185,,1.39,,,,
10.0,88.0,,8.8,0.248,0.49,,218.0,,,
,,,,,,,310.0,,,1
,92.0,,13.143,0.292,,,188.0,,122.0,1
9.0,,,,,,1.58,,,154.0,1
10.0,,10.0,0.1,0.9,,9.0,,10.0,,4
,,600.0,9.375,0.228,0.662,,137.0,397.0,100.0,
7.0,119.0,,,,,,,726.0,158.0,1
7.0,4.0,,0.571,,0.714,2.4,12.0,20.0,5.0,1
1.0,41.0,41.0,41.0,,,,16.0,,,
1.0,40.0,40.0,40.0,,,1.07,16.0,,15.0,
,42.0,42.0,42.0,0.405,1.0,1.06,,42.0,,1
9.0,,,,0.237,0.802,,,426.0,81.0,
8.0,1.0,,,,,,,8.0,,
,,,,,0.804,,25.0,,,1
,,,15.0,0.25,,1.66,240.0,,,
7.0,,,8.429,,1.0,,191.0,,82.0,
7.0,125.0,875.0,,0.29,0.735,,,643.0,,1
,111.0,,12.333,,,,209.0,,,1
7.0,,1148.0,23.429,0.281,0.838,1.6,,962.0,202.0,
,,,,0.393,0.75,2.0,22.0,,,1
,,,,0.4,1.0,1.07,,40.0,,1
1.0,,35.0,35.0,0.429,1.0,,,,14.0,
,,217.0,4.429,,0.834,,73.0,,,
,211.0,1899.0,,0.219,,1.48,,1343.0,,1
9.0,,,10.333,0.229,,,192.0,,,
,129.0,1032.0,,0.232,,1.46,239.0,849.0,164.0,1
,7.0,42.0,1.167,0.333,,1.4,,40.0,,1
7.0,12.0,84.0,,0.226,,,19.0,,,1
9.0,,792.0,,0.263,,,,575.0,,1
1.0,33.0,33.0,,0.364,1.0,1.09,12.0,33.0,11.0,1
1.0,63.0,63.0,,0.952,,20.0,,,3.0,
,,384.0,,0.396,,2.03,152.0,355.0,75.0,
7.0,,,,,0.91,,109.0,242.0,,
,36.0,252.0,,0.456,0.98,2.05,,247.0,56.0,1
7.0,,,,0.301,0.859,,,,116.0,
,,,,,,8.0,,,1.0,
,,,,,,,,,36.0,1
7.0,,,15.0,,0.705,1.69,188.0,,111.0,
,53.0,,7.571,,0.245,,,91.0,22.0,
,95.0,95.0,,,1.0,1.03,,,,
,75.0,,,0.194,0.698,1.46,131.0,471.0,90.0,
,,76.0,,0.961,1.0,36.5,73.0,,2.0,2
,,,2.5,0.263,,2.0,,98.0,21.0,
,,,4.429,,0.783,2.31,,,39.0,
,,,10.889,,0.645,,,569.0,122.0,
,102.0,,11.333,0.166,0.56,,152.0,514.0,,1
,21.0,126.0,3.5,,0.738,,30.0,93.0,19.0,
7.0,12.0,84.0,,,,,,44.0,12.0,1
8.0,69.0,552.0,,0.261,,,,,,
,102.0,102.0,,,,,,,,
,,,,0.232,0.731,,143.0,,97.0,1
,22.0,,2.75,,,,,139.0,32.0,1
7.0,62.0,,,0.272,0.963,,,418.0,,1
,10.0,60.0,1.667,0.183,,1.83,11.0,39.0,,
6.0,,42.0,,0.333,0.738,2.33,,,,1
5.0,20.0,100.0,,0.17,,1.55,17.0,48.0,11.0,
1.0,91.0,,91.0,0.352,,1.03,32.0,,,
,29.0,29.0,29.0,0.31,,1.13,9.0,29.0,,1
,17.0,119.0,2.429,,0.739,,,88.0,11.0,1
,,,1.5,,0.796,2.0,16.0,,8.0,
5.0,,,,,,,,132.0,,
,,,11.0,,,,47.0,,,1
,128.0,,25.6,,0.764,162.0,,,,
,47.0,94.0,23.5,0.17,,1.14,16.0,,14.0,
1.0,22.0,,,,1.0,,7.0,22.0,,
6.0,,186.0,,0.199,,,,105.0,20.0,1
3.0,8.0,24.0,,0.333,,,8.0,,6.0,
,,,47.0,0.34,,1.14,16.0,,14.0,1
,44.0,,4.889,0.412,0.795,,163.0,,,
,39.0,,,0.226,0.705,1.66,53.0,,32.0,
,8.0,,,,0.625,,12.0,35.0,7.0,1
,32.0,288.0,,0.417,0.715,3.08,,206.0,39.0,1
,,,8.333,0.24,0.63,,,189.0,,1
7.0,,56.0,,,0.768,1.42,17.0,43.0,,1
,,,77.0,,1.0,1.04,,77.0,24.0,1
1.0,47.0,47.0,,0.426,1.0,,20.0,,,1
,,,42.0,,,,16.0,,15.0,1
,59.0,,8.429,,0.685,,100.0,,,1
6.0,82.0,492.0,13.667,,,1.31,51.0,149.0,,1
,12.0,,2.4,0.2,0.467,1.71,12.0,28.0,,
5.0,58.0,290.0,11.6,,0.259,1.18,26.0,,22.0,
,72.0,,,,,,165.0,320.0,,
1.0,,45.0,,0.356,,,16.0,45.0,,
,90.0,,,0.197,0.77,,,1109.0,,1
7.0,,,,0.643,,9.0,,10.0,,4
5.0,,1400.0,,0.78,0.786,156.0,1092.0,1100.0,,2
,,19832.0,,,,1.54,,,1134.0,1
8.0,,936.0,,,,1.45,,653.0,,
,46.0,,,0.416,,,134.0,,51.0,
,126.0,1008.0,15.75,0.209,,1.45,,,,1
9.0,,,6.111,,0.661,,136.0,327.0,71.0,1
7.0,158.0,1106.0,22.571,0.211,0.552,,,610.0,146.0,
7.0,30.0,,,0.271,0.871,1.33,57.0,183.0,43.0,1
,49.0,441.0,5.444,0.252,,,111.0,326.0,69.0,1
7.0,,,,,0.869,2.26,319.0,,141.0,1
,18.0,108.0,,0.343,,,37.0,100.0,,1
,,120.0,,,0.983,1.52,38.0,,25.0,
,,525.0,,0.263,0.71,,138.0,,,
,,,2.125,0.228,,1.48,31.0,117.0,21.0,1
16.0,106.0,1696.0,,0.192,0.593,,,,,1
,,42.0,0.857,,,,,36.0,,
,28.0,196.0,4.0,,,,56.0,,36.0,
,,240.0,,0.242,0.821,1.53,,197.0,,1
7.0,,490.0,,0.265,,1.4,130.0,478.0,93.0,
7.0,31.0,,4.429,0.3,0.88,1.97,,191.0,,1
,,432.0,,,,,81.0,,53.0,1
,15.0,90.0,2.5,,,,22.0,,,
8.0,,,22.5,,0.724,,286.0,1043.0,219.0,
7.0,,238.0,4.857,0.223,0.916,1.33,,218.0,40.0,
7.0,34.0,238.0,4.857,,1.0,1.43,60.0,238.0,,1
7.0,,455.0,9.286,,0.895,2.18,,,,1
,98.0,882.0,10.889,0.185,0.662,,163.0,,103.0,
,,1242.0,,,,1.87,336.0,,180.0,
,,42.0,,0.452,,2.38,19.0,,8.0,1
,104.0,,17.333,0.099,,2.0,,161.0,31.0,
,,,,0.183,,,,,302.0,
,,882.0,,0.302,,,266.0,,,
,253.0,1012.0,,0.129,,,131.0,668.0,93.0,
8.0,80.0,640.0,,0.197,0.769,,126.0,492.0,85.0,
8.0,,,22.5,,0.794,,306.0,1143.0,220.0,1
7.0,,455.0,,0.404,,2.07,184.0,,,1
10.0,285.0,2850.0,28.5,0.175,,1.58,,1703.0,,
23.0,92.0,2116.0,4.0,0.145,0.532,,306.0,,,1
,222.0,,,0.202,,1.52,,1421.0,266.0,1
7.0,28.0,,,,,1.58,60.0,,,1
7.0,,182.0,,,0.863,1.9,55.0,157.0,,1
,32.0,,4.0,0.23,,1.4,59.0,,,1
9.0,,,5.778,0.203,0.626,,,,69.0,1
,,147.0,,,,1.35,,125.0,31.0,1
5.0,6.0,30.0,,,,1.4,,,5.0,
6.0,,78.0,,0.295,0.692,1.53,23.0,,,
,,95.0,,,,,30.0,87.0,,1
,16.0,,3.2,0.25,0.938,,20.0,75.0,,
105.0,2.0,210.0,0.019,0.529,0.533,111.0,111.0,112.0,1.0,
,,510.0,,,0.725,1.42,122.0,,,
5.0,,140.0,,0.307,0.821,1.39,43.0,,,
,61.0,427.0,,0.321,,1.9,,285.0,72.0,1
,,,,,,,7.0,,,4
7.0,,126.0,2.571,,0.873,1.94,33.0,,,1
,,,9.833,0.237,,1.38,84.0,312.0,,1
6.0,,,7.5,,0.881,,,,,
7.0,27.0,189.0,3.857,0.259,,1.44,49.0,130.0,34.0,
8.0,,192.0,3.0,,0.568,,39.0,109.0,,
,22.0,154.0,3.143,,,,,62.0,11.0,
71.0,34.0,,0.479,,,1.91,,659.0,,1
5.0,42.0,210.0,8.4,,0.838,,54.0,176.0,,1
5.0,,30.0,,,,2.0,12.0,,,
,,,,0.093,0.347,1.4,7.0,26.0,5.0,1
,,55.0,2.2,0.309,,1.7,,,,1
7.0,35.0,245.0,,0.245,0.804,1.36,60.0,,,
,40.0,,5.714,,,,64.0,191.0,,
8.0,,,,,,1.46,,467.0,111.0,1
5.0,27.0,,5.4,0.267,0.622,1.71,,84.0,21.0,1
6.0,,,,,1.0,1.53,,,,
,,,2.143,,0.571,,,60.0,14.0,
7.0,14.0,,,,0.939,1.84,,,,1
