a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
-0.33575,,,-0.166328,,,0.691827,7.0,N
-0.135707,,0.367066,,,,,,
,,0.085483,,,,0.923035,5.0,
0.164851,,,,,,0.583893,8.0,N
,0.476474,,,10.393938,6.733081,,,N
,0.145853,,,0.420115,,0.684674,5.0,P
0.043509,0.387706,-0.26557,,,10.296692,,6.0,
-0.050636,,,0.261987,0.359562,3.43545,0.265721,,
,-0.18301,-0.443397,,,3.386501,0.578663,7.0,P
,0.399806,,0.3589,,0.64864,0.502534,,P
,,,,1.52544,,,,
0.155802,0.432796,0.352987,0.174963,0.267703,9.094498,0.458491,6.0,
-0.212482,,,0.433451,2.878685,1.006673,,8.0,
-0.015334,,,,1.123882,,,,
-0.453683,-0.188618,,,,,,7.0,P
,,,,10.781234,,,,N
0.024459,0.067414,0.146697,,3.750156,,0.707771,8.0,N
-0.335429,-0.115639,,-0.19078,3.491145,0.598161,,6.0,P
0.413204,-0.388688,,-0.399213,1.639774,,0.440936,,P
,0.427446,0.355792,-0.379506,,,,8.0,
-0.396724,,,,12.122984,,0.715433,8.0,
,0.048479,,,,3.540332,,,N
0.235347,,,,,0.552335,,6.0,P
,,-0.461481,-0.15938,0.060508,,0.65547,6.0,
,-0.245342,,,0.305349,2.6566,,,
0.090185,,-0.045926,-0.107287,,,0.446383,,P
,,,-0.241961,6.056762,,0.366886,5.0,N
-0.292578,0.163157,-0.038632,,,,,,P
,-0.194912,,,1.750175,7.2915,0.292228,6.0,N
,0.323255,-0.441297,0.011058,,0.804971,0.422489,,
,,,,11.887112,0.438875,,,N
-0.189278,-0.200732,,-0.015628,,,0.865933,5.0,P
,0.357853,-0.204688,0.262107,,1.759123,0.302482,7.0,N
,0.09054,,,,3.017572,0.572733,,N
,0.254758,,,2.369527,,,5.0,
,-0.398342,,,,,0.762167,6.0,P
-0.12372,0.363706,-0.341499,,4.601647,,,7.0,
,0.324069,0.299275,,,,0.60969,,
-0.431401,-0.061003,,-0.443287,,1.987879,,,
-0.282575,-0.434227,,0.112015,,0.191231,,8.0,P
-0.380473,,0.334865,,,,0.910911,7.0,
0.300664,0.08378,0.174423,-0.020044,10.847026,0.815115,,6.0,N
,-0.002564,0.18893,,,0.246224,0.49127,6.0,
,,0.165312,,1.881917,1.064053,,,P
,0.091393,-0.238187,-0.065684,,2.802328,0.843451,,
-0.492411,,,-0.421336,0.14446,0.109395,,6.0,
-0.46924,-0.461804,-0.080482,-0.118426,3.168565,,0.811841,6.0,
,-0.435162,-0.363304,,2.015629,,0.743058,7.0,
-0.463864,0.492344,,-0.047901,,0.667266,0.210539,,
,0.43264,0.292965,0.287301,0.260633,1.282366,,8.0,
0.409394,,,,1.466678,0.895348,0.712292,,P
,0.384011,0.250822,,,,0.156495,,
,,,0.210907,,,0.331857,8.0,
,,-0.096178,-0.300258,7.437357,,0.528276,,N
,0.185354,,,,2.081771,0.42517,,
,-0.378151,0.438244,,6.148967,1.490349,,6.0,
0.327318,,0.481863,0.201239,5.171586,0.579094,0.225498,,P
,0.324264,,-0.086715,2.160007,0.883273,,8.0,P
,,,,,0.921585,,6.0,P
0.46006,,0.373872,-0.367582,0.184935,0.03173,0.543102,,
0.378924,,0.07838,0.283329,,,0.412821,8.0,
-0.372561,,0.058396,,0.513322,,0.42123,6.0,
-0.397586,0.147782,-0.419336,0.3257,0.004968,1.889525,,8.0,
,,0.494142,0.477565,4.717619,,0.814945,7.0,
,-0.092049,0.167512,,,,,5.0,
,,,-0.405885,0.700449,2.438067,,7.0,P
,,-0.346125,,4.420121,,0.469779,,
,,,0.093432,5.571553,,,7.0,
-0.053034,,-0.13815,,3.376996,,0.895506,8.0,
,,-0.457619,,1.37997,,,5.0,N
-0.376124,0.222847,-0.203014,-0.385162,3.414854,0.205925,0.338173,5.0,
,,-0.175089,0.156378,4.876946,9.206522,0.135267,5.0,
-0.239244,,,,,,0.671251,7.0,
,-0.096965,0.407004,-0.371624,,,0.446446,7.0,
,,,-0.266723,2.635579,1.321808,,,P
,,0.355486,0.218811,,,,5.0,P
,0.209771,,,2.012075,,0.343596,7.0,P
,0.218242,-0.44292,,,0.214774,,,
,-0.206385,-0.469851,0.076771,1.550488,,,6.0,P
,,-0.440976,-0.300401,,1.710448,0.626405,8.0,P
0.401084,0.42539,0.287778,,8.362563,,0.890234,6.0,N
,,0.495216,,,8.893112,,,
0.247229,,-0.007363,-0.454721,,,,8.0,
,,-0.210472,,3.539429,,,,
-0.035186,0.309596,-0.160552,,0.405597,9.335545,,8.0,
,,0.266239,0.490788,,,0.483426,,N
,,,,9.681515,4.77775,0.650908,6.0,N
,,,,5.726502,,,,N
,-0.475412,0.322138,,7.808537,0.570414,0.674287,6.0,
-0.189206,,,,0.427229,,0.625561,6.0,P
,0.116352,,-0.198248,,,,,
-0.159003,-0.427505,,,,2.650166,,,
-0.326482,,0.010791,0.48105,10.57331,,0.183045,5.0,N
0.338186,,,0.262191,0.758403,11.965367,,6.0,N
0.121698,-0.257893,0.258882,0.223062,,,,,P
-0.007673,0.224357,,-0.404965,,,,7.0,
,,-0.186699,,0.288786,,0.752249,6.0,N
,-0.273593,-0.028445,0.288732,2.337583,,,8.0,N
0.409887,0.438766,0.143418,-0.237137,,1.544317,0.791806,,
,-0.055918,,,,0.247573,0.87521,,P
0.483542,-0.047656,,,,0.559186,,8.0,
0.403845,-0.242776,-0.460743,0.025137,17.56377,,,7.0,N
,0.152372,0.341257,0.408001,11.633028,3.713156,,6.0,N
,,,0.24758,,,0.736144,,
-0.394115,,0.311411,0.122348,1.29135,1.440774,0.516802,,
,-0.272701,-0.191603,0.475341,2.622134,1.724611,0.552544,6.0,P
0.246137,,-0.131044,,0.446036,9.419962,0.623933,,
,0.169105,-0.185779,-0.084534,11.676695,,0.751045,8.0,N
,0.439891,0.313565,-0.085212,4.594155,0.032573,0.709244,,P
,,-0.004422,0.322759,0.703511,5.340611,,,P
,,,,6.239452,2.217552,0.828518,,
,,0.121385,,1.286556,,0.676066,7.0,P
,0.211861,,,,11.227074,,,N
,0.003899,,,4.372259,,0.649217,6.0,
,-0.291565,,,,,,6.0,P
-0.419347,-0.45235,-0.086956,0.429815,,1.285781,0.675415,,P
-0.384521,0.054224,,0.039003,2.855818,,,8.0,
,0.232067,,-0.079739,1.862791,1.98992,0.556895,,P
0.137324,-0.129089,,,,10.047086,0.472371,,N
,-0.478631,,0.186556,,,0.586267,,
0.305035,,,,1.141592,,,8.0,P
-0.161808,,,0.095542,,6.213489,,,N
0.246987,,-0.395882,,1.284567,1.585582,0.640453,,
,-0.493295,-0.292308,-0.251832,,0.76583,0.559016,,P
0.048846,-0.097434,,-0.481589,,,0.195466,,
-0.250376,0.151918,,,2.091262,,0.355515,,P
,-0.050202,,,8.215903,,,,N
,,,,,1.515459,,,P
0.315549,-0.305637,0.151221,0.250069,,,0.548074,5.0,
,,0.200612,-0.236333,,,,8.0,N
,-0.147756,,0.35922,,0.01114,,,P
0.219541,,,,7.782209,3.369992,,6.0,N
,,,,,0.488193,0.9451,,
0.003024,,,,8.739103,,0.772715,,
-0.040718,,,0.042869,6.180187,,0.687802,,N
-0.375334,,,,2.125744,6.781074,0.845349,8.0,N
-0.336361,0.190798,-0.439118,,,,0.186932,,
,-0.27754,-0.303772,0.493249,0.642189,3.607331,,,
,0.150432,0.247088,,,,0.685367,,N
,,0.182027,,,3.021815,,5.0,
,-0.047044,-0.254572,,,3.626157,0.594777,,
0.206708,,-0.186663,,0.501713,6.251718,,,N
0.153365,,-0.093746,,2.052434,,,8.0,N
,0.477602,0.217653,-0.488901,1.170054,,,,
,-0.417708,,0.147763,3.645253,,0.328435,,N
,,-0.454001,0.023811,9.445974,,,7.0,
-0.456229,,-0.06246,,2.235079,0.172352,,7.0,
0.478716,0.352668,-0.219017,,1.342971,2.12375,,,
0.05054,,-0.398623,0.190681,7.888518,7.470887,,,
0.454684,-0.463879,,-0.181547,,2.186576,0.895602,,
,0.0223,,-0.028934,,,,,P
,-0.436181,,0.07547,2.412028,,,7.0,N
,,,,,,0.46844,,P
-0.298869,-0.485706,,,,,,7.0,
,,,,,,0.713346,,P
0.133774,-0.391227,-0.292924,,,1.12771,,6.0,P
,,0.23817,,,,0.430621,,
,,,-0.143478,1.063852,0.942727,,6.0,P
,0.104399,0.132432,,,0.039582,0.76052,8.0,P
,0.34089,,,1.261215,0.517503,0.810813,6.0,
0.199717,0.465383,,,,4.179935,0.308521,7.0,
,,-0.388628,,0.088817,,,,P
0.250433,-0.32251,,,,6.922775,,,N
-0.415571,,0.25164,0.072943,1.208253,3.509572,0.66029,7.0,P
,-0.439055,,,0.372356,0.600518,0.580079,5.0,
,0.106987,,,1.219294,,,,
,,,0.297237,,,,5.0,
0.252116,0.184485,,-0.468611,,,,,
,-0.382254,-0.082486,,,3.23992,,6.0,P
,,-0.179778,-0.1618,,6.135581,0.731898,8.0,
,-0.095279,-0.151657,-0.403076,0.690296,,,,P
,,-0.264863,0.328719,0.395546,,0.612656,5.0,
-0.439589,,0.331876,-0.343684,4.069073,3.241472,,6.0,
0.273071,-0.032999,,,,2.036435,0.672831,,P
-0.448718,0.350633,,-0.441323,2.301153,,,,P
,-0.365676,-0.443674,0.246077,,2.983173,,5.0,N
,-0.112895,-0.482972,,,,,,N
-0.462784,,0.036971,,,,,,N
-0.175143,-0.416488,0.302165,0.465826,,0.403911,,5.0,P
,,,,,1.331856,0.868137,6.0,N
-0.033943,,,0.346053,,,0.442854,7.0,N
0.245806,-0.028141,,-0.097688,,0.813078,,5.0,P
,,-0.352764,-0.180434,,,,,
,0.137052,,-0.079048,,,,,P
0.106147,0.254726,,,5.306097,,0.331851,,N
,,,,5.43601,5.992189,,,
,,-0.422955,-0.146138,,1.841284,,8.0,N
,,-0.434059,0.342855,,2.696527,,,
,0.280945,,0.374361,,0.049164,0.540151,5.0,
0.053316,,,,,,,,N
0.24351,0.256851,-0.439527,,3.929241,1.590596,,8.0,P
,0.331046,0.203548,,,0.925108,0.864764,,P
0.169748,,,-0.166354,,2.674126,,5.0,N
-0.429528,,0.331734,,1.039732,1.524014,,,
,,,,,0.236335,,,P
,,,,5.203666,0.563837,,,P
,0.35096,-0.387574,,,,0.645496,5.0,N
,0.492856,,0.278833,,,0.667299,5.0,P
-0.257131,,,,,,,7.0,N
-0.012145,,,-0.320006,2.803158,,0.8469,,
-0.450174,-0.211206,0.215966,-0.477553,1.704346,3.088765,0.275989,,
,-0.050156,-0.01608,0.457934,0.489234,,0.638888,5.0,P
0.407204,,,,1.576998,1.869431,0.747866,5.0,
,0.092414,0.142403,-0.087698,2.432459,4.236544,,8.0,N
,-0.243477,0.40618,,,,,5.0,
,-0.149961,-0.198985,-0.093794,2.459119,,,,P
-0.14809,-0.297897,,,,,,6.0,
-0.487296,,-0.440597,,,,0.513918,,N
-0.303857,,,,,1.456167,,,P
-0.181808,,,-0.391022,1.537047,,,,
,,-0.369987,,1.324027,2.362387,,8.0,
,0.491731,0.320983,-0.458496,7.385093,,0.392783,,N
-0.439898,0.291085,-0.199153,0.321928,3.331148,4.29258,,5.0,
-0.149839,,0.052,,,3.044951,,,
0.173716,,,,,,,,
-0.23899,-0.21552,,0.113909,4.250845,,0.43203,6.0,
,,-0.039963,,0.258208,0.597586,,6.0,
,,0.147545,0.101594,,,0.789005,,
,-0.396468,0.147314,,1.78982,5.442411,,,
,,-0.397454,,8.581472,,,,
,0.29872,,,,,,7.0,
,-0.386209,0.142347,-0.472677,2.422504,,,,P
,-0.018544,,-0.439723,,,,7.0,N
,0.306972,0.035895,,,0.253594,,8.0,
,,0.082345,,1.342344,,0.577476,,
,-0.021296,-0.021451,,2.702064,,,,P
,,,-0.212815,0.78666,4.803917,0.563263,7.0,
-0.214484,-0.408396,,,0.254159,1.553084,0.925888,8.0,P
,,,-0.051458,,5.496123,,,
-0.28168,0.31074,,0.131919,2.91741,1.196101,0.887074,8.0,
,0.227218,,,0.727004,7.56989,,6.0,N
,0.410475,,,,4.534102,0.569099,6.0,N
0.194776,,0.341286,-0.23287,1.992415,,0.852549,,P
0.440112,,,0.149278,0.97038,,,,
,,,,0.426737,,,8.0,
,,,-0.301586,1.491911,,,8.0,
,,,0.028956,,2.373104,0.856915,7.0,
0.10781,-0.37362,,-0.421736,,,,8.0,
,0.198071,,,3.614653,2.509448,0.710329,,
-0.434289,-0.101804,-0.479294,0.17758,,10.005114,,,
-0.469025,,-0.065941,,,,0.319625,,P
,,,,,,0.372187,5.0,N
,,-0.385463,-0.269697,4.207503,0.871741,0.277122,,
,-0.474582,0.457013,-0.174909,3.87882,0.601992,0.941596,,P
-0.241159,,,0.429843,,0.676404,,,P
,0.084463,-0.044043,,,12.769979,,6.0,
-0.379366,0.204945,-0.14234,,1.942615,0.190606,0.785834,,P
,0.042918,0.008058,,2.553432,,0.786736,,P
0.490195,-0.345906,-0.084718,0.061866,,1.737777,,,P
-0.179226,,0.004412,,,,,,
,,,0.439151,,,0.610213,8.0,P
0.358916,,0.399522,-0.242923,,,,,
-0.301921,-0.330856,,0.09056,0.637975,,0.830146,8.0,P
,,,0.215366,0.76896,0.285482,0.799029,6.0,
0.210404,,,,,5.073172,,5.0,
-0.114109,,0.308106,,,,,5.0,N
,,,0.002337,,0.580226,0.67787,7.0,
,,,-0.483722,,1.983246,,8.0,
,0.139476,0.350146,,,0.364068,0.713208,6.0,P
,-0.422737,-0.016705,-0.225551,,0.742962,,,P
,,,,7.319238,,0.489108,6.0,
-0.135806,,,0.327446,,9.571356,0.625001,,N
,,,-0.175328,,,0.702351,,P
0.138504,,,,6.890612,9.922347,0.363538,,
0.171627,0.385899,0.293089,-0.11289,0.546252,,,,P
-0.067051,0.300579,0.46861,,,,0.811711,,
,-0.389101,,0.46491,5.003083,,,,P
,-0.490135,0.289449,,1.613201,3.649621,0.669323,6.0,P
0.198101,-0.298689,-0.046468,,,6.374697,,8.0,
-0.498487,-0.078923,0.299541,0.267728,,4.61709,,8.0,
,-0.314932,0.295241,0.411215,,,0.775012,6.0,P
0.278199,0.236728,-0.377277,0.451517,0.395742,,0.662888,5.0,
-0.375975,-0.30337,-0.009575,0.015647,,,,,
0.249085,,,,1.736724,,,,
-0.230674,,0.009746,,,8.148918,,,
,-0.052799,,0.388618,,,0.413663,,
0.358496,-0.046354,,0.201044,1.916325,3.869678,0.690325,,
0.196365,,-0.455244,,,0.089354,,8.0,P
-0.026629,-0.060048,,,,,,6.0,
-0.090683,,,0.205381,2.599237,7.857022,0.775881,5.0,
,0.089558,,,,,,,
,-0.262728,0.219021,0.34659,4.097811,,0.373817,7.0,
,,0.428316,,,1.51086,,6.0,
-0.025042,,,,,5.842751,,6.0,N
-0.497465,-0.284112,,0.027044,1.757809,,0.825652,6.0,
-0.418177,0.044123,,,13.706559,8.285944,,8.0,
,,,0.292602,,,,7.0,P
,,,,1.832681,8.451379,0.687811,6.0,
0.438201,,-0.425421,-0.228997,0.293464,,0.69195,,P
-0.143548,,-0.309998,-0.16165,,,,8.0,
,,,0.15109,,,0.782985,,
,,,,,,0.707251,5.0,
-0.094292,,0.084804,-0.394757,2.208488,,0.716709,7.0,P
,,-0.48547,,,,0.561355,7.0,P
0.362891,-0.355143,0.239698,0.010895,,,0.501716,5.0,P
0.459843,0.385972,,-0.176518,,3.481703,,7.0,N
,0.136875,0.009403,0.335201,,0.121522,0.30032,,P
,-0.498995,0.148945,,,,,8.0,
,-0.067504,,,2.054108,3.126407,0.33571,8.0,
,,0.431915,,,,,,
0.191901,-0.417787,,0.27759,0.267097,6.211644,,,
-0.425492,,,-0.159215,,,,8.0,
0.399178,,,,0.875215,1.858212,0.375991,5.0,P
-0.093854,0.256795,0.079173,,0.46084,,0.210018,6.0,P
,,,,,5.513529,,,N
0.323816,0.119466,,,,,0.402453,5.0,N
0.042871,,,0.088076,,,,,P
,0.115109,,-0.282453,0.828136,,0.712802,,
,,,,,0.547942,0.80922,,P
,-0.212015,,0.042243,,,,,P
-0.166226,,0.282797,,1.575747,,,8.0,N
-0.41182,,,,,,,6.0,
,,,,3.117986,1.565786,,8.0,
,,0.207843,0.438278,,2.511056,,8.0,N
,0.398883,,,8.779918,0.661494,,,
-0.137834,,,0.123211,0.967173,,0.887023,,P
0.343473,-0.249337,,,,0.245645,,8.0,P
,0.070828,,-0.422018,,,,7.0,
,,-0.242962,-0.256132,,,,,
0.484003,-0.458166,-0.226796,,,1.071691,,5.0,
,0.404079,,,2.439655,,0.498872,,P
-0.382909,-0.281524,-0.201079,-0.050427,,,0.268741,,
0.187262,0.278268,,0.367091,4.278871,,0.582959,,
,0.497149,,,1.118361,,,,P
,0.043674,-0.102517,,,,0.905288,,
,-0.257878,0.441946,,3.893814,4.17576,,,N
-0.177727,-0.067381,,-0.37815,4.525594,,0.816195,,
-0.080843,-0.037367,-0.238439,0.300123,8.426072,,,6.0,
,,-0.174078,0.292763,,,,,
0.02434,0.382026,,,,,0.192892,,
-0.316799,,-0.298212,,8.724999,2.076953,,5.0,
0.337409,0.342025,,,1.272726,,,7.0,
,,,,0.039384,,,7.0,P
0.229884,,-0.32624,,,0.43009,,,P
,-0.344746,-0.067,-0.130951,,1.578699,,8.0,
,,0.153963,,,2.635172,,,
0.115028,,,,0.758506,8.432246,,8.0,N
-0.070463,,,,,5.012098,0.799039,,N
-0.153835,-0.194997,,,1.333604,10.457347,,7.0,N
,0.23706,,,,0.139867,0.521024,8.0,
-0.294973,0.379671,-0.08919,,2.833742,,,,
,-0.114001,,-0.168409,3.7108,2.064664,,,P
0.2761,,-0.485555,,5.811962,,0.822738,,
-0.210905,,-0.151168,,13.217888,0.358638,0.725129,5.0,
0.128365,,-0.022168,,6.947574,4.269722,0.374038,,
-0.007581,0.388765,,-0.376486,,,,,P
0.480191,,-0.151245,,,,,,
-0.025921,0.25294,0.011195,,4.228594,4.212892,0.415638,6.0,N
,,-0.079932,,,0.086457,0.641632,,
-0.358616,,,,0.99803,1.110593,,6.0,P
,-0.3237,-0.346981,,1.297996,0.650479,0.280039,,P
,,-0.283339,,2.706702,1.047517,,5.0,
-0.208947,-0.479091,-0.12491,0.404011,1.656936,5.885081,0.65515,8.0,
0.203302,,,-0.17957,,0.786287,,,
-0.29769,,,,,1.468708,0.561215,8.0,
-0.441856,0.371806,,,,,,,
-0.343777,,,,1.467889,,0.665956,6.0,
0.099254,-0.27028,-0.101818,0.185345,,3.16634,,,N
,,-0.439903,-0.202766,,,0.333049,8.0,
,0.445226,,,4.479408,,0.276578,7.0,
,0.15761,-0.49173,,,0.606463,0.651239,6.0,
,,,,14.962913,,,,N
,-0.421042,,-0.181159,3.213883,,0.493339,,
,,-0.266779,-0.212978,2.621438,2.816124,,,
,,-0.087208,-0.054354,5.153742,,,8.0,
,,,,,1.902752,,,P
,-0.198314,,0.017773,,,0.90194,,
-0.049015,-0.30641,,0.394814,,10.623614,0.764296,7.0,
0.053584,,,0.292216,,7.796381,0.724279,,
,,,0.219467,,11.310726,,8.0,N
-0.039021,,-0.277012,-0.30333,,,,,
,-0.498774,-0.227403,,,,0.650627,,P
,,,-0.47431,,0.897994,0.298927,,N
-0.494073,-0.260098,,0.155423,5.528628,,,7.0,N
0.185119,,0.415277,,,1.846266,0.362345,,P
0.00584,,,,0.047446,2.711278,,5.0,
,-0.387483,-0.157268,0.072566,,3.083087,,7.0,N
-0.129757,-0.484634,,,7.640978,,,5.0,N
,,,0.022245,1.734695,0.990086,0.609019,,
-0.012117,0.407078,,,,1.467959,0.808084,,P
0.297167,,-0.469576,-0.151932,0.029272,4.941117,0.506896,,N
,,,0.37601,1.608719,5.572934,,8.0,
0.402334,0.176634,-0.16665,0.28642,0.50902,,0.259417,,N
-0.475351,,,0.284105,2.086723,3.197371,0.872872,,
-0.256636,-0.271241,,,2.533734,2.003224,0.580555,8.0,P
0.206779,-0.474537,,0.070374,2.79148,1.998811,,,
0.07013,,0.003286,,4.914629,7.194614,0.829606,,N
,,-0.244896,0.414531,,,0.735579,,N
,,-0.449119,-0.06684,5.527839,,0.414264,,N
,,-0.175562,-0.0616,,5.522626,0.679926,7.0,
-0.323239,0.117976,-0.001305,,,3.255575,0.648149,5.0,N
,-0.455455,,,1.982081,0.616188,0.36948,,
-0.273867,,0.339254,0.391745,,,,5.0,
0.201431,0.198087,0.391128,-0.467917,1.87702,3.780675,0.828787,,N
,0.148626,,-0.023278,1.187226,1.479488,,,
,-0.087822,,0.000439,,,,,N
,,-0.209704,,2.321573,0.157991,0.820965,8.0,
,-0.262309,,-0.381767,,,,,
-0.049736,-0.098169,,-0.187355,,,,,
,,,-0.335295,1.735781,1.893319,0.49415,6.0,
0.469523,,0.366416,0.16594,,2.512325,0.856726,8.0,P
-0.364591,,0.348019,-0.486725,,,0.545879,,
,,,-0.16079,,0.297844,,,
,,0.375844,0.013725,,,0.320907,6.0,N
0.0037,,,,1.583256,2.795948,0.726608,,
,0.003693,,-0.337116,,,0.53463,,P
0.347894,-0.397604,,,,,,,N
,,0.378057,,,2.221587,,,P
,-0.288332,0.262138,-0.165272,0.452574,,,7.0,P
0.221526,,0.221804,-0.339884,1.417981,,0.497892,,
,,0.051117,,4.902837,7.725277,0.329941,,N
0.214669,-0.279725,-0.013328,0.023266,2.562474,,,,P
0.499838,,-0.11741,-0.40839,,,0.193176,,N
0.267278,0.159313,-0.097006,,,,,6.0,
-0.014956,,,-0.222174,,1.69379,0.544515,,
0.406367,,,-0.255036,,,0.856388,,N
0.108748,,,,0.520945,0.084498,0.82563,6.0,
-0.054055,-0.121576,,,3.52352,,0.553026,,
,,,,3.960114,1.20075,0.552365,,P
,,,0.336896,,1.090139,0.804176,,
-0.072985,,,-0.290748,,3.4381,,5.0,P
,,-0.305479,-0.328002,,,0.733914,,
0.156757,,,,,2.38464,,,
-0.233757,-0.348541,,0.061802,6.229892,0.939599,0.698303,7.0,N
-0.497083,,0.206885,,,,,,N
0.150782,0.34617,,-0.23746,2.707145,5.393058,0.820942,6.0,N
,-0.411775,,,,,0.814089,7.0,
,0.077422,,,,,,,P
-0.048492,,,,0.359571,2.222002,0.523552,,
0.309495,0.1648,0.303306,,,0.853623,,5.0,
,,0.274024,-0.181315,0.966921,2.084125,0.742694,7.0,P
,,-0.383564,0.168581,0.93158,0.910092,,,
,,,-0.07361,0.028858,,0.369682,,
,0.140819,0.124727,,,3.357349,,5.0,
,,0.46374,-0.143194,4.206318,,0.332391,,
,,-0.127778,,6.059148,7.965951,,,
,,,,,,0.706338,,
,,,,,,0.459386,,N
,,,0.113591,,,0.509599,,
,0.199641,,0.098752,1.313011,0.820871,,,P
-0.219196,,0.082418,,,,,8.0,
,,-0.254757,,0.044081,1.959643,,,P
0.210452,-0.072413,,,,,0.322806,7.0,
,,0.306526,0.140626,,,0.491686,6.0,
,0.003905,,0.063033,3.63043,,0.252164,5.0,
,-0.451521,,,2.364059,1.804956,,,
,,-0.15818,,,,,7.0,P
0.018919,,,,2.736199,,0.647029,,
,0.422452,-0.288027,,6.245304,8.348219,,7.0,
-0.167205,-0.371189,-0.280762,,,,,6.0,
0.476689,,0.436878,0.471026,,1.014471,0.552416,,
-0.425688,-0.253932,,0.251477,,,,8.0,P
,-0.38352,0.495368,-0.411375,2.402857,,,8.0,P
,,0.44238,,6.685771,0.074543,0.606944,5.0,
,-0.062197,,0.048976,,5.724257,,5.0,N
0.214331,-0.264893,0.085083,,4.425248,,,,P
-0.493794,,-0.209066,,7.092779,0.333098,0.616673,7.0,
-0.326013,0.465477,0.233959,0.087435,,,,,
,0.297951,,,1.363211,4.857288,,,P
,,-0.245718,0.259387,,,,,N
,,,,0.584888,4.741881,,5.0,
0.225073,-0.316757,0.041611,0.371505,,0.173151,,5.0,
,0.360418,-0.461541,0.267816,,4.121629,0.439854,5.0,
,,,,,9.588453,,5.0,N
,-0.047262,,,2.860258,,,,
-0.385623,,,-0.444306,,,0.580939,,
,,-0.197386,0.378065,0.289238,,0.31292,6.0,
0.21018,,,,,0.29354,,8.0,
0.322127,-0.079313,-0.314976,0.218351,,,,,P
,0.496847,0.130162,,2.906548,6.369038,0.604181,,
,-0.23114,0.127173,0.248914,,,0.367667,,
0.339129,0.459912,,-0.091976,1.256108,,,,P
,-0.091001,-0.048676,,,,,,
0.256347,-0.383064,,,3.651367,0.334076,0.611654,5.0,
,,-0.166848,,6.767802,0.693838,,,N
-0.162733,-0.486846,-0.387781,0.084146,,,,6.0,
,0.111352,-0.375086,,,0.935273,,,
0.466034,0.339385,,,1.985979,,0.658071,,
,,-0.117609,,,,,6.0,
0.380163,,0.193681,-0.390117,,,,6.0,
-0.341499,0.43138,,,,6.947372,,5.0,N
,0.454224,,0.457455,1.65848,,,,P
,0.202464,-0.198031,0.118413,,,,6.0,P
-0.383307,0.222767,0.235478,,,6.118048,0.524966,,P
-0.490795,0.342834,0.270906,0.146951,,,,8.0,
-0.087324,0.341448,,,,2.0942,,,P
-0.229175,-0.267431,-0.402075,0.436942,5.362223,0.771524,,,
0.176411,,0.153665,,0.455889,,0.750681,,
,-0.492474,,,6.818456,5.678582,0.534644,,
,,,,,,,,P
-0.454259,-0.463185,,-0.23146,,,,,N
0.38956,,0.405438,-0.360529,1.053721,0.944949,0.449863,,
,-0.163206,-0.067179,,,1.453592,,,P
0.445571,0.495319,,0.329058,0.007361,,0.200692,,N
0.143514,,,-0.242167,,2.529576,0.361824,,P
-0.370602,,0.300611,0.350341,,6.951971,0.500778,,
0.068769,0.389501,,,2.871444,,0.779989,6.0,N
-0.249448,0.283753,,,3.806762,,,,P
,-0.267139,-0.046651,,,,,8.0,N
,,,0.091411,0.019994,3.813529,,5.0,P
,-0.074537,-0.055967,0.14928,,1.623803,,8.0,P
,,,0.123546,1.175487,,,,P
-0.040204,-0.098079,-0.158346,,1.638534,0.616347,0.712517,,
,,,,3.535014,,,8.0,
,,-0.227116,-0.023526,,3.952122,,5.0,N
-0.256513,,,-0.430796,,,0.718839,,
,-0.348492,,,5.861963,,0.499939,,
,,,,,1.783424,,5.0,N
0.288992,0.13153,,0.475813,,4.733665,,7.0,
0.173918,0.15933,0.355159,,,,0.376523,6.0,
,,,0.48018,2.213898,,0.503211,,N
-0.078077,,-0.146658,,,1.277461,0.519078,,P
-0.115501,0.178777,-0.306367,-0.090512,,,,,N
,0.390645,,,21.900076,1.458231,,,N
,-0.1037,0.022393,0.481746,1.537566,8.615959,0.565507,5.0,N
,,,,0.871999,2.580155,0.516544,,
,,-0.400138,0.439939,,0.360941,,5.0,
,,,0.266066,,,,7.0,
0.053481,-0.051755,,0.278129,,,,,P
0.263486,,,,1.429422,,,8.0,
0.225205,0.087376,-0.40473,-0.276171,,,,,P
-0.421179,,,-0.084044,4.107771,,,,
,,-0.437364,-0.273938,9.614023,,,,
0.037972,,-0.101837,-0.275185,,3.195172,,7.0,
,-0.094125,-0.327543,0.241604,,7.753016,,8.0,N
,0.283513,0.490787,0.393056,,,,,P
0.163692,,,-0.114724,0.434682,1.402892,,,
,,,,0.226348,1.21558,0.610111,7.0,
-0.374232,0.04205,,0.43294,,5.471269,0.804619,7.0,
0.3972,,,,,,0.583124,5.0,N
0.305577,-0.467816,-0.016415,,1.419479,,,,
-0.47843,-0.308261,-0.259423,,,,,8.0,N
0.447688,,,0.088908,2.915119,,0.769785,,N
,,,-0.336878,6.01978,2.000386,0.176546,7.0,N
,,0.197903,-0.262108,,1.699348,,,P
0.384072,,0.397271,,0.235414,,0.088162,8.0,P
0.084562,,,-0.295759,1.509861,,,,P
-0.04944,,,,,,,,P
0.168113,,0.475696,-0.111233,,1.525741,,,P
,0.419328,,0.444766,,8.028804,,,N
,-0.446566,-0.380718,-0.423844,4.246704,,,,N
0.247215,0.341054,,-0.163129,,1.785823,0.736667,6.0,
