V1,V2,V3,V4,V5,V6,V7,Class
,0.0,0.0,,7.0,,34.0,
1.0,12.0,0.0,,,7.28,,
,,,14.0,7.0,,,9
3.0,,7.0,,30.0,23.0,34.0,
4.0,14.0,,16.0,17.0,10.2,34.0,
0.0,,0.0,0.0,,13.0,,
,,,,,,33.24,
2.0,,13.0,,9.0,23.35,33.24,
3.0,0.0,13.0,2.0,24.0,11.18,,
4.0,,,21.0,19.0,10.2,,
,0.0,0.0,0.0,,,,9
,,0.0,8.0,,,37.85,9
,0.0,,8.0,14.0,,,9
3.0,,,0.0,22.0,,,
,,,,,23.0,,9
,0.0,,,,,,9
1.0,,0.0,17.0,,,41.63,9
2.0,0.0,,17.0,,,,
,0.0,,,,,41.63,
4.0,17.0,15.0,,31.0,,41.63,
0.0,0.0,0.0,0.0,14.0,,34.71,
,,,,,12.17,,9
2.0,0.0,14.0,22.0,12.0,,34.71,
,0.0,14.0,1.0,26.0,,,
4.0,,12.0,,,,34.71,
,,0.0,,14.0,,30.89,
1.0,,,13.0,,14.0,,9
2.0,0.0,,13.0,14.0,13.0,30.89,
,,,2.0,24.0,,,
,,,,,13.15,30.89,
0.0,0.0,,0.0,23.0,23.0,,
1.0,11.0,0.0,13.0,18.0,18.11,49.34,
,,,,,,49.34,9
,0.0,23.0,2.0,47.0,24.08,,9
,,18.0,15.0,35.0,17.12,49.34,9
,0.0,,,,,,
,17.0,0.0,19.0,6.0,,,9
2.0,,,19.0,,,,
,0.0,,,,11.0,29.0,
4.0,19.0,6.0,,,,,9
0.0,0.0,,,,16.0,41.88,
,22.0,,23.0,,,41.88,
,0.0,,,,23.54,,9
,0.0,16.0,0.0,35.0,,,
4.0,23.0,,23.0,,7.0,,
,,0.0,,,15.0,44.1,
,,0.0,,12.0,12.04,44.1,9
2.0,,,,,,,9
,,,,28.0,13.15,,9
4.0,,12.0,,37.0,25.0,44.1,
0.0,0.0,0.0,0.0,25.0,,,9
1.0,17.0,,18.0,,29.02,56.92,9
2.0,0.0,25.0,18.0,,18.44,,
3.0,,25.0,0.0,,9.0,56.92,9
4.0,18.0,,16.0,54.0,,56.92,9
,,0.0,0.0,12.0,12.0,,9
1.0,11.0,0.0,12.0,10.0,,39.22,
2.0,0.0,,12.0,10.0,12.17,,9
3.0,,12.0,,,,,
,12.0,,13.0,35.0,25.02,39.22,
,0.0,,0.0,,18.0,50.48,
1.0,0.0,18.0,1.0,42.0,24.02,50.48,10
,0.0,0.0,28.0,,,50.48,
,0.0,0.0,,9.0,,35.0,10
,,9.0,,28.0,19.0,35.0,
2.0,,,21.0,,,35.0,
,,0.0,0.0,25.0,,46.62,10
,0.0,25.0,0.0,,18.0,46.62,10
,,,,2.0,,46.62,10
0.0,0.0,0.0,0.0,,13.0,41.88,10
,,13.0,0.0,35.0,,41.88,10
,,0.0,23.0,1.0,,41.88,
0.0,0.0,,,,,,
,0.0,,2.0,,,,10
,,0.0,35.0,2.0,35.06,,
0.0,,,,,,34.21,10
,0.0,8.0,1.0,,19.03,,
2.0,,,,1.0,21.02,34.21,10
,0.0,0.0,0.0,10.0,10.0,36.4,
,,,,35.0,,36.4,
,,0.0,,2.0,,,10
0.0,,0.0,0.0,22.0,,,10
1.0,,22.0,2.0,43.0,,,10
2.0,0.0,0.0,,,,,10
0.0,0.0,,,,,22.8,10
,0.0,,2.0,,11.18,22.8,
,0.0,0.0,,2.0,,,10
,0.0,,,8.0,8.0,,10
,,,,,,34.67,
,,0.0,19.0,,,34.67,
0.0,,0.0,,7.0,7.0,,10
1.0,0.0,7.0,,28.0,,,
2.0,0.0,,,2.0,,31.76,
0.0,,0.0,,,19.0,49.04,
,,19.0,,38.0,,,10
2.0,,0.0,,0.0,31.0,,
0.0,,0.0,0.0,13.0,13.0,,
,0.0,,,29.0,16.12,,10
,0.0,,22.0,2.0,22.09,36.4,
0.0,,,,,,,10
1.0,,,0.0,,,38.29,
2.0,,,,2.0,,,10
0.0,0.0,0.0,0.0,,11.0,33.6,10
1.0,0.0,11.0,,,,33.6,10
,,,,,20.1,,10
0.0,,,0.0,,11.0,,
1.0,,,,,,22.83,
,,,,2.0,11.18,,10
,0.0,0.0,0.0,,18.0,,10
1.0,0.0,,,29.0,11.0,,
2.0,0.0,0.0,,1.0,12.04,,10
,,0.0,,,,29.83,10
1.0,,6.0,2.0,23.0,17.12,29.83,10
2.0,0.0,0.0,,,19.1,29.83,
,0.0,0.0,,21.0,21.0,,10
,0.0,,1.0,42.0,,48.37,
2.0,,,,,,,10
,,0.0,0.0,20.0,,35.69,10
1.0,0.0,,2.0,35.0,15.13,35.69,10
2.0,0.0,,,2.0,7.28,35.69,10
,,0.0,0.0,20.0,,,10
,,20.0,,37.0,17.0,45.8,10
,,,,,,45.8,10
0.0,,,,,12.0,22.8,10
,,12.0,,,,,10
2.0,,0.0,14.0,,,22.8,
0.0,,,,,,49.74,10
,0.0,,,43.0,,49.74,
,,,25.0,,25.02,,10
0.0,0.0,0.0,0.0,16.0,16.0,,
,0.0,,,37.0,,,
,0.0,,16.0,,16.12,40.31,
,,0.0,,,,32.8,
1.0,0.0,,,,,32.8,
2.0,0.0,,,1.0,,32.8,
,,,,,23.0,,
1.0,0.0,,0.0,39.0,,43.38,
,,0.0,,,,,
,,0.0,,18.0,,,10
1.0,,18.0,2.0,32.0,14.14,,10
2.0,,0.0,12.0,,12.17,,
0.0,,0.0,0.0,,,,10
,,,2.0,41.0,,47.51,
,,,24.0,1.0,24.02,,
0.0,0.0,,0.0,13.0,,50.99,10
1.0,,13.0,,,25.02,50.99,10
,,,34.0,,,50.99,10
,0.0,0.0,,16.0,,,10
1.0,,16.0,2.0,,12.17,30.46,
,,0.0,,0.0,12.0,30.46,
0.0,0.0,0.0,0.0,,,,
1.0,0.0,,,42.0,,,
2.0,,,16.0,2.0,,,10
0.0,0.0,0.0,0.0,15.0,,35.11,
1.0,,,2.0,,,35.11,10
2.0,,0.0,,2.0,,,
0.0,,,0.0,,13.0,,
1.0,,,,27.0,14.0,,
2.0,0.0,,,2.0,15.13,30.89,
0.0,0.0,,,,23.0,,10
1.0,,,,32.0,9.22,,10
2.0,,0.0,,,,36.72,
,0.0,0.0,0.0,20.0,,,10
,0.0,20.0,,36.0,,48.17,
2.0,,0.0,32.0,,,,
,0.0,0.0,0.0,,,,
,,,,25.0,11.05,,10
,0.0,,13.0,,13.04,,10
0.0,0.0,0.0,,8.0,8.0,,
1.0,,8.0,,24.0,16.03,30.0,
2.0,0.0,0.0,,,,,10
,,,,,,,10
,,,,,9.06,17.49,10
,,,,,,17.49,10
,,,0.0,19.0,,39.66,10
1.0,0.0,,1.0,33.0,,39.66,10
2.0,0.0,,22.0,,,39.66,10
,,,0.0,,8.0,22.47,
1.0,,,1.0,,11.05,,
,0.0,,12.0,0.0,12.0,,10
,,,,,,,
1.0,,,,21.0,,,10
2.0,0.0,,,,,28.32,10
0.0,0.0,,,10.0,,19.92,
,0.0,,2.0,19.0,9.22,19.92,
,,,,2.0,,19.92,
,,,,16.0,16.0,,
,,16.0,,,14.04,36.06,10
,0.0,,,,20.1,,10
,,,0.0,11.0,11.0,,
1.0,0.0,,1.0,22.0,,,
,0.0,0.0,8.0,0.0,8.0,,10
0.0,0.0,0.0,0.0,12.0,12.0,,10
,0.0,,1.0,18.0,6.08,19.7,
,0.0,,8.0,2.0,,19.7,10
0.0,0.0,,,,20.0,41.87,
,0.0,,0.0,,,41.87,10
,0.0,0.0,,2.0,27.07,,10
,0.0,0.0,,8.0,8.0,26.68,10
1.0,,8.0,0.0,,18.0,26.68,
2.0,,0.0,,0.0,,26.68,
0.0,,,0.0,,,,
,,15.0,0.0,37.0,,49.58,10
,0.0,0.0,,,,,10
,,0.0,,21.0,,,10
,0.0,21.0,,,,35.78,10
2.0,0.0,0.0,16.0,,16.12,35.78,10
0.0,0.0,,0.0,7.0,,18.44,
,,7.0,0.0,,7.0,18.44,
,,0.0,12.0,,,18.44,10
0.0,0.0,0.0,,,18.0,30.36,10
,,,1.0,29.0,,30.36,
2.0,,,,,9.0,30.36,
,0.0,0.0,0.0,14.0,14.0,25.0,10
,,,2.0,24.0,10.2,,10
,,0.0,,,,25.0,
,,0.0,0.0,19.0,19.0,,
,,,,,8.06,,10
,,0.0,,,,,
0.0,,0.0,0.0,12.0,,35.47,
1.0,,12.0,,,21.1,35.47,
2.0,,,13.0,0.0,13.0,,
,,0.0,0.0,,,,10
1.0,,,0.0,,13.0,42.54,10
,,0.0,,,,,
,,,,,,,10
,0.0,,1.0,,13.04,,
,0.0,0.0,17.0,0.0,17.0,,
,,,,,7.0,30.0,
,,7.0,,24.0,17.03,30.0,10
2.0,0.0,0.0,,0.0,,,
,,,,,15.0,,
1.0,0.0,15.0,,26.0,11.18,27.86,10
2.0,0.0,0.0,,0.0,,27.86,10
,0.0,,0.0,11.0,,25.63,10
1.0,,11.0,0.0,24.0,13.0,25.63,
,,,,,,,
,,,0.0,25.0,25.0,,
,0.0,25.0,1.0,,18.03,,
2.0,,,25.0,0.0,,49.74,10
,,0.0,0.0,,20.0,28.23,10
1.0,,,1.0,,6.08,28.23,
2.0,0.0,,11.0,1.0,11.05,28.23,10
,0.0,,,20.0,,31.76,
,0.0,,1.0,28.0,8.06,31.76,
2.0,0.0,0.0,,1.0,15.03,31.76,10
0.0,0.0,,0.0,,13.0,24.6,
1.0,,,,,,,10
,,,,2.0,,24.6,10
0.0,0.0,0.0,,8.0,,21.4,10
,,,,17.0,,21.4,
,,0.0,,,13.0,,
,,,,,25.0,44.65,
1.0,,,,37.0,12.0,44.65,
,0.0,0.0,,,,44.65,10
0.0,,0.0,0.0,,18.0,37.16,
1.0,0.0,,0.0,,,37.16,10
2.0,,,15.0,,,37.16,10
0.0,,0.0,0.0,20.0,,,
,,,,,,34.67,10
2.0,,,,2.0,19.1,,
0.0,,,,,,,
,,,,45.0,,62.24,
,0.0,0.0,43.0,,,,
,,0.0,0.0,,13.0,,10
,,,,,22.0,48.8,
2.0,0.0,0.0,34.0,0.0,34.0,,
,,0.0,0.0,,,20.0,10
,0.0,9.0,,,,,
2.0,0.0,,,0.0,12.0,20.0,
,,,0.0,11.0,,26.63,
,,,,,,26.63,10
,0.0,0.0,15.0,,,,10
,0.0,,,,16.0,40.31,10
,0.0,,,29.0,13.04,,
2.0,0.0,,28.0,,,40.31,10
0.0,0.0,,0.0,9.0,,,
1.0,0.0,9.0,,,15.13,,
,,0.0,,,14.04,27.78,10
0.0,,,,12.0,,31.05,10
1.0,0.0,,,30.0,18.0,31.05,10
2.0,0.0,,,,8.0,31.05,10
0.0,0.0,0.0,0.0,,,33.24,10
,0.0,12.0,2.0,,20.1,,10
2.0,0.0,,9.0,,9.06,,10
0.0,0.0,,0.0,20.0,,,10
,,20.0,2.0,33.0,13.15,,
2.0,0.0,,22.0,1.0,22.02,39.66,10
0.0,0.0,,,18.0,,50.77,
1.0,,18.0,1.0,,,,10
2.0,0.0,0.0,27.0,2.0,,50.77,10
0.0,,0.0,,12.0,12.0,25.5,10
1.0,,12.0,,,7.07,,10
2.0,,,17.0,1.0,17.03,25.5,10
0.0,0.0,0.0,,,,,10
1.0,0.0,,1.0,,19.03,43.66,
,,,15.0,,15.03,43.66,10
,,,,18.0,,,10
1.0,0.0,18.0,,27.0,9.0,34.21,10
2.0,0.0,0.0,,,,,10
0.0,,,0.0,,,48.27,10
,0.0,,2.0,,24.08,,10
,0.0,,31.0,,,,
,,0.0,,9.0,,26.91,
1.0,,9.0,,20.0,,26.91,
2.0,0.0,0.0,18.0,,18.11,26.91,10
0.0,,0.0,0.0,16.0,,45.28,10
1.0,0.0,,2.0,,23.09,,10
2.0,0.0,,,,23.02,,
0.0,,,0.0,,,26.93,
1.0,,12.0,,25.0,,,10
2.0,0.0,0.0,,0.0,10.0,,
0.0,0.0,0.0,,9.0,,30.41,
,,,0.0,22.0,13.0,30.41,
,,0.0,,,21.1,,
0.0,0.0,,0.0,25.0,,54.23,
1.0,0.0,25.0,,50.0,,,
2.0,,0.0,21.0,2.0,,,
,,0.0,0.0,8.0,8.0,,
1.0,0.0,8.0,,22.0,,,
,0.0,,,0.0,,,10
0.0,0.0,,0.0,,22.0,,10
,,22.0,,,,33.62,
2.0,,0.0,,1.0,,33.62,
,,0.0,,6.0,,19.21,10
,0.0,,,,9.06,,10
,0.0,0.0,,,,19.21,10
0.0,,0.0,0.0,,8.0,33.97,
,0.0,,,25.0,17.0,,
,,0.0,23.0,,23.0,,10
0.0,,,,,,26.93,
1.0,,,,26.0,7.28,,10
,0.0,0.0,,,,26.93,10
,,0.0,0.0,,,,10
,0.0,23.0,,,12.04,43.6,10
,,,26.0,,,43.6,10
0.0,0.0,,,,23.0,40.72,10
,,23.0,1.0,37.0,,40.72,
2.0,,,17.0,1.0,,,
,0.0,,,,,,
,0.0,,,,13.04,,
,,0.0,17.0,,17.12,33.62,
,0.0,,0.0,,16.0,,10
,0.0,,1.0,26.0,10.05,31.06,10
2.0,,,17.0,,,,
0.0,0.0,,,12.0,12.0,27.59,10
1.0,,12.0,0.0,20.0,8.0,,
,,,,1.0,19.03,,10
,,,,,15.0,,10
,,15.0,0.0,,,,
2.0,,0.0,,,,43.01,10
0.0,0.0,0.0,0.0,,,,
,0.0,,1.0,,7.07,24.19,10
,,0.0,12.0,,12.17,,10
0.0,0.0,,,7.0,7.0,,10
,0.0,7.0,,,11.05,21.1,
2.0,0.0,0.0,11.0,0.0,11.0,21.1,
,,0.0,,,15.0,42.44,10
1.0,,,,35.0,,42.44,
2.0,,,24.0,,24.08,42.44,10
,,0.0,0.0,,,,2
1.0,0.0,,,,,40.26,2
,,39.0,10.0,,,,
3.0,,33.0,,24.0,9.0,,2
,,,,,,,2
,0.0,0.0,,25.0,,,2
,,,1.0,31.0,,33.62,2
2.0,1.0,31.0,,,5.0,33.62,2
3.0,6.0,31.0,13.0,,,,2
4.0,13.0,27.0,13.0,20.0,7.0,,2
5.0,13.0,20.0,6.0,,,33.62,2
,,16.0,0.0,12.0,,33.62,
0.0,,0.0,0.0,,34.0,47.42,2
1.0,,34.0,0.0,43.0,,,
,0.0,,18.0,,,,2
3.0,,,,,,47.42,2
4.0,20.0,,20.0,18.0,,,
5.0,,18.0,18.0,12.0,6.32,47.42,2
6.0,,,,6.0,,,
0.0,,0.0,,29.0,29.0,,2
,0.0,,1.0,37.0,,39.22,2
2.0,1.0,,4.0,36.0,3.16,,
3.0,,,13.0,33.0,,,2
,13.0,,13.0,,,39.22,
,,,,24.0,,39.22,2
,,,,21.0,,39.22,
,0.0,,0.0,22.0,,,
1.0,0.0,,0.0,29.0,,31.78,2
,,,6.0,27.0,,,
,,,13.0,23.0,,31.78,
,13.0,23.0,13.0,14.0,,31.78,
5.0,,,,,,31.78,
6.0,,10.0,,,7.21,31.78,
,0.0,0.0,0.0,32.0,,57.28,2
,0.0,32.0,1.0,55.0,,,2
2.0,1.0,55.0,,,13.6,,2
3.0,14.0,51.0,16.0,,,57.28,2
,16.0,,14.0,,7.28,,
,14.0,35.0,0.0,,,,2
0.0,,,0.0,36.0,,,2
,0.0,36.0,2.0,45.0,,45.89,
2.0,,45.0,9.0,,8.06,,
,9.0,41.0,9.0,,7.0,,2
4.0,9.0,34.0,0.0,,11.4,,
0.0,0.0,0.0,0.0,34.0,,,2
1.0,0.0,,1.0,42.0,8.06,42.95,
,,,,38.0,7.21,42.95,2
3.0,,38.0,9.0,,,,
,,35.0,7.0,,,,
,7.0,,0.0,,8.06,,2
,,,0.0,,,46.24,2
1.0,,,1.0,,23.02,,2
,1.0,,,,19.42,46.24,
,,,17.0,,13.0,,2
,,,0.0,,21.4,46.24,2
,,,,,,42.45,2
,0.0,,,41.0,13.0,,
,,,,,,,2
3.0,,,11.0,32.0,,,
4.0,11.0,32.0,,,5.1,,
,,,0.0,21.0,11.66,42.45,
0.0,,,,,,34.71,2
,0.0,,,34.0,,,
,,34.0,7.0,,,,
,,30.0,7.0,24.0,6.0,,2
4.0,,24.0,,,,,2
0.0,0.0,,0.0,29.0,29.0,,2
,0.0,,0.0,48.0,,50.92,
,0.0,48.0,17.0,,20.25,50.92,
3.0,17.0,37.0,,,,50.92,2
4.0,17.0,,0.0,9.0,22.02,,
0.0,,0.0,0.0,35.0,,,
1.0,0.0,,1.0,,13.04,,2
2.0,1.0,48.0,,,,49.48,2
3.0,12.0,42.0,,33.0,9.0,49.48,
4.0,,,,,15.0,,2
0.0,,,,20.0,,,2
,0.0,20.0,2.0,,,,2
2.0,2.0,37.0,8.0,35.0,,40.72,2
,,35.0,17.0,29.0,10.82,,2
4.0,,,,18.0,,,2
,,18.0,8.0,,10.82,,2
,,,,,10.0,40.72,
,0.0,,,31.0,31.0,52.81,
1.0,,31.0,,50.0,,52.81,
2.0,0.0,50.0,17.0,,,52.81,2
,,,,26.0,13.0,52.81,
,17.0,26.0,,13.0,,52.81,
,,,,28.0,28.0,,2
1.0,0.0,28.0,1.0,52.0,24.02,62.13,
2.0,,52.0,,43.0,34.21,62.13,2
,34.0,,34.0,,13.0,,2
4.0,,30.0,0.0,17.0,36.4,,
,,0.0,0.0,,32.0,,2
,0.0,32.0,1.0,,,60.75,
,,57.0,,43.0,,,2
3.0,,43.0,21.0,,,,
,,26.0,,,27.02,,2
0.0,,,,30.0,,,2
1.0,,30.0,2.0,49.0,,56.94,
,,,14.0,,,56.94,
3.0,,43.0,,35.0,17.0,56.94,
,,35.0,14.0,27.0,17.0,,
5.0,14.0,,0.0,19.0,16.12,56.94,2
0.0,,,,36.0,36.0,,
,0.0,,,,,53.71,2
,,,,45.0,,,2
3.0,,45.0,22.0,39.0,15.23,53.71,
4.0,,39.0,22.0,,11.0,53.71,
5.0,,28.0,,,,53.71,2
6.0,8.0,22.0,,,10.0,53.71,2
,,0.0,,25.0,,44.27,2
,,,,42.0,17.12,,
2.0,2.0,42.0,14.0,33.0,,,2
,,,,22.0,,44.27,2
,14.0,,,11.0,17.8,44.27,
,,,,29.0,29.0,,2
,,,,,13.04,,
,,,,,11.4,43.17,2
3.0,10.0,,10.0,,7.0,43.17,
4.0,10.0,28.0,0.0,,,43.17,2
,,0.0,0.0,,25.0,56.04,
1.0,,25.0,1.0,46.0,21.02,,2
,,46.0,32.0,34.0,,,2
,32.0,,,,,56.04,2
,32.0,,,8.0,34.54,,2
0.0,0.0,0.0,,,21.0,,
,,,2.0,45.0,24.08,48.1,2
2.0,2.0,45.0,17.0,,17.49,,2
3.0,,36.0,17.0,23.0,13.0,,
,17.0,23.0,,,21.4,48.1,2
0.0,0.0,0.0,0.0,33.0,,50.09,
,0.0,,1.0,,12.04,50.09,2
,,,10.0,41.0,,,
,,41.0,22.0,,13.89,50.09,2
4.0,,34.0,22.0,21.0,,50.09,2
,,,,,13.89,50.09,2
6.0,10.0,,,,12.21,,
0.0,,,0.0,,21.0,,
,,21.0,,29.0,8.06,,2
,1.0,29.0,,24.0,,,2
3.0,10.0,24.0,,,7.0,30.68,
,,17.0,0.0,10.0,12.21,30.68,
,,,0.0,,,,
,,35.0,,50.0,,,2
,0.0,,18.0,43.0,19.31,53.14,
3.0,18.0,,,,7.0,,2
,,36.0,,29.0,,53.14,2
0.0,,,0.0,,27.0,54.13,2
1.0,,27.0,,,22.09,,2
2.0,,,12.0,45.0,10.77,,2
3.0,,,23.0,37.0,,54.13,2
,23.0,,23.0,22.0,15.0,54.13,2
,23.0,,12.0,14.0,13.6,54.13,2
6.0,,14.0,0.0,,,,
0.0,0.0,0.0,0.0,27.0,,50.92,2
,0.0,27.0,,48.0,,50.92,2
2.0,2.0,,,46.0,,,2
,,,17.0,,10.82,50.92,2
,17.0,40.0,,29.0,11.0,,2
,,29.0,,,10.82,50.92,
,8.0,23.0,0.0,17.0,10.0,50.92,2
0.0,0.0,,0.0,,24.0,,
1.0,,24.0,2.0,,21.1,,
,,45.0,19.0,36.0,,48.85,
3.0,,,19.0,,,48.85,2
4.0,,,,,,48.85,2
,,,0.0,,,,
,0.0,,1.0,58.0,,61.03,
2.0,1.0,,19.0,,,,
3.0,,47.0,19.0,,13.0,,
,19.0,34.0,0.0,,23.02,,2
0.0,0.0,,,,,43.42,2
1.0,,,,,,,2
2.0,1.0,42.0,,42.0,5.0,,
,,,11.0,38.0,6.4,,
,,38.0,11.0,31.0,7.0,,2
,11.0,,6.0,,6.4,43.42,
6.0,6.0,27.0,0.0,,7.21,,
,,0.0,0.0,,,36.88,2
1.0,,27.0,1.0,,,,
,,36.0,4.0,36.0,,,
,,36.0,8.0,33.0,5.0,36.88,2
4.0,,33.0,,,5.0,,2
,,28.0,,,5.0,36.88,
,4.0,,,,5.0,,
0.0,,,0.0,30.0,,,2
1.0,0.0,30.0,0.0,47.0,,,
2.0,0.0,47.0,33.0,,,57.43,2
,33.0,34.0,,20.0,14.0,57.43,
,,20.0,0.0,,,57.43,
,0.0,,,,22.0,46.49,
,,,2.0,,,46.49,
,,,10.0,41.0,,46.49,2
,,41.0,15.0,,6.4,,
4.0,,37.0,,,9.0,46.49,
,,28.0,,,,46.49,
,10.0,,,,,46.49,2
,,0.0,0.0,,,,
1.0,0.0,35.0,,,,50.01,2
2.0,1.0,,10.0,,,,2
3.0,,,10.0,36.0,7.0,,
4.0,10.0,36.0,0.0,29.0,,50.01,
0.0,0.0,0.0,0.0,20.0,,29.41,
,,,,28.0,,,2
,,,9.0,,,29.41,
3.0,9.0,,9.0,17.0,,29.41,2
,,17.0,0.0,,,29.41,
,,0.0,,22.0,,48.85,
1.0,,22.0,,,,,2
2.0,0.0,,17.0,42.0,,,2
,,,,,5.39,,
4.0,19.0,,19.0,27.0,,,
,,,,,,,2
,17.0,22.0,0.0,,,48.85,
,0.0,0.0,,,32.0,,
,,,0.0,,,,2
2.0,,,,,10.2,55.54,
,,,13.0,,5.0,,2
,13.0,,13.0,39.0,9.0,55.54,
,,39.0,10.0,,,55.54,2
6.0,,35.0,,31.0,10.77,55.54,
0.0,0.0,0.0,,34.0,34.0,40.11,
,,,,,6.32,40.11,
2.0,2.0,40.0,,37.0,,40.11,
,,37.0,,34.0,,40.11,
,3.0,34.0,,,4.24,,
0.0,0.0,,,30.0,30.0,,
1.0,,30.0,,55.0,25.0,,
,,,22.0,49.0,22.8,,
3.0,,,35.0,43.0,,65.19,
4.0,35.0,43.0,,30.0,,,2
,,,22.0,,14.32,,2
6.0,,,0.0,18.0,,,2
0.0,0.0,,0.0,,,53.16,
1.0,,,,51.0,20.02,53.16,2
,1.0,51.0,,49.0,,53.16,2
3.0,10.0,49.0,15.0,,7.07,,2
,15.0,,,34.0,10.0,53.16,2
5.0,,34.0,10.0,29.0,,,
,,29.0,,,11.18,,
,,0.0,0.0,,,56.08,
1.0,0.0,36.0,,48.0,12.04,56.08,
2.0,1.0,,16.0,42.0,,,2
,,42.0,,,14.76,56.08,
,29.0,,,,,,2
5.0,,20.0,,13.0,,56.08,
6.0,,,0.0,6.0,,,
,,,0.0,26.0,,40.26,
1.0,,,,39.0,,40.26,2
2.0,0.0,,,34.0,11.18,40.26,2
3.0,,,,,,,2
,,,0.0,,12.21,,2
,,0.0,0.0,,38.0,,
1.0,,,,63.0,25.02,,2
,1.0,63.0,24.0,,,,
3.0,,48.0,29.0,,,69.35,
,29.0,35.0,24.0,20.0,,69.35,2
5.0,24.0,20.0,,,,69.35,
0.0,0.0,0.0,0.0,28.0,28.0,,
1.0,,,,,11.0,,
,,,,,,43.38,2
3.0,10.0,,19.0,,11.4,43.38,2
,,30.0,10.0,,10.3,43.38,
,10.0,,,,,43.38,
,,,,,,51.2,
1.0,0.0,,2.0,,,51.2,
2.0,,,10.0,,,51.2,
3.0,10.0,49.0,,,,51.2,2
,11.0,42.0,10.0,37.0,,,
,,37.0,,31.0,,,2
0.0,,,,,,41.59,
1.0,0.0,34.0,,41.0,7.0,41.59,2
2.0,,,,,8.06,41.59,
3.0,,37.0,7.0,,,41.59,
,7.0,32.0,0.0,,8.6,41.59,
,,0.0,0.0,,28.0,,
,0.0,,1.0,35.0,,38.48,2
,,,,26.0,,,
3.0,16.0,,,16.0,10.0,38.48,
4.0,16.0,,0.0,,18.87,,2
,0.0,0.0,0.0,,,46.1,
1.0,,24.0,,,18.0,46.1,
2.0,,42.0,,,11.18,46.1,
3.0,10.0,,,,10.82,,
,,,19.0,,,46.1,
,19.0,18.0,,12.0,,46.1,2
6.0,,,0.0,,11.66,,
0.0,0.0,0.0,0.0,24.0,24.0,,
,,24.0,,,25.08,61.4,2
2.0,,,29.0,45.0,,61.4,
,,45.0,,,,,2
4.0,,,,22.0,,,
5.0,37.0,,29.0,,11.31,,
6.0,,14.0,,6.0,30.08,,2
,0.0,,0.0,,39.0,63.25,
1.0,,,,,,63.25,2
,2.0,60.0,,,12.65,63.25,
,,56.0,20.0,47.0,10.82,,2
4.0,20.0,47.0,,40.0,,,
,14.0,40.0,0.0,32.0,16.12,63.25,2
,0.0,,0.0,,22.0,,
1.0,0.0,22.0,,,8.0,,2
2.0,0.0,,4.0,30.0,4.0,,
,,30.0,10.0,27.0,,31.62,
,10.0,27.0,,22.0,,,
5.0,,22.0,,,6.71,31.62,
,,,0.0,,5.0,,
0.0,0.0,,,26.0,26.0,53.31,2
1.0,0.0,26.0,,49.0,23.09,53.31,2
2.0,,49.0,21.0,39.0,21.47,,2
3.0,21.0,39.0,21.0,,,,2
4.0,,,0.0,,24.19,53.31,
0.0,0.0,0.0,0.0,20.0,,,
1.0,0.0,20.0,,,,37.0,
2.0,2.0,35.0,6.0,33.0,4.47,37.0,2
3.0,6.0,,12.0,29.0,7.21,37.0,
,,29.0,,,8.0,37.0,2
5.0,,21.0,,,7.21,37.0,2
6.0,,17.0,,13.0,7.21,,2
0.0,,0.0,,,21.0,,
1.0,0.0,21.0,,,,,2
,0.0,,,,,29.12,
,,27.0,,,,,2
,8.0,25.0,,,,,
5.0,8.0,,,18.0,4.47,29.12,2
6.0,,18.0,,16.0,,29.12,2
,0.0,,,39.0,39.0,68.6,2
1.0,0.0,39.0,0.0,59.0,,,2
,0.0,59.0,,53.0,,68.6,
3.0,26.0,,35.0,44.0,,,2
4.0,35.0,,,,,68.6,2
,35.0,27.0,,,,68.6,2
6.0,,18.0,,9.0,,,
,,0.0,0.0,,,58.6,
,,28.0,,,25.0,58.6,2
,,53.0,,,,,2
3.0,,,25.0,31.0,11.7,58.6,2
,25.0,,,,13.6,,2
,,,0.0,,,58.6,2
,,,0.0,39.0,,,2
1.0,0.0,39.0,2.0,,16.12,,
,2.0,55.0,,,23.02,,
,21.0,,,31.0,11.7,60.42,
4.0,25.0,,21.0,,,,2
5.0,,18.0,,6.0,,60.42,2
,,0.0,,,23.0,,2
,0.0,23.0,0.0,,24.0,,
,,,12.0,39.0,,48.51,
,12.0,,,,9.0,48.51,
,,,,,,48.51,
,,,0.0,,32.0,53.71,2
,0.0,32.0,1.0,,17.03,53.71,2
2.0,,49.0,20.0,,,,2
3.0,,,,,7.28,53.71,
4.0,22.0,,,21.0,15.0,,2
,,,,,,53.71,
,20.0,14.0,,,21.19,53.71,
0.0,0.0,,,23.0,23.0,32.57,2
,,23.0,,31.0,8.06,,
2.0,1.0,31.0,,30.0,,,
3.0,10.0,,,25.0,5.0,,
,,,0.0,,11.18,32.57,
0.0,0.0,0.0,,,35.0,,
,,35.0,2.0,51.0,16.12,61.85,
,2.0,51.0,,,,61.85,
3.0,10.0,47.0,,,,,
4.0,35.0,,,,13.0,61.85,
,,,10.0,22.0,,61.85,2
,10.0,,,,11.66,,
0.0,0.0,0.0,,33.0,33.0,,
,,,2.0,55.0,,,2
2.0,2.0,,,49.0,,,2
3.0,,,,41.0,,60.42,2
4.0,25.0,41.0,25.0,,17.0,,2
,,24.0,,,,60.42,
6.0,,,0.0,,14.42,,
