acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
0.3254,,,-0.4965,-0.344,-39.011,
,-0.9607,,,-0.3858,-22.965,
,-0.9901,,0.8199,0.2405,42.047,
10.249,,,,,12.659,1
0.5466,,,-0.0043,0.105,-41.561,
0.4362,-0.6019,-0.6271,,,,1
,-0.8741,-0.034,0.9496,-0.0831,,1
10.208,0.1885,-0.9222,-10.459,18.695,11.224,1
,0.2764,,0.4117,0.1989,,1
0.8678,,-0.802,0.3648,-0.1138,-0.7092,1
0.0023,-0.8052,0.1636,,,,
0.8526,,-0.6464,,21.162,11.885,1
12.712,0.216,,,,-38.401,
0.4831,,-0.5093,0.5098,-0.071,-0.3603,1
0.3309,-0.8692,-0.2911,,0.2315,40.636,
0.8,,,-0.7147,11.886,,1
0.0181,-0.5154,,11.468,,-0.4426,1
14.868,-14.436,-13.783,0.8032,,45.623,1
0.5589,,,-0.5858,0.8024,,1
12.509,0.2708,-13.99,0.3059,-0.0029,-31.755,1
,,-0.0031,0.749,-0.3855,-0.4911,1
0.6347,-13.743,,0.0509,0.1849,49.89,
0.588,0.7833,,-0.5146,,,
,,-14.216,,-0.3058,-38.35,1
,-0.5722,-0.1552,,-0.0517,-0.2857,
0.7426,-13.92,,0.7466,0.7624,48.9,1
0.769,,-0.6852,,10.724,,1
,0.0402,,-0.1534,51.35,,
0.1594,-0.5397,-0.2893,15.108,0.1831,0.3794,
0.7796,-0.7717,-0.4564,0.3243,,46.75,1
0.6565,0.3893,-0.7151,-0.9808,,0.2071,1
24.45,-0.4031,-17.112,-0.4431,0.4088,-30.707,1
0.2041,-0.4469,,,-0.8378,0.2413,1
24.432,-17.833,,0.6275,,37.819,
0.459,0.7995,-0.3375,,0.5169,,1
,,-17.19,0.0921,-0.3064,,1
-0.1935,,0.2164,14.66,-0.7913,0.4738,1
12.049,,-17.111,0.277,-0.1933,39.44,1
0.1706,,-0.2213,,0.903,,
18.406,-0.8795,-18.696,-0.0387,,-25.405,1
,-0.4874,0.1258,,,0.364,
15.566,,-20.849,,-0.9612,35.226,1
0.4439,0.6596,-0.268,-10.486,22.573,-0.2993,1
23.409,-0.3978,,,0.1693,-39.09,1
,-0.5479,0.3625,,-0.543,-0.0504,
20.799,,-21.343,0.4517,-0.7899,,1
0.0436,0.764,-0.1764,-10.142,0.4184,0.206,
23.576,-0.1247,-19.202,-0.0912,,-32.608,
,-0.5185,0.2105,14.114,,,
19.128,-14.86,-19.96,-0.1416,0.6889,,
,,-0.1142,-10.256,,-0.3378,
26.032,-0.9964,-17.56,0.2334,-21.329,-31.51,1
-0.3244,-0.4423,,,,0.6997,
0.7661,-0.9169,,,15.164,20.152,
,0.6243,0.0026,-0.211,,-0.8848,
20.157,,-18.657,0.6032,-14.414,-21.026,1
,-0.3968,,12.027,,,
0.7261,,-13.88,-0.6262,14.116,,
,0.5858,,,0.6218,-22.74,1
13.207,,-14.661,-0.2099,,-14.849,1
,,,0.8642,0.8236,,1
,-0.368,-12.276,-0.5248,,11.334,1
,0.359,-0.4416,,0.0603,-31.634,1
16.018,,-16.252,-0.68,-13.456,-23.805,
,,,0.1538,,-0.5602,
0.5136,-10.205,,-0.0469,,-21.482,
,-10.815,,,,,1
10.962,,-15.598,0.2023,11.604,20.68,1
0.3333,,,-0.6968,,-29.42,
26.422,,,,,,
0.0838,,,0.8537,0.5569,,1
23.552,-17.979,-15.107,0.1189,,50.528,1
0.5855,0.5018,-0.3852,,21.661,,1
0.3883,0.1281,-0.3546,0.1995,-0.1992,,
10.614,,,,,-27.764,
0.0278,-0.4162,0.038,,-0.4036,14.866,1
16.268,-12.357,-15.089,,11.674,,1
0.2368,0.7164,-0.1927,-10.145,14.497,,1
23.768,-18.953,-21.368,-12.256,,-24.523,1
-0.1376,-0.6344,0.1676,0.3807,-10.565,0.3884,
23.396,-14.698,-16.143,,,41.627,
0.3524,0.8481,,-0.7033,0.7725,,
20.51,,,,,-27.849,1
0.3444,-0.5568,-0.2077,0.7578,-13.409,,1
0.7205,,,0.3278,,57.282,
0.7715,0.7939,,-0.9378,,16.687,1
,-0.342,-13.707,0.751,-25.64,,1
0.126,-0.5923,-0.149,14.875,-0.123,0.1072,
0.9822,,-0.9508,0.4566,-13.74,,
0.7315,0.7067,-0.5656,-0.882,-0.0616,0.5796,1
26.083,0.1062,-20.547,15.779,-0.9102,-28.291,1
-0.4937,-0.5794,0.6068,14.27,-10.828,0.337,
,-14.006,,,0.1982,37.407,
0.1876,0.6233,-0.472,-10.944,11.813,0.4078,1
22.937,0.0,,0.9352,,,
-0.2467,-0.3193,0.2439,10.205,0.0566,0.2253,
15.651,,-20.757,0.4646,0.18,33.283,1
0.3294,0.8906,-0.4382,-11.432,0.8403,,
23.818,-0.044,,,0.8501,-27.186,1
-0.257,-0.4106,0.1316,,,,1
28.443,-19.305,-19.461,,-0.8881,39.36,
0.2301,,,-0.7631,10.458,-0.2349,1
34.532,-13.472,,0.2556,,-25.992,
-0.5548,-0.3933,,17.685,,0.3431,
,-23.597,-21.685,0.2961,-21.114,40.583,
0.0874,0.7242,-0.1026,,,-0.9897,1
18.169,-15.571,-20.58,-0.3861,-23.266,-50.261,1
,-0.5929,,12.209,0.1258,,
,,,0.4853,,,1
0.084,0.8612,-0.3874,-14.1,0.8819,,1
34.644,,-16.897,,-0.8727,,1
,-0.6311,,15.885,-0.7421,0.8679,
,-21.566,-21.369,-0.3768,,22.369,1
-0.2226,-0.7697,,,0.3604,18.071,
,0.4322,-0.403,,-0.0056,-32.158,
,,-10.59,0.1974,,-22.514,1
0.1041,-0.8325,,0.8657,,26.383,1
0.9821,0.2274,-0.9865,-0.9646,,16.544,1
0.5704,0.3233,-0.4626,0.2242,-0.8242,-41.285,
,-0.5828,,-0.2165,0.0482,-13.158,1
,-0.8675,,,0.3056,27.796,1
10.299,,-10.617,-10.463,,,1
0.4697,0.3034,,-0.3568,-0.2349,-33.823,1
12.619,-0.491,-0.9353,,-0.8896,,1
,-0.8903,0.0825,16.425,,33.689,1
0.8802,-0.0254,,-12.318,11.486,14.62,1
0.6501,0.2588,,,,-39.17,1
0.2811,-0.8295,-0.3425,,-0.015,-13.662,
0.224,-0.7063,-0.2441,14.18,,40.108,
0.8332,0.1109,-10.351,,11.636,14.421,1
0.5627,0.3181,-0.509,,-0.3251,,1
0.3769,-0.8105,-0.1482,0.8281,-0.2268,-0.1587,
,,,,0.6495,36.774,1
0.8702,0.629,-0.809,-11.456,25.532,13.875,1
,0.299,,0.7358,0.3358,,
0.2381,-0.5772,-0.1099,,-0.2338,-0.1583,1
22.399,-16.285,-18.986,0.3662,0.3912,43.805,1
0.7479,,-0.5984,-10.342,0.4563,,1
,0.1397,-0.9406,-0.5085,,-26.499,1
0.3796,,-0.3847,22.036,-0.1394,0.2934,1
0.8829,,,,,,
0.3581,,-0.3646,,0.3638,0.7164,1
,0.2766,-16.294,0.5967,,-29.482,1
0.0593,-0.4066,0.1449,,-0.6619,0.5436,1
,-17.166,-20.491,0.7707,,48.35,1
,0.5484,-0.2892,-13.34,0.3101,-0.248,
26.721,,-17.321,,-0.238,-32.151,1
,-0.417,0.2851,20.615,-10.299,,1
,,,-0.0939,-0.5193,43.359,1
0.87,0.8238,-0.6382,-0.6873,-0.3918,-0.4159,1
,,-18.167,0.5285,-0.3203,,1
,-0.4739,0.438,15.907,,0.4293,1
21.199,-15.547,-21.885,0.6845,,33.247,1
0.0891,0.7191,-0.3528,-0.7902,,0.1849,1
22.961,,-19.795,,-0.614,-30.278,1
-0.2622,-0.5175,0.3853,19.963,,0.4563,
15.373,,-20.225,-0.2722,0.3099,,1
,,,-10.658,0.8041,,1
16.483,-0.7551,-22.281,-10.203,-0.5115,,1
,,,,0.3171,,1
15.173,-14.321,-20.396,0.8479,13.557,42.726,1
,0.6472,-0.4239,-0.8794,,,
0.3589,-10.086,,0.6887,0.7419,42.096,1
10.96,0.1916,-10.516,,20.984,-30.807,1
0.0802,-0.4551,,,-0.4585,0.1252,1
16.547,-14.144,-18.263,,0.2093,38.738,
0.3276,0.6024,-0.3339,-0.9732,,,
20.283,-0.0256,-16.891,0.6887,-0.1425,-34.365,1
,-0.4234,-0.2083,15.814,-14.076,0.1929,1
,-13.165,-17.682,,0.3641,31.245,1
,0.6374,-0.4171,-0.5627,0.3891,0.0545,
13.051,,-15.197,-0.2332,0.4655,,1
-0.0019,-0.5602,,15.177,,,1
0.6496,-12.498,-0.7311,0.6364,,,1
0.4298,,-0.6077,,0.8113,0.0571,
,0.0322,-15.405,,0.7156,-31.045,1
-0.1462,,-0.178,16.6,0.603,0.1011,1
,-17.496,-18.326,0.9406,0.3721,38.847,1
0.308,0.3589,,-0.5627,,-0.1471,
17.015,-0.3249,-15.216,,-0.0026,-34.237,1
0.3098,-0.5879,,13.605,0.0325,0.1835,1
0.4923,,-0.7742,14.385,,,
,0.1965,-11.168,,0.8286,0.6246,1
0.9827,,-11.741,,,-42.437,1
0.6564,-0.8364,-0.7561,,,,
0.7422,-12.276,,19.893,0.7962,,
0.7928,,-10.824,-0.2236,0.8831,,1
0.5397,0.3875,-0.6076,-10.482,0.4327,-34.82,
,-10.607,-0.8785,-0.647,0.5907,,1
0.4036,-0.8525,-0.2094,21.022,-0.3335,38.074,1
0.7473,,,-0.3244,,14.897,1
0.2807,0.5624,-0.244,-0.5082,-0.2435,-37.258,1
11.352,-15.198,-11.26,-0.6382,-0.3695,-24.072,1
0.1457,,0.1549,13.709,0.0767,29.409,1
0.8699,-0.188,-12.553,-0.8374,13.119,13.928,1
,0.1834,,,-0.1272,-34.592,
15.357,,,-0.2812,,,1
-0.0352,-0.8696,0.3372,19.096,,,
13.356,-0.1328,,,,22.752,
0.3293,0.7265,-0.2996,0.0105,-0.5814,-42.349,1
12.745,,-0.9397,-0.8601,-0.1409,,1
-0.0932,-0.8458,0.4232,,0.6659,38.836,
,-0.5072,-15.414,,,16.466,1
0.3403,0.5388,-0.2966,-0.8058,,,1
,-0.7078,-0.8753,,,-35.167,1
0.0059,-10.07,,15.343,0.8656,22.337,1
0.8602,,-15.308,-0.1435,23.759,25.417,1
,0.5936,-0.2625,,-0.4046,-32.818,1
0.7861,-11.254,-0.9909,,,-27.764,1
,,,,0.5856,34.905,
10.297,-0.0296,-12.42,-0.953,,,1
0.2266,,,-0.5347,0.1085,-28.813,1
0.1919,,-0.1405,10.221,,,1
0.9488,-0.2405,-13.934,-0.4221,17.604,,1
,,-0.4859,-0.7759,,-28.203,
0.8127,-0.5139,-0.9234,-0.7042,,-27.162,1
0.2003,,,,-0.2276,18.966,1
,-11.399,-21.265,,,24.302,1
,,-0.0954,-0.8327,0.7915,,1
,-0.7179,-18.329,-13.135,-14.875,-29.815,1
-0.1686,-0.5645,,22.103,0.6556,19.88,
,-0.6215,-17.953,,17.759,24.825,1
0.2488,0.5822,-0.2245,,0.4719,-26.271,1
15.677,-0.822,-15.741,,-13.502,-43.778,1
0.0683,,0.1439,14.493,0.5863,,1
10.592,-0.4688,-15.766,,,25.73,1
0.1874,0.5605,-0.1597,,,-22.247,1
15.286,-12.0,-11.704,0.3285,,,1
-0.219,-0.5198,0.4403,,0.8226,,1
,-0.7879,-15.024,0.845,20.36,,1
,,-0.232,-16.38,,,1
14.67,-11.303,,-0.4824,-0.9181,-32.622,
,-0.6725,0.4074,22.444,,27.045,1
0.8829,-0.8615,-16.084,-0.2375,20.457,12.994,1
0.079,0.5798,,-14.26,10.687,-20.91,1
20.622,,,-0.1334,-14.287,-28.978,1
-0.2063,-0.662,0.3324,15.606,-0.0724,,1
0.878,,-17.108,,18.969,10.963,1
0.1428,0.5504,-0.2444,-0.7814,,,1
18.769,-0.9472,,-0.7985,,-10.155,
,-0.6434,,20.507,,16.821,1
,-0.3894,-13.139,-0.5175,18.394,14.283,
0.3394,0.3845,,-0.9115,0.2042,-27.49,1
13.781,-0.9344,,-0.3464,-12.007,,1
0.2089,,0.2712,17.623,,,
0.806,-0.738,,0.0597,12.83,26.471,1
0.3424,0.5325,,-13.451,,-30.534,
21.99,-0.8061,-19.932,-0.4407,-13.901,-35.126,1
-0.4357,-0.5038,0.4424,,0.0938,25.105,1
0.9421,-0.7691,-16.341,0.3047,0.9153,,1
0.2179,0.5968,-0.2364,,0.6986,-21.166,
17.2,-0.9387,-15.383,-0.5974,,,1
,-0.5655,0.4115,,0.3503,24.25,1
0.8813,-0.6558,-15.073,-0.4879,,17.304,
,0.7575,-0.1133,,,-16.034,
25.966,-0.5147,-11.766,,,-38.323,1
-0.2727,-0.5851,,,,16.677,1
12.093,,-16.138,-0.7109,13.136,10.571,
-0.0984,0.765,-0.1201,-10.19,10.822,-20.703,1
19.447,-0.8917,,0.1524,-17.751,-26.167,
-0.2892,-0.3754,0.4077,16.707,-0.0235,18.4,1
0.4248,0.4522,-0.3189,,0.8752,-22.387,1
19.073,-0.9238,-18.89,-0.9308,-0.2388,-34.621,1
-0.5175,,0.5547,20.32,0.64,30.749,1
15.748,-0.8138,-18.989,-0.4561,18.632,15.977,
,0.5666,-0.2518,,0.7107,,1
14.864,-0.7365,-12.388,-0.5011,-16.899,-26.721,1
-0.0922,-0.7053,0.2986,24.022,0.2607,25.555,
0.864,,-13.578,,20.859,0.9078,1
,,-0.2381,,0.5938,-24.159,1
16.719,-0.8223,-13.84,0.1264,-16.389,-27.158,1
-0.177,-0.5961,0.3365,15.043,0.4665,,1
,,-13.495,,21.094,,
0.096,,,,,,1
14.752,-0.9535,-13.307,,-0.6111,,1
-0.1118,-0.662,,14.316,-0.9197,11.246,1
,,-14.331,,22.228,18.842,1
,0.8416,,,,-22.511,1
15.631,,,-12.585,-0.7743,-23.488,1
0.0869,-0.8231,0.1938,,-0.5537,19.419,
0.7706,-0.6922,-16.869,0.0065,22.282,,1
,,-0.1973,,0.916,,
18.688,,-15.281,-0.7573,,-29.359,1
-0.2189,-0.7155,,24.742,0.404,,1
0.8684,-12.064,,,,,1
0.0543,,-0.1375,,,-21.651,1
,,-17.653,,-17.673,-29.143,1
-0.4033,-0.4626,0.3553,,0.0396,21.183,1
,-0.6055,-13.903,-0.5456,,11.953,1
-0.0172,0.6566,-0.2622,-11.773,11.098,-23.333,1
22.32,-0.9703,-17.549,-0.8628,-11.678,,1
,-0.4747,,,-0.2377,20.967,1
,-12.001,-17.013,,14.897,14.578,
-0.0535,0.6924,-0.3411,-0.8157,0.9413,-16.137,1
19.979,-0.4446,,-0.5293,-13.537,-31.839,1
-0.0131,-0.5736,0.3002,,,0.331,1
,-12.517,-21.788,-12.541,0.6052,,
0.2947,0.6838,,0.1417,0.5034,,1
18.797,0.2648,-14.888,0.1388,-10.08,-31.584,
0.1122,-0.4613,,22.166,-0.8779,,1
17.293,-17.603,-19.245,0.142,0.434,,
0.3911,0.6272,,-11.737,15.9,,
16.998,-0.0113,-15.863,,-0.6521,-31.253,
,,0.1248,19.92,-0.5635,17.808,
17.937,,-17.418,0.262,-0.1409,,1
0.4032,0.5897,,-11.044,12.387,-0.5274,1
,,,,-0.82,-30.5,1
,,-0.0321,19.04,,0.7729,
11.829,-14.623,-16.409,0.3524,,,1
0.3017,0.5612,-0.3734,-10.532,0.7923,-0.0208,1
0.1818,-0.2447,-0.0559,21.554,-10.195,0.9954,1
16.541,-15.477,-16.638,0.2596,-0.2679,,1
,0.4862,-0.4803,-0.7424,13.699,,
17.964,-0.187,-18.318,-0.2934,,-24.235,1
0.1684,,0.04,13.773,-0.3015,,
15.386,-15.045,,11.68,-0.0991,,1
,0.4078,-0.5714,-0.648,10.532,-0.1508,1
11.57,0.2613,-0.9777,10.361,-13.35,-37.989,
0.2114,,0.1401,,-0.6672,11.814,1
,-15.822,-12.973,18.376,11.856,43.551,1
0.7115,0.0167,,-13.818,14.018,0.3129,
0.7184,0.08,-0.691,-0.322,,-35.209,1
,-0.5397,-0.3988,12.271,-0.0933,0.0155,
0.6582,-10.759,-0.5608,15.947,0.6917,,1
0.8242,0.0116,,,0.6899,0.5839,1
,0.1214,-0.5616,-0.6281,-0.7622,-38.785,
0.7235,-0.7599,,0.4179,0.1519,-0.4383,1
0.2259,-10.023,,10.79,11.906,,1
,,-0.8936,-0.6388,,,1
,0.0785,,-0.2628,,-41.752,1
0.4016,,-0.3755,12.494,-0.0792,-0.3717,1
0.5294,-0.9612,-0.7401,-0.4727,12.483,48.043,1
,-0.0181,-11.082,0.0879,0.8768,0.5342,1
0.5076,,-0.3979,-0.2183,,-36.894,1
0.9018,-0.5105,,0.744,-0.5727,,1
0.2956,-10.513,-0.0373,22.62,-0.0553,,
0.697,-0.2018,-12.546,-0.4555,14.447,11.885,
,,,-0.9506,-0.1538,,
0.9784,-0.959,-10.604,,-0.2321,-19.145,1
0.7581,,-0.193,,,45.942,1
12.312,,-0.8816,-17.737,10.004,36.797,
0.3582,0.7542,,,0.5374,-18.613,
14.693,-0.7969,-17.743,0.9706,-0.547,,
0.0584,-0.8094,,,0.8008,,
0.974,,-15.494,0.2286,,16.109,1
,,-0.469,0.5579,-0.8008,-41.955,
,,,0.5293,-13.424,,1
0.2352,-0.9351,,20.507,0.4535,19.548,
0.8479,-0.2219,-12.458,-0.4567,18.099,,
0.3865,0.254,,,0.1028,-28.372,1
17.272,-0.7926,-0.828,0.1929,,-29.746,1
,-0.6781,0.2477,15.221,0.4776,25.773,1
15.557,-14.372,,0.4051,,,
0.349,0.6437,-0.4122,,0.2229,-25.878,1
21.636,,,-0.2872,-10.323,-34.483,1
,-0.4835,,23.778,-0.3822,,1
14.94,-13.434,-18.118,-0.6132,19.794,,1
0.1302,0.602,,-12.497,15.521,-13.502,1
,,-21.463,-0.0625,-0.7704,-36.292,1
,,-12.326,0.8528,0.7217,32.561,1
0.0897,0.6945,-0.3404,-0.7358,0.7854,0.8781,1
,-0.4305,-22.045,-0.0457,0.1372,-31.65,
-0.3088,-0.4622,0.3772,0.9718,,,1
18.524,-14.672,-21.033,0.3221,-0.0984,33.729,1
,0.8526,,-0.5763,,0.944,1
29.688,-11.057,-17.869,-0.0318,-15.282,-25.401,1
0.0175,-0.6295,0.1024,14.121,-10.634,,1
11.385,-12.02,-14.307,15.712,0.2458,,1
0.311,0.5232,,,0.5977,,
21.82,0.0173,-15.928,-0.5223,46.92,,1
-0.0642,-0.7384,0.0909,,,,
0.8537,-19.248,-0.6379,-0.4128,,,1
,0.7963,-0.5438,-0.2459,0.8645,-12.128,1
,0.091,-14.15,0.4837,,-43.652,1
,,,18.945,-10.222,10.016,1
12.017,-15.004,,11.759,-0.8707,37.528,1
0.1085,0.64,-0.3242,,,-0.6196,1
,,-17.247,-0.2225,,-38.624,
0.1405,-0.6458,-0.2139,15.445,-0.0072,0.3015,1
,,-10.44,,-0.7782,48.151,
,0.4828,-0.7996,-0.6682,0.4684,-0.0684,1
0.8458,,,,,-37.359,
0.0994,-0.7345,-0.0288,11.296,,,1
15.041,-13.218,,,-0.2563,44.086,1
,0.5021,-0.6222,,10.252,0.7654,1
0.9923,0.2146,,,,-38.619,1
0.3955,-0.6754,-0.2333,14.438,-0.462,0.1677,
,-12.127,-0.8911,12.183,0.6551,49.248,1
,0.3965,,-0.9354,,,
16.801,-0.043,-16.487,,-0.246,-33.982,1
0.1473,-0.4132,,24.317,-0.418,,
0.8121,-12.97,-0.9339,0.462,0.0942,37.824,
,0.3322,-0.6571,,13.252,,
14.822,-0.3415,,-0.0167,0.1008,-26.921,1
,-0.3264,-0.3354,,-0.8466,-0.2272,1
20.814,-14.262,-18.751,0.6317,,37.318,1
0.7637,0.6575,,-0.6863,0.4377,0.092,
,0.0133,,-0.015,-0.4456,-33.253,1
0.2104,,-0.1896,,-0.2464,0.3147,
0.8522,-12.527,-0.8777,0.8506,-0.195,,
0.2079,0.6184,,-0.7598,0.9157,0.4882,
,0.1641,,,0.0342,-40.323,1
,,,,-0.2389,-0.4614,1
0.6297,-11.402,-0.4828,11.143,0.8846,44.401,1
0.3322,0.6021,-0.5129,-0.9743,10.394,,1
20.553,0.0156,-18.56,0.1821,,-34.79,1
,-0.6532,-0.2981,18.094,-0.6169,0.2817,
,0.1623,-16.495,0.71,-0.1445,-38.511,1
0.913,,,-0.3261,,,1
,0.6346,,,0.41,-17.835,1
25.853,-0.8842,,,-11.363,,
-0.2131,-0.7095,,12.456,0.22,,1
,-14.743,,10.534,-12.303,51.056,1
0.4458,,-0.1203,,13.203,0.7802,1
,0.1914,-13.709,0.5078,-0.1114,,1
0.1323,-0.6687,0.0333,11.238,,0.2096,1
0.8795,,-10.012,0.876,,44.635,1
,,-0.2646,-0.763,16.332,0.6319,1
,0.4272,-11.483,,-13.516,-45.069,1
0.2874,-0.6818,-0.1254,,,14.117,
,-13.742,-13.584,,-0.2654,41.513,
0.3815,0.445,-0.3911,,,0.2541,
15.807,0.0387,,-0.2707,-0.5773,-41.379,
0.3079,-0.451,,,-0.0563,,1
0.2406,-10.201,-0.2453,23.875,0.3609,,1
,-0.0278,,-0.595,,13.669,1
0.5185,0.1443,-0.6184,-13.133,-12.013,-45.465,1
0.5254,-0.6009,-0.8472,-0.1047,0.9304,,1
0.2345,-0.7444,-0.2271,,0.8072,35.112,
0.8421,,-11.113,,16.764,,1
0.1148,0.475,,-0.3161,-0.3803,,
0.7947,-0.9771,,-0.2096,-0.7271,-0.8705,1
-0.0346,-0.9112,0.1074,,0.4103,38.555,1
0.8877,-0.0774,-10.101,,,,1
0.4003,,-0.4013,,,-27.497,1
0.9588,,-0.9593,-0.6269,-0.2563,-21.893,
0.1434,,,,0.7708,,1
10.27,-0.3104,-13.349,-10.386,30.853,12.384,1
-0.0137,,,-10.178,,-25.818,1
,-0.3332,-13.802,-18.358,-0.2403,-40.705,
0.315,-10.514,0.3057,25.419,0.1951,25.181,1
0.5421,-0.8248,-16.028,0.3328,10.767,17.69,1
0.1307,0.488,,-10.865,,,1
13.655,-0.4089,-13.149,,0.2145,-30.858,1
-0.098,,,28.735,0.1309,0.8508,1
,-0.7697,-13.902,-0.6128,,,1
0.3675,0.507,-0.3252,-0.6682,15.493,-0.7407,
26.716,,-11.871,-0.1716,,,1
0.0229,-0.4636,-0.0824,17.698,-16.91,15.259,1
17.168,-15.657,-13.468,0.0888,,27.326,1
0.3811,0.3934,-0.4572,,,-0.9139,1
24.269,-0.2738,-19.639,0.6557,-39.863,-50.314,1
0.025,-0.522,0.3769,,0.4359,16.279,1
21.874,,-17.459,0.4172,-0.4629,,1
,,-0.5593,,13.236,,
0.9789,,-10.026,10.512,-26.576,,1
,-0.6767,0.4086,14.857,0.0389,,1
0.3479,,-0.4225,-0.2871,,-14.305,1
11.934,-0.6253,,-0.1488,,-30.548,1
-0.2054,-0.7284,0.4815,0.9435,0.1499,,1
0.4423,,,,22.519,10.063,1
-0.0981,,-0.1013,-10.664,11.626,-13.297,1
17.877,,,-0.3511,-0.7348,-35.588,1
-0.2412,-0.4765,0.3543,,,13.725,
0.9126,-12.862,,-0.0433,15.252,14.631,1
0.1917,0.6321,,-0.4204,0.49,-10.611,1
17.466,,,-0.8475,-19.067,-28.971,1
-0.161,-0.4428,0.2392,12.534,-0.5833,,1
10.233,-12.887,,-0.2146,-0.7797,37.126,
0.2548,,-0.1301,-0.3822,,-0.0753,1
19.985,-10.169,,0.2744,-17.69,-30.067,1
-0.0098,,0.0772,16.741,-11.835,,1
,-17.505,-18.712,,-25.156,43.563,1
0.3375,,,-11.693,,14.621,1
,,-0.5834,0.3232,-0.0023,-26.443,
,-0.6714,-0.3137,,,-0.941,
,-13.591,-13.766,,-0.2185,,1
,0.2843,-0.7105,-14.711,18.596,14.153,
0.5648,0.4083,,-0.0835,,-24.135,1
,-0.6983,,,-0.3051,-12.778,
,-10.508,,0.7667,0.68,43.766,
,0.1998,-0.7722,-10.821,12.592,12.47,
0.4,0.4362,-0.5111,-0.1253,,,1
,-0.7067,,0.9795,0.1921,-14.715,1
0.2418,-0.8521,,,,41.95,1
0.6897,,-0.5803,-11.544,11.932,,1
,0.1678,-0.8572,,,-42.756,1
0.4738,-0.5599,-0.7242,10.593,0.9225,-17.753,1
-0.1118,-0.9473,0.4994,-0.0141,,33.413,1
0.5466,-0.1148,,-10.645,43.955,19.849,
0.2102,0.5795,,-0.6066,-0.3989,-30.376,
10.589,-0.7488,-0.8428,,,-24.764,
,-0.796,0.2311,0.749,,36.455,1
0.812,-0.2624,-11.701,,23.822,11.405,1
0.4358,0.3342,-0.374,,-0.7232,,1
0.3753,,-0.6981,-0.0982,,-24.394,1
-0.0296,,0.1251,,-0.0282,33.414,
10.018,0.3489,,-10.351,,14.572,
0.0445,0.4563,,-0.7049,-0.0869,,
0.7935,-0.901,-10.439,0.6579,,-32.756,1
-0.1247,-0.8227,,12.681,0.7896,47.067,1
0.9985,,-0.7484,-15.956,28.502,,1
0.294,,-0.2163,,0.2169,-28.665,1
,-0.9665,,,0.0899,-32.667,1
-0.0965,-0.6304,0.3731,0.1392,0.3351,38.089,1
,,-13.338,,45.617,,1
0.7699,,,-0.1143,0.123,-32.038,1
-0.3232,-0.5381,0.3545,,0.4901,26.213,
0.991,-0.841,-17.096,-0.328,,10.026,1
,0.5492,-0.2069,-0.4421,,-22.762,1
,-0.9801,,-0.4224,,,
,,0.2448,0.8491,0.8795,29.264,1
,-0.5497,,-0.3216,27.879,12.052,1
,0.5325,-0.1802,-0.545,-0.0315,,1
,,,-0.1553,-0.619,,1
,,,,0.2699,24.621,1
0.4933,,,-0.4292,,14.194,1
,0.4444,,,0.6432,-12.928,1
,-0.8879,-10.789,0.0781,-0.8413,-32.516,1
-0.0118,-0.7555,0.2564,10.277,0.5903,26.345,1
0.5936,,,-0.5575,,,1
0.0161,0.557,,-0.6143,0.2976,,
13.688,-0.7477,-14.103,-0.7277,,-33.479,1
-0.5057,,0.5428,,0.7445,26.772,1
12.581,-0.8619,,,,15.301,1
-0.1562,0.6796,0.0146,-0.6651,0.4406,-13.916,1
29.999,,-17.344,0.5154,-17.001,-35.935,1
,-0.7171,0.4048,,,19.386,1
,-0.2602,-13.337,0.2466,20.658,10.166,
0.094,0.5751,-0.1211,-0.827,0.6705,-13.221,
24.446,-0.8018,-18.632,0.3261,-14.676,-34.889,1
-0.2782,-0.602,,11.057,-0.105,12.367,1
0.864,-0.7232,,,10.259,27.431,1
,,,,0.3126,-0.7342,
33.986,-14.855,,-13.876,-17.917,,1
-0.2907,-0.4969,,11.104,,0.2455,
,-10.757,-20.379,0.5621,-0.2953,,1
-0.134,,,,-0.3048,-0.2245,1
28.522,,,-0.6925,-0.5583,-43.665,
-0.3472,,0.1114,11.421,,-0.3137,1
,-12.823,,0.2523,-0.6678,40.518,1
0.0297,,-0.1774,-0.9834,0.7582,0.4075,1
31.407,-10.774,,0.1116,-13.607,,1
,-0.6306,,0.9296,-0.3868,-0.6335,1
23.773,-15.941,,0.6174,0.1762,27.529,1
-0.0754,,-0.1237,-0.8025,0.767,,1
,-0.482,-21.042,-0.6188,,-34.988,1
-0.5827,-0.5879,0.319,,-0.7145,,1
,-12.898,-21.274,,-12.84,38.884,1
0.4272,10.341,,,,,
,-10.093,-17.285,0.8829,-14.973,,
-0.5868,-0.4996,,14.636,,0.3926,1
11.101,-0.9485,-18.881,0.0469,0.8713,,1
-0.1594,0.7676,-0.0615,-0.8872,11.009,-0.302,
34.172,-0.9814,-20.916,,,-31.025,1
,-12.537,-23.159,0.5932,,,1
-0.2277,,-0.1149,,,,1
27.39,-11.107,-20.647,-0.5808,-11.751,-30.192,1
-0.3583,,0.4479,,-0.6696,-0.1406,1
14.404,,-21.345,,0.926,26.062,1
0.0477,0.8417,-0.1556,-0.6528,,,
,-14.056,-23.981,-0.6289,-10.346,-34.907,1
-0.5697,-0.4983,,0.7525,-0.7873,0.1002,1
