acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
,,-0.4792,26.612,,28.737,
,-0.7805,-0.5183,,,0.9162,
,,-0.329,,18.956,-11.524,0
0.22,,-0.1642,-20.581,-21.614,,
0.0945,,,,,-0.5405,0
,-14.431,,,,35.075,0
,-0.8881,-0.3626,,26.795,0.5784,0
,-0.9537,,13.234,23.269,0.7383,0
0.2287,,,0.1456,,0.1021,0
0.3689,-13.553,-0.373,,-11.237,,
0.1713,,,,,,
,-0.7835,-0.3817,,,0.9997,0
0.2965,-14.115,,,-0.7408,19.947,0
,,,,0.3385,,
,-14.548,,,,,
,,,-25.13,-11.857,-12.941,0
0.1593,-0.6817,-0.0896,-17.038,0.5984,,
0.2186,,-0.5184,,,,
,-0.9497,,11.42,,,
,-0.8822,-0.5241,,,0.2524,
,-11.557,,-13.481,,,
0.1849,-0.9965,,-23.544,-10.126,,
,-0.7856,-0.1052,-0.9677,13.73,,0
0.2387,,-0.3366,,-0.6506,,
0.2008,-10.041,-0.4007,,,,0
,,-0.49,-0.7871,,,0
0.2588,-11.215,-0.2491,-21.959,,,
,,-0.1055,,,-12.336,0
,,,15.452,17.478,21.369,
,,-0.1665,17.532,,,
,,-0.4262,0.7468,-16.376,,
0.2697,,,,0.1383,,
,,-0.1,,-0.9362,-21.501,0
0.062,-0.4559,,-13.136,0.3621,,0
,-12.935,-0.4627,36.74,0.6279,,0
,-10.903,-0.337,21.244,-0.4737,0.5071,0
0.2926,-0.8431,-0.6262,-0.1287,,0.2279,
0.3795,-14.371,-0.3475,-27.662,,,0
0.1465,-0.8762,,-19.813,-19.322,,
,,,0.3216,,0.2653,
,-16.547,-0.469,,,34.836,
,,-0.3998,,,0.7061,
,,-0.4126,,,,0
,,,,,,0
,-0.6348,,-13.769,-0.4396,-10.005,0
0.3638,,-0.4607,23.453,0.8783,21.837,0
0.0352,-10.233,,15.659,0.6916,,
0.2985,-0.6503,-0.5299,0.8319,-0.9189,0.123,
0.1131,,,-18.217,16.214,,0
,,,-22.86,,,
,,-0.0842,,10.048,,
,-11.367,,33.135,,,0
,-0.9536,-0.383,,,0.2481,0
0.0583,-10.515,-0.4087,,0.4874,0.2207,0
0.2865,,-0.264,,-11.488,-19.015,
,-0.8271,,,,-12.324,
0.2168,-0.4869,-0.2093,13.358,,10.944,0
,,,26.109,0.0541,24.481,0
0.5492,-0.6545,-0.5871,0.8712,17.554,,0
,,-0.3955,,,,0
,-11.051,,-24.951,-17.492,,
,,,,0.541,12.829,
0.1257,,-0.5309,0.069,-0.4294,-0.1455,
0.3009,-13.117,-0.2994,,,-0.9633,
0.1779,-0.8627,-0.1202,-17.66,,,
0.2061,-0.5779,,,0.5778,,
0.2794,,-0.4003,,-0.3406,18.768,0
,,,,,0.4691,0
,-13.037,-0.4883,,,,0
,,,,-0.9057,-0.953,
0.0972,-0.8186,-0.0862,,-0.1573,-10.827,0
,-0.9535,-0.3031,0.984,,13.507,0
0.2766,,,,-12.095,14.756,
,,-0.4851,11.454,10.183,0.4823,0
,-13.649,-0.4346,-0.6848,0.4727,0.0237,
0.2403,-11.68,,,,,0
,,,-18.723,0.3492,,
,,-0.4726,19.786,,,
,-0.9512,-0.1956,,,,
0.3254,,,0.8516,-0.0558,,
,-12.668,-0.3509,,,-0.6052,0
0.1496,,-0.1239,,-17.406,,
0.2325,-0.7506,-0.1683,,,-0.4935,
0.2405,,,19.258,0.193,,0
0.2986,-0.9058,-0.3193,,0.9072,0.7086,0
,,,0.7068,-13.384,,0
0.1706,-12.462,,-21.896,-0.333,-11.799,0
,,-0.1043,,0.321,-0.7197,
0.2094,,-0.1554,,0.4992,,
0.1759,-13.027,-0.3318,23.468,,20.299,
0.4291,,-0.3861,16.127,0.2579,,0
,,-0.4888,-0.9538,-11.857,,
,,-0.339,,-0.6753,-16.573,0
0.1693,,-0.0461,,0.0116,,
0.2629,,-0.3436,,,,0
0.3,-12.518,-0.4342,,,,
,-0.8824,,13.601,0.9387,0.6422,0
0.2245,,-0.5366,-12.939,,-0.0915,
0.1828,,-0.2198,,,-14.198,0
0.1941,,-0.1158,,,,
0.232,-0.9012,-0.3487,,,22.325,
,,-0.3429,,,10.947,
0.3418,,-0.5579,,,-0.0917,0
0.3627,,,,,-0.7851,0
,,,,,-16.504,
,-0.6975,-0.2186,,0.642,,
0.2208,,,25.021,-0.4465,,
0.3494,,-0.3344,,,0.9699,0
,,-0.4795,,,-0.1855,
0.3369,,,,-15.295,,
0.1301,-0.8144,,,0.374,-11.721,0
,,-0.3952,11.07,,10.433,0
,-10.774,-0.2507,,,21.453,
0.3595,-0.8194,-0.413,,,0.855,
,-11.195,,-14.873,0.2769,-13.717,0
0.2759,,-0.3478,20.126,,,0
0.2819,-0.8864,,,,0.4635,0
0.2554,,-0.4791,,,0.1268,0
,,-0.3292,,-12.222,-0.7927,
0.1971,,,-20.539,-0.5941,,0
,-0.7775,-0.2437,-0.1399,0.3113,-0.1736,0
0.178,,-0.3897,23.162,,,
,-0.9168,-0.3867,,0.434,0.4799,0
0.2025,,-0.4735,,0.0725,,0
,-12.927,-0.3132,,-17.777,,0
0.1797,,-0.1313,-21.589,,-12.215,0
0.2068,-0.7763,-0.2581,0.2457,,,0
,-11.707,-0.3239,,0.5841,,0
,,-0.4291,12.333,,10.153,0
,,,,,-0.1234,0
,-11.147,,,-22.24,,
,,,-16.316,,,
,,,,0.862,12.449,0
0.1814,-11.573,-0.271,14.676,0.141,0.9688,
0.331,-0.8098,-0.4338,,-0.2673,0.9856,
,,,-0.7924,,-0.5805,0
,,,,,,0
0.2144,,-0.0746,-15.146,,-0.7594,0
0.329,-0.9549,,19.389,-0.0425,,
,,-0.2347,16.258,12.664,,
0.2208,,,,,,0
,-12.28,-0.408,,,-0.6153,
0.1363,,-0.1253,,-0.6575,,0
,,-0.098,-0.9277,13.898,-0.5945,
,,,22.636,-11.153,,
0.2449,,,21.5,,,
0.2639,-10.163,,,,,0
,-12.939,,,,,0
,,-0.115,,-0.6439,-13.686,
0.2317,,,0.1602,10.316,0.2468,0
0.2382,-12.558,-0.3209,,,23.58,
,,-0.3932,,,0.6982,
0.1532,-0.9994,-0.4816,-0.4763,0.1738,-0.1347,
0.3709,,,-19.875,,,
0.1564,-0.877,-0.116,-22.568,-0.2992,-16.488,0
0.2738,,,13.166,,14.559,
0.3399,,-0.3597,,,22.499,
,,-0.3401,,-0.1068,,
0.2367,-14.447,-0.3791,-10.029,-0.1202,-0.2224,
,,,-25.215,-18.554,-15.8,
,-0.766,-0.1127,-21.949,,-15.801,
0.2428,,-0.3058,,,,0
0.3107,-15.083,,23.552,-0.5177,,
,-0.7733,,,12.347,,0
0.2601,,-0.4699,-14.355,0.0004,-0.7672,
0.2335,,,,,-13.053,0
,,-0.0877,,0.659,,0
0.2076,-0.7082,-0.4035,,,22.264,0
,,-0.4543,,,0.7923,
0.2188,-11.3,,-13.159,,-0.6702,0
0.1752,-0.8926,-0.1166,,,,0
,-0.7781,,-10.233,0.7756,-0.603,
0.2751,,,,,20.244,
,,,11.949,,,0
,,,0.259,-0.8519,,0
0.3549,,-0.3162,-17.217,-0.2562,,
0.152,-0.778,-0.1027,-19.915,,-13.033,
0.2515,-0.6517,,,,0.6528,
,-14.385,-0.3392,,,,
0.4626,-0.7305,-0.364,11.035,-0.701,0.6789,0
0.3883,,,,0.4795,,
,-11.958,-0.2401,-19.669,,,
,-0.6933,-0.0818,,,-11.073,0
0.3683,-0.8577,-0.3857,13.727,12.676,20.859,
,,,,,,0
,-0.8926,,,-0.8735,,0
0.282,-13.444,,-18.689,12.801,-13.892,
0.1981,,-0.1375,,-19.77,,0
,,-0.0978,-0.6961,13.868,0.0895,
0.4869,,-0.553,26.485,-18.552,,0
0.0533,,,,,0.4182,0
0.288,-12.354,,-0.1527,-0.6203,0.7918,0
,-12.646,-0.3375,,0.3008,-19.8,
,-0.8311,-0.0844,,,-15.925,
0.2598,-0.7896,,13.004,,,0
,,,,,16.517,0
0.4138,,,,11.335,,
0.1772,-11.995,-0.3458,-15.537,,,0
0.1891,,,-22.216,,,0
,,-0.1162,-0.8922,,,
,-11.62,,,,,0
,,-0.3222,,,,0
,-10.861,-0.5336,,-11.673,,
0.3551,-11.762,,-18.559,,-10.754,0
0.198,,-0.1082,-16.982,,,0
0.2329,-0.8541,-0.3039,,0.0545,0.5559,
,-12.156,,,-0.5283,14.543,0
0.2693,,,10.216,,0.6435,
0.2225,-15.349,-0.4177,-11.767,0.5302,-0.2477,0
,-11.113,-0.2968,-16.327,,,
0.1584,-0.6583,,,0.1952,,
0.2235,,-0.2989,15.676,0.7772,15.789,0
,,,,,0.7339,0
,-0.8351,,,-0.1692,,0
,,,-15.907,11.255,-0.5469,
,,,,-15.082,-10.02,0
,,,,,,
0.2652,,-0.4727,,0.3638,20.427,0
0.0934,,,10.434,17.073,,0
0.3125,-0.9779,-0.555,,-14.539,0.0879,0
,,,,0.658,-0.8894,
0.1388,-0.8485,,,,-11.809,0
0.1099,,,,,,
,,-0.2801,23.368,-18.495,,
,-0.7938,-0.5074,,16.693,0.5002,0
0.1817,,,,0.3459,,
,-12.75,,,-10.012,-15.847,0
,-0.7137,-0.1354,-17.388,-0.0573,-13.319,0
0.3117,-0.7859,,,,,
0.1302,,-0.3204,12.25,10.706,,
0.3572,-0.7274,-0.4512,,,0.3136,0
,,-0.3801,,,,
0.3132,-12.12,,,,,0
0.1553,,,,0.6784,-0.8797,0
0.3653,,,,0.8759,,0
,-10.701,,,-0.0146,,0
,,-0.461,,0.1312,0.2331,
0.3116,,,,,,
,,-0.1212,,,-11.502,0
0.155,-0.6604,-0.1409,,0.0598,,0
,-0.7932,,21.494,,,0
,,,15.526,,,
0.313,,-0.4217,,,,
0.1869,-11.992,,,,-14.597,
0.2079,-11.024,-0.1064,,-14.425,-11.863,
0.3344,-0.8342,,,,-0.0376,0
,-11.998,-0.2012,24.486,,20.183,0
0.3267,-0.9478,-0.3571,13.526,13.306,,
,-10.99,-0.4417,-0.1871,,,
0.1648,,,,,,
0.1342,-0.9913,,-23.338,,-14.345,0
,,,0.8048,0.675,,0
,-12.718,-0.2856,,,,
0.4036,,-0.3293,,0.2292,,0
0.2167,-10.434,,,,-0.0774,0
0.1212,-10.747,-0.278,-15.588,-13.179,,
,,-0.1982,-15.875,0.0403,,0
,-0.9269,-0.3344,,,,0
,,-0.3046,17.061,,,
,-0.8774,-0.4655,0.3765,0.1396,,0
,,,-18.298,,,0
,,,-0.8711,-15.162,-10.739,0
,-0.759,-0.2106,,,-0.0474,
0.233,-12.738,,,,,0
,,-0.3625,,0.4642,,0
0.1385,,-0.4835,0.1829,,-0.0837,
0.3015,,-0.3733,,,,
,-0.7098,,-10.135,,-13.548,
0.247,,-0.2266,0.4281,0.6613,,0
,-12.903,,,,,0
,,-0.4311,,,,
0.2674,-13.448,-0.3318,-0.5561,10.087,,0
0.3885,,,,,-0.2292,
0.2961,,,-0.8687,,,0
0.2666,-11.144,,0.2705,,0.6713,
0.1224,,-0.2245,,0.1355,,0
,,-0.2025,0.6859,-0.0266,0.476,
0.272,,,,,,
,,,,-0.7895,-0.0339,0
0.2469,-0.9776,-0.1267,-16.687,,-19.334,
0.2469,,,,0.1052,-0.4319,0
,-10.921,,,0.0641,,0
0.2426,,-0.2247,0.9052,,11.882,
,-12.583,-0.3942,,0.37,0.1407,0
0.232,-11.796,-0.1831,-13.377,,-10.762,0
0.1479,-0.8001,,,,-18.828,
,-10.002,-0.2616,,,12.998,0
,,-0.2978,0.8388,0.6986,10.039,
0.3247,-10.402,,0.3458,-0.1287,,
,-12.289,-0.2263,-0.7298,-0.6925,,0
,,,-0.5799,-0.2708,,
,,-0.2005,-0.0538,0.5676,-0.0426,
-0.0674,-12.387,-0.1366,,,,0
,,,,0.4496,,
0.2027,,-0.3147,,,,
0.2156,,,-10.069,-0.2181,-0.9805,0
0.1563,-0.8117,,-0.872,,,0
0.1921,,-0.2255,,-0.2869,,0
,,-0.2146,0.7604,,0.7752,0
0.1779,,-0.3207,0.4349,0.0962,0.5426,
0.2807,,-0.2721,,,-0.833,0
,-0.824,-0.0727,,,,0
0.2551,-11.575,,0.2906,,,0
,-0.8491,-0.1964,,0.3029,10.678,0
,,,,0.2704,0.832,0
0.2419,-11.724,,-0.5708,-0.6146,-0.3299,0
0.1463,-0.8342,,,,-17.109,
,-0.9362,-0.1406,,,-0.2398,
,-11.521,-0.2953,,,,
,,,,,0.7506,0
0.1402,,,-0.3409,,0.1114,0
,,,,,,
0.1506,-0.8564,,-0.8444,0.4109,-0.6979,
0.1848,,-0.3054,10.866,0.2536,15.335,
0.183,,,,0.2051,,0
,,-0.45,0.2162,-0.1282,0.3536,0
,,,,-0.231,-11.947,
,-0.7584,,,,,0
,-0.9448,,13.187,,,0
0.1709,,,0.9925,,0.6999,0
0.2392,,-0.4892,,,0.4984,
0.2777,,,-11.473,,-0.5789,
,,,-15.143,,,0
0.0843,-0.886,-0.2462,,0.8795,,0
,,-0.3132,,-0.0929,0.6493,
,-11.38,,,-0.898,-0.7559,0
,,,-16.939,0.0081,-22.14,
,-0.8792,-0.1037,,,,
0.2273,-12.449,-0.2744,,-0.092,,0
0.2119,-0.7967,,0.8237,,0.463,
0.1407,-13.791,,,-0.2904,,
0.0946,-10.502,,-17.581,-0.5377,-0.7537,
0.2131,,-0.0869,,0.5213,,
0.1497,-10.055,-0.3228,15.455,,,
,-0.7292,,10.7,,0.8962,0
0.1493,-11.82,-0.4084,0.1785,,0.0822,0
0.2074,-12.829,-0.235,,,-0.8885,
0.1969,,,,0.2093,-17.113,0
0.258,,,10.661,0.454,,
0.0273,-0.9146,-0.1693,,,,
0.2465,-0.9606,,,,0.646,0
0.1859,-12.922,-0.2628,,-0.8377,,
0.1312,-0.8314,,,0.2959,,0
,-10.278,,,0.5392,0.4297,0
0.1918,,,,-0.0749,,
,,,0.9989,0.1542,,0
,-10.97,-0.4242,,-0.689,,0
0.1281,-0.8584,,-17.575,-0.225,-22.209,
,-0.9328,,-0.0203,,0.1926,
0.1698,-11.955,,15.312,,,0
,,-0.2175,,0.1108,0.8349,0
0.2805,,,-0.4899,,-0.3471,0
,,-0.1261,,0.385,,
,,,,0.4551,-0.6476,
0.161,,,,,22.568,0
0.1801,-0.7757,-0.2501,,0.5048,0.9778,
0.1573,,-0.4422,,0.312,,
0.1772,-13.16,,-20.618,,,0
,,,-15.402,,-17.324,
0.2527,,,17.512,,19.048,
0.128,,-0.2168,12.393,,0.8413,0
,-12.877,-0.4488,0.2938,0.2073,,
,,-0.2257,,-0.7728,-11.894,0
0.1673,-0.8766,,-14.486,0.2374,,
,,-0.2453,0.803,,,
0.1094,-0.8228,-0.2037,,,,
,-10.306,-0.3295,,-0.0919,10.399,
,-11.476,,-10.581,,-0.915,0
0.2167,,-0.0835,,-0.7162,,0
0.2648,,,0.1563,,0.6208,
,,,10.428,-0.0847,10.62,0
0.2106,,,,0.3598,,0
,-0.7093,,,,-12.676,0
0.1672,-0.7724,-0.0727,-0.5314,,,
,-12.778,-0.2845,14.04,-10.412,,0
,,,0.8591,,,0
0.2437,,-0.4601,-0.5722,,-0.2604,0
0.1749,,-0.1248,,,,
0.247,,-0.1302,-0.5704,0.3291,,
0.1286,-12.888,-0.27,13.866,,,
,,-0.2318,11.665,0.137,,
0.1941,-12.621,-0.3832,-0.2428,,-0.1968,
,,,,-16.889,,0
0.1938,,,-17.171,,,
,,-0.292,15.516,,14.544,
0.1503,-0.7165,,12.081,,,0
0.1844,-12.507,-0.3581,,,,0
,,,,-0.1264,-12.718,
0.1894,-0.7722,-0.0869,,,,0
,-10.503,-0.2447,,,,
0.1597,-0.6942,-0.2279,,-0.0258,,
,-12.257,-0.3986,0.4219,-0.168,,
,,-0.2345,-14.754,,,
,-0.7626,,,,,
,-10.52,-0.2437,0.7338,0.504,12.418,
,,,,-0.5909,12.042,
0.1526,-0.9727,,,0.2483,,0
0.2515,-12.296,,-12.905,-13.32,-0.5518,
,-0.8131,-0.0923,,0.0279,,
0.2065,,-0.1355,,0.8211,,0
,-12.715,,14.458,-0.8235,,0
,,,0.9467,,0.8231,
,-14.46,-0.5969,-10.163,,,0
,-0.7275,-0.0556,,,-16.423,
,-0.8608,-0.105,,,,
,-12.734,-0.3454,,,,0
0.1902,,,,,,
,,-0.4171,,-0.9198,,0
0.1036,-0.9312,-0.1839,-19.249,0.2347,-17.471,
,,-0.0948,,0.7576,,
0.1289,-11.31,-0.2688,11.327,-0.2461,,
0.2161,-0.7799,-0.2359,10.444,0.9079,11.443,
,,-0.4235,,0.4328,,0
0.0939,,,-18.647,,,
0.1734,-0.7353,,-10.536,,,
0.2599,,-0.2435,,,,0
0.1214,,,,0.9653,0.5277,0
0.2556,,-0.3984,,,0.9387,0
0.2148,,-0.2942,-13.026,-14.723,,
,,,-18.94,-0.1829,,
0.148,-11.854,,,,-13.143,
,,,0.9164,0.4123,14.389,
,-0.7274,,11.869,0.4889,,
,,-0.4293,0.8623,0.0295,,0
,,,,,-11.741,
,,-0.0599,-16.964,-0.4111,-18.005,0
,,,12.67,,,
,,,13.083,0.81,0.9651,0
,-0.8849,-0.3767,0.9488,-0.546,10.28,0
,,-0.2032,-16.821,-0.3651,,0
,-0.7159,,,-0.9805,,
,-11.409,,,10.291,,
0.0446,,,,-0.2185,,0
0.2357,-0.9555,,10.349,,,
,-12.955,-0.3501,-0.8953,,-0.567,
0.1541,-0.8241,,-18.183,-0.0609,-24.903,0
,,-0.1388,,0.1801,,
0.0203,-13.098,-0.1534,13.233,-0.1698,18.613,0
0.2601,-0.7349,,,0.4208,,0
,,-0.5102,,,-0.1479,
,,,-22.611,0.2799,,0
,-0.7721,,-0.7827,0.114,,
0.1696,,-0.3121,,-0.3112,,
0.1032,-0.7938,-0.1554,10.807,0.6454,0.761,0
0.2332,-14.221,-0.4607,,,,
,,,,0.11,,0
,-0.7965,,,0.2143,-12.086,
,,-0.2858,,-0.0907,21.124,
,,,10.022,0.8177,,0
0.2922,,-0.4388,0.2544,,,
0.1614,-12.764,-0.2268,,-0.9699,-15.445,
,-0.795,-0.0779,-12.464,-0.6317,,0
0.2254,,,,0.3459,,0
0.0603,,,,,0.9451,0
,-10.71,,0.4554,,,0
0.2518,,-0.2503,-0.7994,-13.126,,
,-0.7553,-0.1037,-13.741,,-23.002,0
,,,0.2482,,,0
0.1197,,-0.1885,10.875,,15.144,
,-0.8392,,0.7071,,,0
0.2565,-11.613,,,,-0.8042,
0.1415,-0.7998,,,,,
,,-0.1351,,0.2712,,0
,-11.629,,,,19.615,
,,-0.2241,,10.078,0.3375,
,,-0.3837,,0.0068,,
0.0368,-11.979,-0.1534,,0.0244,-16.815,
0.1844,-0.7649,-0.0914,,,,
0.0937,-10.638,-0.2711,14.612,-0.0356,15.43,
,-0.7247,,,,,0
0.1488,-11.035,,,,,
,-0.8166,-0.0665,-12.624,,,
0.2292,,,,0.5293,,0
,-0.9019,-0.1851,0.8762,0.8324,,
,,,,0.1916,0.6453,0
,,-0.2906,-0.5423,,-0.8142,0
,-0.7631,,-15.523,,,0
0.2261,-10.171,,,,,
0.0932,-11.393,-0.1674,0.9496,,12.798,
0.2774,-0.7391,-0.2274,0.8406,0.1419,,
0.1369,-13.718,,,-0.012,-0.2031,
,-11.298,-0.1178,,,-18.174,
,-0.7805,,,-0.1917,-11.397,
0.2247,,-0.3326,14.447,,,
,,,0.61,0.9705,0.5479,
,-12.841,,0.4115,-0.1061,,0
,,-0.2673,-10.47,,,
,,,,,,0
0.2596,-11.741,-0.1807,,,14.159,
0.0723,,-0.1982,,,0.6929,
0.1317,-11.393,-0.2411,0.6005,0.8243,0.6497,0
0.2774,,-0.2629,,-11.16,,0
0.1264,,-0.1078,,,-19.108,0
0.1914,,,,0.6559,-0.1718,
,-10.342,-0.2098,,-0.3165,0.9374,
,,-0.1809,0.8717,0.4571,11.025,
,,,0.3975,,0.4776,
0.1231,-11.172,-0.1542,-12.7,-0.4366,-11.605,
0.1492,-0.8315,,-12.057,0.0378,,
0.2642,,,11.392,-0.1048,15.479,0
,,-0.198,0.5426,,,0
,-13.173,,0.4794,,,0
,,-0.2618,,,,0
0.1426,,-0.0859,-15.154,,-21.085,0
,,,0.0264,0.7757,0.8019,0
,-0.9596,,,,,0
,,-0.194,,,,
,,-0.3634,-0.0507,,-0.0482,
,,,-15.086,,,0
0.1508,-0.8787,-0.0769,,,-0.7275,0
,,-0.2723,12.303,-0.5411,,0
0.187,,-0.1759,0.6894,,,
0.194,,,,0.4447,0.3007,
0.1906,,-0.2638,,,,
,-0.7813,-0.0595,,-0.6273,,
,,,0.3804,0.6282,0.6349,0
0.0698,-0.974,-0.2859,,11.179,,
0.2405,,,,,,0
0.3776,-13.237,,0.2557,-0.6437,0.6456,0
0.3468,-0.9341,-0.0065,-11.489,,-12.098,0
,-0.9405,-0.3147,,,0.1616,
0.156,-0.7946,,,,14.881,0
,-10.24,-0.3042,,-0.4071,11.351,
0.2202,,-0.3165,-0.8161,-11.701,-11.66,0
,-0.7931,,,-0.2817,,
,-13.011,-0.2781,-0.1534,0.6347,0.6018,
,,-0.1691,,-0.6559,12.277,
0.2307,,-0.3391,,-0.8259,12.519,
0.165,-13.678,,,-0.9681,,0
0.1846,,-0.073,-23.011,-0.5123,,0
0.2291,,,,13.417,,0
,,,,,16.391,0
0.1894,,-0.3397,15.274,,13.276,0
0.2087,-13.667,-0.4494,-0.5932,-0.1786,-0.1611,
,,-0.1302,,-0.1461,,
0.1481,,-0.0197,,,,0
0.2075,-0.872,-0.3255,21.185,-0.5139,,0
0.1599,-0.8662,,12.507,,12.841,
0.3402,-13.597,,-0.3647,,,0
,,,-14.588,,,
0.1279,,,-10.279,,-11.024,0
,,-0.3755,17.507,-0.1284,,0
,,,,0.927,,
0.2301,-11.394,,0.6645,,0.664,
,-13.941,-0.355,,-0.5537,-13.16,
0.1306,-0.7888,,,-0.2441,-15.978,0
,-0.9976,,0.679,,,
0.0443,,-0.3044,13.307,,,
0.2634,,-0.44,,-0.321,,0
0.2171,,-0.2375,,,,0
0.1471,,-0.1042,,,,
,-0.8628,,0.0359,0.7135,0.3699,
-0.0474,,,12.222,,15.402,
,-0.6932,-0.3741,0.446,,,0
0.1303,,,-0.4471,0.22,-0.4977,0
,,-0.228,,,-18.872,0
0.0207,,,,0.814,,0
,,,12.712,0.3936,,
0.2286,-0.6773,-0.2488,,,,0
,,-0.4173,-0.1175,,,
0.1335,,,,-0.5431,-13.949,
0.1786,,,-14.335,,-16.791,0
,-10.247,-0.229,15.761,10.244,,
,-0.8874,,,,,0
,,,0.2809,-0.4593,,0
,-12.751,-0.3056,,-0.8802,-18.639,0
,,-0.0148,,,-14.485,0
,-10.91,-0.1546,0.2587,0.8342,,
0.2697,,-0.3388,10.892,-0.2044,,
0.2231,,-0.4173,-0.8369,-0.6134,-0.4616,
0.0879,-0.8422,-0.1043,-20.301,,,0
0.2231,-0.9351,-0.1048,-0.477,,-0.1611,0
,-11.694,-0.2758,,,,
,,,0.8622,0.5065,,0
0.1568,-13.301,-0.4184,-0.4833,,-0.3122,
,,,-15.102,,,
,-0.7599,-0.0652,-14.609,0.7402,-13.466,
0.1542,-0.9744,,15.214,-0.1407,18.331,0
0.148,-0.7256,,10.003,,,0
,-13.312,-0.4957,,,,
,-11.638,,-13.688,-0.7884,,0
,-0.8072,,-14.721,-0.0409,,0
,-0.9435,-0.1836,0.6785,0.8029,11.388,
,,,17.351,,19.443,
0.1642,-0.9771,-0.3642,,,0.1608,0
0.2789,,,-16.49,,,0
,-0.9868,-0.0076,-18.375,,-20.717,
,,,,0.3006,,0
0.1646,,-0.4006,,,,
0.2477,,,,0.5703,11.791,
,,,-0.898,,-0.9882,0
0.1594,,,,-0.9213,,
,,-0.0845,-0.3115,,0.039,
,-10.926,,,,,0
0.256,,-0.2831,10.341,,,0
,-12.447,,,,,0
,,,,-0.3445,,
0.1931,-0.9831,,-0.4723,,,0
,-11.392,-0.3012,13.11,,10.749,
0.2034,-0.8746,-0.3459,10.032,,,0
,-14.244,,-0.4179,,,
0.1329,-0.7402,,-16.852,0.3256,,0
0.1818,-0.7946,,-0.6798,,,0
0.1262,,-0.304,,,,
0.0828,,-0.2517,0.6801,,,0
,,,0.3073,-0.1151,0.6971,
,,,,-0.1279,,0
,-0.8192,-0.1044,-11.434,0.2402,,0
0.139,,-0.2629,0.9364,,,0
0.1205,,,,0.6559,,0
,,,0.5719,,11.469,0
0.1296,-0.9275,,,-0.3545,-11.794,
0.1789,-0.8336,,,-0.0118,-11.108,0
,-11.586,,0.909,0.7711,12.84,
,,-0.1907,,10.292,0.9926,0
,-12.639,-0.3812,0.5732,,,
,,,0.9043,,,0
0.3099,-11.032,,0.6376,,,
,-14.566,-0.3447,,-11.895,-12.744,
0.1067,-0.8853,,-21.378,,-22.982,
0.2497,-0.7003,-0.1381,0.1386,,,
0.239,,-0.2666,,-13.968,24.413,
0.3188,-0.8167,,,,0.7199,
,-16.026,-0.3589,,-0.565,-0.9104,
0.1022,-0.8918,-0.0834,,,,
0.2147,,,-0.3482,0.3479,,
0.2775,-15.046,,21.971,-0.6133,35.138,0
,,,,15.691,,0
,,-0.486,,-0.2612,-0.9414,0
0.0989,,-0.1063,,-0.0257,-23.022,
0.1886,-0.7181,-0.0677,,,,0
0.3153,-13.675,-0.4136,22.68,,34.642,
,,,13.121,,0.8132,
,,-0.4877,-0.2666,,-0.0483,0
0.1129,,-0.1244,,0.0164,-19.142,0
,-0.6944,-0.0552,,0.2662,,0
,,-0.2586,25.655,0.5708,33.876,
,-0.8747,,14.304,0.6918,0.4977,
,,,0.1437,,0.1106,0
,,-0.248,,,-15.298,
,-0.8298,,,-0.0164,-15.439,0
,-10.714,-0.213,10.952,0.3558,14.371,
0.0108,-10.585,,,0.5721,16.992,0
,,-0.415,,,0.8257,
0.2509,-14.597,,,-0.5915,-0.9546,
,-10.149,-0.0585,-25.997,,,
,,,-0.6549,,,0
,,-0.546,,-0.7662,26.705,
,,-0.3249,12.225,,,
0.2431,-14.565,-0.4944,,,-0.2455,0
0.1646,-0.9522,,,,,0
,,-0.0615,,,-0.9544,0
,-11.369,,19.815,-0.7941,,
,-0.8206,,,,,
0.1902,-11.504,-0.4556,-0.0197,-0.074,0.2581,
,-13.145,,,,-17.509,
0.1278,,,-16.608,,,0
,-0.9216,-0.3009,16.345,,24.498,0
,-0.9515,,14.509,,12.544,
,-0.9821,-0.5067,0.1559,-0.3718,0.4094,
0.3383,,,-15.99,-15.564,-12.909,0
0.1563,,,,-0.008,,
,-0.6226,,,0.0912,,
0.2495,,-0.3825,,,,
0.3668,,,,,,0
,-15.062,,,-0.7715,-10.719,
0.2827,,,,,0.2573,0
0.2294,,-0.3595,20.811,,22.447,
0.2107,,,,12.351,0.8692,0
0.1897,,,-11.37,0.3227,-0.646,0
0.0992,,-0.1182,,-0.869,,
,-0.6057,,-0.8992,0.5852,,
,,-0.405,24.928,0.2018,,
0.0309,,,,,,
0.3176,-11.655,-0.4683,,,0.0631,
0.2473,,-0.2806,,-0.8798,-22.073,
,-0.783,-0.0496,,0.2495,,0
0.3566,,,17.865,,27.648,0
0.1164,-11.629,,,,15.099,
0.3213,,,0.5271,,,
,,-0.2833,-15.012,,,0
0.1141,-0.776,,-20.638,,,0
0.259,,-0.1552,0.4137,,,0
,-11.329,,21.629,-0.468,,0
,,,0.9324,,11.369,0
0.2752,-12.986,,-10.788,-0.1924,-0.9324,0
-0.0005,,,,11.182,,0
,,,-0.5473,-0.0004,-0.5755,0
0.1785,,,22.478,-0.403,32.75,0
,,,,0.7762,0.6346,
,,-0.493,,-0.5583,-0.6978,0
,-0.9967,,,,-20.607,0
