V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,Class
6.6,0.16,,,,26.0,,,,0.75,12.4,5
,0.21,,1.4,,48.0,148.0,0.99168,,0.49,,
,,,15.7,0.05,29.0,,,3.06,0.54,,3
6.0,0.26,,,0.04,,80.0,0.98934,,,12.7,
5.7,0.26,,,,30.0,105.0,0.98995,,0.52,12.5,5
,,0.31,,,15.0,,,3.14,0.5,,
,0.17,0.3,2.0,0.047,,,0.99152,3.16,0.51,11.6,4
6.8,0.25,0.28,,,42.0,,0.99048,,,12.6,
6.6,0.17,0.28,,,,178.0,0.99204,3.15,0.42,10.2,
,0.17,0.36,1.3,,,70.0,0.99202,3.43,,,
6.4,0.24,,,,18.0,,0.9906,3.3,,,3
6.7,,0.34,1.4,0.049,,,,3.02,,,
6.7,0.23,,8.1,,,176.0,0.99472,,,,
,0.23,0.32,,0.046,,159.0,,,0.52,,
6.5,,,,0.059,29.0,,,,0.41,12.1,5
,0.165,,5.7,,,146.0,,3.18,,,4
6.6,,0.25,2.35,,,,0.99082,,0.41,,
6.9,0.38,0.29,13.65,0.048,52.0,,,3.0,,,
6.9,0.38,0.29,,0.048,,189.0,0.99784,3.0,0.6,,
6.9,0.38,0.29,,0.048,,,0.99784,3.0,,9.5,4
,0.27,0.28,15.2,,,41.0,0.99665,3.17,,,
,0.17,0.27,4.6,0.05,23.0,,,3.08,,,4
6.2,0.3,0.31,,,,,0.98999,3.32,0.54,12.6,
7.6,0.17,,4.6,0.05,23.0,98.0,,3.08,,9.5,4
6.5,,0.32,,0.059,,104.0,0.99254,,,,
,0.36,,13.55,,,189.0,,3.0,0.6,9.5,5
,,0.29,13.65,,,189.0,,,,,
6.8,,0.24,,,,,0.9952,3.13,0.51,10.6,
6.7,,,10.3,,64.0,,0.99519,3.12,,10.6,
,,,6.7,,,157.0,0.99384,,,10.8,
7.2,,,15.2,,6.0,41.0,0.99665,,,,
6.4,0.17,0.27,9.9,,,,,3.34,0.5,9.9,
7.2,,0.28,7.2,0.06,41.0,,0.9935,3.08,0.59,11.3,4
6.0,,0.28,1.1,0.034,,90.0,,,0.38,12.6,4
6.7,0.36,,,,,81.0,0.99151,2.96,,12.5,
,,0.28,11.25,0.032,31.0,,,3.02,0.38,,4
,,,,0.038,29.0,132.0,,3.31,0.57,11.8,
,0.32,0.23,9.65,0.026,,119.0,,,0.53,12.2,
,0.2,,12.6,,54.0,,0.99556,3.19,,10.7,4
,,0.33,,0.033,,97.0,0.99356,3.17,,,
,,0.28,,,,81.0,0.99151,2.96,,12.5,4
,,0.28,11.25,,31.0,,0.9922,3.02,0.38,12.4,4
7.1,0.18,,1.3,,12.0,,0.99072,,,,5
6.4,,,,0.047,,,,,,,4
,,,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,,
6.0,,0.28,1.1,,,,0.98862,,,,
,0.2,,1.1,0.033,,67.0,,3.14,0.38,,
,,0.26,,0.033,26.0,76.0,,,,,5
,0.3,,,,,,,,0.42,12.2,4
,0.29,,1.4,0.033,,114.0,,,,,
,0.18,0.28,1.7,,,,0.99207,,,10.2,
7.0,0.22,,10.6,,,,,3.05,0.55,,
6.0,,0.25,,0.033,,114.0,0.98794,3.08,0.43,13.2,
6.2,,,,,,,,2.97,,,4
5.6,,0.26,5.55,0.051,,139.0,0.99336,3.47,0.5,11.0,
,0.28,,,,49.0,,0.98882,,0.43,,
5.9,0.19,,1.7,0.045,57.0,,,3.32,,9.5,
,,,,,,,,,,,
6.6,0.18,0.28,,,,,,3.13,0.45,,4
,,0.25,,,,,,,,11.4,4
6.1,,,,0.03,56.0,,,3.16,0.42,,
,,0.49,11.3,0.046,,221.0,0.9984,3.01,,9.2,3
,0.28,0.34,,,,,,3.28,,,5
,0.19,0.35,,0.045,,125.0,0.9933,,0.44,10.7,5
6.5,0.28,,,,29.0,121.0,0.99111,,,12.1,5
6.4,0.22,0.32,4.9,,50.0,156.0,0.99316,,0.55,,4
,0.23,0.3,6.95,0.044,42.0,179.0,0.9946,3.25,0.56,10.6,
,0.32,0.31,1.9,0.037,34.0,,0.99,,0.45,11.8,4
,,,4.7,0.03,56.0,140.0,,3.16,,,6
7.6,0.36,,,0.046,,,,,0.43,9.2,3
,,0.35,1.8,,22.0,,,,,12.6,4
6.6,,,11.3,0.026,11.0,77.0,0.99381,3.13,0.55,,5
,0.29,0.3,,0.026,35.0,,,,,12.3,
6.9,0.28,,8.3,,,113.0,,,,,
6.7,0.38,,9.55,0.036,35.0,,0.9919,,,12.4,
8.0,0.28,,8.4,0.03,35.0,,0.99192,,,12.3,
6.5,0.25,0.45,7.8,0.048,52.0,188.0,0.99576,3.2,0.53,,3
,0.26,,7.8,,,186.0,0.9958,3.2,,,3
7.4,0.29,,,0.032,43.0,138.0,,,0.47,10.6,4
6.3,,0.29,5.5,0.042,44.0,189.0,0.99304,,0.47,,
,0.33,,,0.052,,,,3.39,0.65,9.5,3
5.6,0.32,0.33,,0.037,25.0,95.0,,3.25,,,4
,0.46,,3.3,0.054,18.0,143.0,,,,10.8,4
,,0.3,,0.028,34.0,,0.99242,2.94,,11.2,
,0.46,,3.3,,18.0,,0.99392,3.12,0.51,10.8,4
8.8,,0.25,5.0,,52.0,,0.9925,,0.49,,3
5.8,0.18,,,,,,0.99092,3.21,,11.2,4
,,0.32,1.2,0.037,14.0,,,,,10.2,4
,0.32,0.33,7.4,0.037,25.0,95.0,,3.25,0.49,,
,,0.32,7.8,0.052,52.0,183.0,0.99657,,,9.5,
,,0.3,,,,192.0,,,,,
6.2,0.23,0.35,,,,111.0,,,,,
,0.3,0.35,,,32.0,148.0,0.99458,3.15,,,5
6.0,,0.17,5.6,0.036,,,,,,9.8,
6.8,0.24,,,0.042,,,0.99586,,,10.1,
6.7,,,,0.05,,,0.99942,,,,
8.9,,,,0.032,32.0,,0.99458,3.15,,,5
,0.3,,2.1,,,163.0,0.9895,,,,
7.2,,,11.6,,,214.0,,,0.51,,4
6.7,0.64,,,,18.0,76.0,,3.16,,12.9,2
7.2,,0.4,,0.032,34.0,214.0,0.9963,3.1,,,
,,,,,50.0,163.0,,,0.43,12.7,5
7.6,0.28,,20.15,0.06,30.0,,1.00196,,,8.5,
6.3,0.29,0.28,,,,,,,,,
6.2,,,,,,,,2.98,0.64,,6
,0.18,0.39,14.5,0.051,,156.0,0.99947,,,,3
6.4,,,,,,122.0,0.9916,,,12.5,4
,,,14.55,0.047,47.0,156.0,,,0.78,9.1,
7.1,0.17,,14.55,0.047,47.0,,,,,,4
5.8,,,10.05,0.039,,,,3.33,,,
6.4,0.32,0.27,4.9,,18.0,,0.9916,3.36,0.71,,
,,0.39,,0.051,48.0,156.0,,3.35,,,
7.1,,0.4,,,,156.0,,3.34,0.78,,4
,,0.39,15.25,0.047,45.0,,0.99946,3.34,,9.1,4
7.8,0.29,,,0.044,41.0,,,,0.35,,
6.2,0.255,,1.3,,30.0,,,3.05,,12.9,
,0.34,,5.2,0.076,19.0,92.0,,2.95,,,
6.5,0.24,0.28,1.1,,,,,,0.33,,4
6.9,,0.23,7.1,,,97.0,0.99246,,,,4
,0.4,0.22,8.8,,,,0.99576,3.22,,9.4,
6.7,0.3,,18.5,,,,,3.11,,9.1,3
,,,8.8,,,,0.99576,3.22,0.45,,
,,,,,35.0,,,,0.66,,
7.1,0.25,,1.2,0.04,,,,3.18,,11.1,3
5.9,0.27,,,0.035,14.0,97.0,,,,11.8,5
,0.16,,,0.042,36.0,106.0,0.9905,,0.32,,4
6.7,0.3,0.44,,0.057,,224.0,0.99956,,,9.1,
,,,,,,128.0,0.99192,,0.71,12.1,
,0.34,0.3,,0.057,34.0,,,3.15,,,
,0.17,,,0.044,,,0.99536,3.12,0.36,,
,,0.29,4.75,0.034,29.0,,0.99056,,,,5
6.6,0.15,0.32,,,,,0.99192,,0.71,12.1,6
6.6,0.21,,5.35,,43.0,,0.99112,,,11.5,5
6.6,,,5.35,,43.0,,,2.93,0.43,,5
,0.24,0.48,6.8,,13.0,134.0,,,0.7,,
,,,6.9,0.038,23.0,,,3.25,0.49,,
5.8,,,1.4,0.033,,,0.98918,,0.35,,3
,,0.24,0.9,,,,0.98926,,0.38,12.2,4
6.0,,0.13,,,60.0,172.0,0.99114,,,,3
6.1,,0.31,1.3,0.037,55.0,,,3.41,0.41,11.1,
,,,2.6,0.027,17.0,123.0,0.98936,,0.78,13.9,
7.6,0.22,0.28,,0.056,68.0,,0.9983,2.99,0.3,,4
6.8,,,,,,,0.99532,,0.56,,
6.7,0.24,,3.85,,,179.0,0.99189,3.04,,11.3,6
6.8,0.17,0.34,2.0,,38.0,,0.99,,0.45,,4
6.2,,,1.6,0.035,40.0,106.0,0.98914,,0.39,12.9,
6.9,0.29,,,0.046,52.0,,0.99537,3.12,,9.6,
6.8,,0.34,1.9,,,108.0,,,0.45,,
6.8,0.17,,2.0,0.04,38.0,,0.99,,,,4
,0.24,0.27,,,54.0,,0.99742,3.04,0.45,8.8,3
,0.16,0.36,1.1,0.031,27.0,,,3.23,,,6
,,,,0.056,,143.0,,,0.3,,
6.7,,0.3,3.85,,,179.0,,,0.59,11.3,
,,,,,,103.0,0.99532,,0.56,,4
,0.16,,2.0,,24.0,131.0,,,,,4
,,,,0.038,37.0,,0.99026,3.2,,,
,,0.19,1.1,0.064,,191.0,,,,9.5,4
6.2,0.36,0.45,,0.06,,184.0,0.99711,3.31,0.56,,
6.2,,0.24,,,,,,,0.26,13.4,
7.6,,,1.8,,,150.0,0.9913,,0.44,,
6.2,0.36,0.45,10.4,0.06,22.0,184.0,0.99711,3.31,,,
,,0.28,4.7,,34.0,94.0,,3.22,,13.1,5
6.5,0.3,0.27,,,37.0,97.0,0.99026,,0.6,12.6,
,0.22,,,,,131.0,0.992,,,10.4,3
5.4,0.45,,6.4,,20.0,102.0,,,,13.4,6
6.1,0.36,0.26,8.15,0.035,,88.0,,,0.27,13.0,5
6.2,,,,0.032,,,,3.04,,13.4,
7.5,,,4.8,,39.0,113.0,,,,,5
,0.28,,,0.039,,98.0,,,0.39,11.7,
,,0.19,,0.064,36.0,191.0,,,0.5,,
,0.2,,,0.036,,,,3.03,0.46,11.7,4
,0.28,0.31,7.4,0.041,7.0,,0.99254,,0.47,11.4,
,0.31,0.24,,0.037,39.0,,0.9913,,,11.8,5
8.0,,,,0.057,,,,3.09,0.32,11.2,
,0.28,0.27,15.5,,,,0.99408,3.19,0.44,,
,0.28,,,,,134.0,,,0.44,,
6.7,0.24,,,,42.0,123.0,,,0.52,,4
6.3,0.22,,2.4,0.042,38.0,102.0,,3.14,0.37,11.6,
,0.24,0.28,3.95,0.038,,134.0,,,0.54,,5
,0.43,1.0,,,,164.0,0.99742,3.29,,,4
6.4,,,,,18.0,141.0,,3.38,,10.5,4
,0.33,,,0.036,,,,3.31,0.4,,5
6.0,,,,0.036,31.0,134.0,0.99408,,0.44,13.0,
,,,8.4,0.042,42.0,123.0,,3.34,,10.9,4
,0.29,,,,,181.0,0.99869,3.14,0.57,9.1,
6.9,0.33,,4.2,0.04,,,0.9896,,,13.4,
6.5,0.16,0.34,1.4,0.029,,,,,,11.5,5
,,,3.0,,26.0,118.0,,3.38,0.68,11.2,
7.5,,0.28,4.9,0.042,,,,3.36,0.57,10.9,
7.1,0.36,0.28,2.4,0.036,35.0,115.0,0.98936,,,,5
6.7,,,,0.054,,181.0,0.99869,3.14,,9.1,
6.4,0.26,,,,66.0,179.0,,,0.55,,4
,0.22,,11.0,,75.0,,,2.98,0.56,10.5,4
6.5,,,,,22.0,,0.99038,,0.51,,5
6.3,,,,,30.0,117.0,,3.49,,11.0,
,0.35,,12.9,0.032,,,0.9932,2.99,,,
7.7,,0.23,,,,95.0,,2.93,,,
6.8,0.19,0.33,,0.031,22.0,,0.98987,,0.62,,5
7.2,,,,0.044,61.0,,,3.25,,13.3,5
,0.29,,1.8,,,,0.98819,3.08,0.42,,
7.5,,0.41,1.2,,26.0,131.0,,,0.52,,
6.9,,,,0.038,46.0,,0.99143,,,13.4,
6.0,,0.15,9.7,0.048,101.0,,,3.05,,9.1,
5.9,,,3.8,0.038,,152.0,,3.31,0.5,11.3,5
,,0.41,,,,,0.99537,,,9.4,
,0.23,0.15,9.7,,101.0,,0.99571,3.05,0.3,,
5.3,0.36,,6.3,0.028,,132.0,0.99186,,,,
5.3,,0.27,,0.028,,,,3.37,,,4
8.9,0.27,,0.8,0.024,29.0,,0.98984,3.01,0.35,,
7.6,,0.29,8.6,0.053,65.0,146.0,0.9963,,,,
,0.75,0.13,,0.036,19.0,,0.99312,,,11.1,
,0.35,,3.1,,28.0,134.0,,3.26,,13.1,
,0.31,,7.2,0.046,45.0,178.0,,3.14,,,3
6.4,0.28,,7.1,0.048,49.0,,,,0.48,9.2,3
7.2,0.23,,6.4,0.036,,85.0,,3.1,,11.7,4
6.6,,,14.7,0.045,,136.0,,3.14,0.37,10.6,
7.2,,0.35,7.2,0.046,,178.0,,,,,3
,,,,,49.0,,0.99528,3.15,0.48,9.2,3
7.2,,,1.9,0.032,,,,,,10.9,4
6.2,0.27,,,0.146,28.0,105.0,0.99224,3.23,0.51,10.1,
,0.28,,,,,128.0,,,,12.2,
7.2,0.27,0.31,1.2,0.031,27.0,,0.98892,3.03,,12.7,
7.8,,0.25,,,27.0,99.0,,2.98,0.37,,4
,0.26,0.27,,0.03,,,0.99212,3.16,,11.2,
6.6,,0.37,8.5,,46.0,153.0,,3.2,,,4
6.0,,0.2,,0.031,49.0,,0.9919,3.41,,11.0,4
,0.33,0.2,,,,159.0,0.9919,3.41,0.53,11.0,4
7.3,,,19.5,0.039,69.0,237.0,1.00037,,0.48,9.2,4
,0.23,0.37,8.5,0.036,,,0.99576,,0.48,9.4,4
,,,,,69.0,237.0,1.00037,,,9.2,
6.2,,0.19,,0.029,,142.0,0.992,3.22,,,
6.0,0.33,,,0.031,,159.0,0.9919,3.41,0.53,,4
7.2,,0.32,,,,116.0,0.99218,,,,4
5.7,,,,,39.0,110.0,0.99855,3.24,,9.0,
5.7,0.22,0.22,,0.044,39.0,110.0,0.99855,3.24,,9.0,4
5.7,0.22,,,0.044,,,0.99855,,,,4
8.1,0.2,,,0.023,,,,,0.36,,4
5.8,0.14,0.15,6.1,0.042,,123.0,0.99362,,,9.9,4
,0.21,0.21,,,17.0,,0.99324,3.66,0.48,,5
,,,,,,87.0,0.99062,2.92,,,
5.7,0.22,0.22,,,,110.0,0.99855,,,,
,0.34,0.24,,0.031,,,0.99098,3.01,,11.8,
,0.64,0.28,,,,,0.99036,3.11,0.62,12.9,4
7.0,0.48,0.12,,,,86.0,,,0.35,9.0,3
7.6,0.37,0.34,,0.028,,162.0,,3.01,0.33,12.4,4
,,0.12,,0.05,,,,2.86,,,3
6.6,,0.28,,0.032,,78.0,,,0.62,12.9,
,0.25,0.27,,0.036,15.0,85.0,,,0.36,,
7.6,0.38,0.28,,,,112.0,,,0.41,12.6,4
,0.26,0.27,,,20.0,80.0,0.99089,,0.39,11.5,4
7.8,0.15,,,0.035,,93.0,0.99096,,0.72,,5
8.0,,,9.7,0.036,,,,,,11.2,
,0.26,,,0.031,20.0,80.0,0.99089,,0.39,,4
,,0.0,5.6,0.033,8.0,31.0,,,,10.5,
7.6,,,4.2,,,,,,0.41,12.6,
7.8,,0.4,,,,,0.9911,,,,
8.1,,0.21,1.6,,,119.0,,3.18,0.52,10.1,
6.8,,,1.1,,,,0.99089,,,11.0,5
,0.28,0.36,14.6,,,161.0,0.9968,3.14,0.56,10.6,
7.3,,,,0.035,,,,3.04,,11.3,5
,0.22,,,0.038,,,,,,11.2,
7.4,,,,0.028,,,,2.94,,,
,0.3,,6.55,0.026,,,,2.92,0.35,11.1,3
7.2,,,,,19.0,130.0,,3.14,,12.8,
6.3,,,,0.037,12.0,,,3.3,0.46,,
,,,1.4,0.041,,102.0,0.9929,,0.53,10.4,
7.4,,0.28,7.25,0.028,14.0,78.0,,,0.37,11.5,5
7.0,0.24,,,,42.0,,0.98988,3.16,,,5
,0.28,,4.2,,,,,3.35,0.44,10.7,
6.8,,,,,21.0,114.0,,2.85,,,4
6.8,0.19,,17.5,,,,0.99784,2.85,0.5,,
6.8,,,,,21.0,,0.99784,,0.5,9.5,4
,,,1.5,,,107.0,0.99006,3.18,0.68,12.0,
6.4,,,1.3,,28.0,186.0,,,,10.8,
5.6,,,,0.043,,158.0,0.99202,,,10.7,
,0.28,,4.2,,,158.0,,3.35,0.44,,5
,0.19,,,,37.0,,0.99332,,,,5
7.2,,0.29,1.0,,,,,3.12,,12.1,5
6.6,,,,,,,0.98939,3.0,,,
,0.19,0.28,,,,,,,,,4
,,0.24,,0.033,65.0,,,3.59,,,5
6.6,,,9.7,,49.0,226.0,,3.3,,9.4,4
6.8,,0.3,,0.049,32.0,,0.99654,3.2,0.35,,4
6.6,,0.24,1.6,0.039,,,0.99304,,0.61,10.4,5
6.6,,,7.2,0.038,28.0,,,,0.6,,
7.0,,,,0.027,,,,3.15,0.6,12.6,5
,,,,0.017,31.0,,0.9892,,0.36,,4
6.7,0.35,0.48,8.8,,35.0,167.0,,,,9.4,3
,0.38,0.24,,0.047,41.0,151.0,0.99604,,,,
6.8,,0.18,1.4,,,,,3.27,,,4
7.0,0.16,,,,27.0,149.0,0.998,,0.46,9.2,4
7.0,,0.25,14.3,0.044,27.0,149.0,,,,9.2,4
,0.35,,,0.056,,,0.99628,3.04,,9.4,
,,0.18,,0.047,,90.0,,,,,4
6.8,,,1.8,,,,0.99226,,,,
,0.16,,14.3,0.044,27.0,,,2.91,,9.2,
,0.38,,7.2,0.047,,,,3.11,,9.2,
7.2,0.24,0.3,1.2,,11.0,95.0,0.98914,,0.36,12.5,4
,,0.61,,,,,0.99794,3.0,0.54,,
,,,,0.041,,117.0,0.99048,3.21,0.5,11.4,
7.1,,0.24,12.6,0.044,48.0,118.0,,3.04,0.56,10.0,5
6.8,,0.28,26.05,,,,,3.06,,,4
,0.2,,,0.04,108.0,,,,,,
7.1,,,,0.044,,,,3.04,,,5
,0.24,,,0.037,,95.0,0.98914,2.96,0.36,,4
6.8,0.45,,,,27.0,122.0,,,0.42,,
,0.36,,,0.029,,,0.99054,3.19,,12.8,
7.7,0.32,,11.8,,66.0,,,3.0,,,3
,0.29,0.33,,,20.0,117.0,0.99048,,0.5,11.4,3
,0.37,,,0.117,,,0.99459,3.24,0.43,,3
6.4,,0.2,5.3,0.117,,181.0,,3.24,0.43,9.5,
,,0.2,,,,172.0,0.9946,3.24,,9.5,4
,,,,,21.0,,,3.06,,10.8,
,,,8.0,,,124.0,0.99362,3.06,0.38,10.8,
,0.21,0.51,17.6,,,125.0,0.99966,3.2,,8.8,
,0.3,,,,21.0,,,,0.38,10.8,
,,0.27,,0.021,57.0,156.0,,,,11.0,5
5.8,0.58,,1.5,0.02,33.0,96.0,0.98918,3.29,,,4
,,,,0.02,12.0,66.0,,,,11.3,
,,,4.8,,23.0,127.0,,,,,5
6.4,,0.32,,,34.0,,,3.24,0.66,12.5,5
6.7,,0.32,,0.017,32.0,,0.99348,3.12,0.44,,
6.8,0.19,,4.9,,,,,,0.56,11.0,4
6.0,,,5.7,0.052,,,0.99398,,,10.5,
6.0,0.25,,,,,152.0,,3.16,,,4
,,0.33,,,,,,3.12,0.56,,4
6.4,0.24,,,,30.0,133.0,0.9908,,0.54,,5
,0.18,0.28,5.1,,,,0.99165,3.16,,11.3,4
7.2,,0.22,4.5,0.031,,73.0,,2.97,,,5
6.4,0.29,0.24,3.2,,31.0,,,2.9,0.66,12.6,
,0.31,,6.65,0.032,30.0,138.0,0.99244,2.9,0.37,11.1,
,,0.37,,0.035,,126.0,,3.26,0.47,,
,0.19,,4.0,,,122.0,,,,10.4,2
,0.32,,,,,,,,0.48,8.8,4
,,0.33,1.4,0.036,17.0,,0.99306,,,9.5,4
,,,17.75,0.06,51.0,,0.99916,3.13,0.48,,4
6.8,0.18,0.32,,,,109.0,,,0.44,,
,,,,0.038,,130.0,,3.11,,,
,,0.28,8.5,0.03,25.0,,,,0.46,,
5.7,,0.47,,,49.0,128.0,0.99456,,0.34,,6
,,0.3,,0.043,,149.0,0.9926,3.33,,,5
5.4,0.53,,,0.036,34.0,128.0,,,,,6
,0.32,0.28,,,,115.0,0.98946,,0.57,,
6.7,0.22,,1.2,0.049,26.0,,0.99346,3.5,0.47,,4
6.1,0.6,,1.8,,,76.0,,,0.48,,2
6.5,0.26,,1.3,,,,0.98944,,,,
5.0,0.29,,5.7,0.035,54.0,155.0,,,0.34,12.9,6
,,0.16,2.7,,34.0,128.0,0.98856,3.2,0.53,13.2,6
,0.21,0.26,,0.038,,152.0,0.99523,3.02,,,5
,,,4.3,0.032,46.0,,,3.16,,13.0,6
,,0.26,,,2.0,82.0,0.99402,3.07,,,3
5.9,,,,0.029,,102.0,0.98916,3.41,,,5
,,,11.6,,61.0,155.0,,3.14,0.52,,4
6.8,,,6.2,,,,0.99071,3.03,0.32,12.9,5
7.3,,,1.8,,,74.0,,2.96,0.35,13.0,6
,0.3,,,0.029,25.0,93.0,0.98742,3.31,0.4,,5
6.6,0.34,,,,26.0,112.0,,,,,
,,,,0.049,42.0,,,3.25,,,
,,,1.2,0.029,,93.0,0.98742,3.31,0.4,13.6,5
,,0.58,,,29.0,169.0,,,,12.2,4
7.2,0.23,,,,,,1.00044,3.1,0.51,,
7.1,0.2,0.27,9.6,,,105.0,0.99444,3.04,0.37,10.5,5
6.8,,0.41,,,79.5,183.0,0.99742,,,10.2,
7.0,0.22,0.26,,,,,0.99228,3.06,0.34,,6
,,,1.2,0.051,39.0,122.0,,,,11.3,5
,0.15,0.41,,0.044,79.5,183.0,0.99742,,,10.2,
6.8,,,,,33.0,122.0,,3.13,,12.6,5
6.8,,0.41,,,,183.0,,,,10.2,4
7.6,,0.37,,0.087,,,,,,9.8,
,0.16,,12.0,,39.0,98.0,0.99402,3.15,0.34,,
7.1,0.21,,,,,186.0,,,,12.5,4
7.0,,,,0.027,37.0,,,,0.34,12.5,6
,,0.24,4.4,0.027,37.0,150.0,,3.3,,11.5,5
7.4,0.22,,,,23.0,,,,,11.4,
,0.2,,9.6,,,,,,,,
6.8,0.31,,8.0,0.028,33.0,,,3.13,,,
7.2,,0.25,,0.085,,,,,0.51,,3
,0.15,0.4,,,,146.0,,3.17,0.68,11.0,
6.4,0.16,,1.2,,,,0.99058,,,,
6.8,,,12.9,,79.5,182.0,,,,,4
,,,1.2,,32.0,,,,0.74,11.6,4
,0.3,0.37,,,27.0,,,,,9.8,
7.0,0.3,0.27,,,24.0,,,3.1,0.52,10.1,
,0.26,0.22,18.15,,,139.0,0.99904,3.06,,9.2,
7.5,,0.31,13.1,,26.0,,0.99884,3.05,,9.1,4
,,,,0.05,,,,3.05,,9.1,
7.5,,0.31,,0.05,26.0,180.0,,3.05,,,4
7.5,0.24,,13.1,,,,,3.05,0.53,,4
,,,,,45.0,79.0,0.98949,,,,
6.7,0.34,0.43,,0.041,29.0,,0.99014,3.23,,,
,0.35,,,,61.0,,,,,9.0,3
,0.31,0.09,,,53.0,141.0,0.99206,3.12,,10.1,3
4.7,,0.09,1.0,,5.0,9.0,0.98722,3.3,0.34,13.6,3
7.5,0.24,0.31,,,26.0,,,,0.53,,
,0.2,,10.6,0.045,57.0,159.0,0.99666,3.09,0.54,9.2,3
,,,,,45.0,,,3.12,,8.8,3
8.5,0.18,0.3,,0.028,34.0,95.0,,,0.36,,
,0.35,0.38,7.4,,,196.0,,,,,
,,,1.2,,29.0,,0.99104,3.04,,,
6.3,0.18,,3.4,,20.0,119.0,,,,,4
6.6,,0.22,18.15,,,139.0,,,,,3
6.6,0.3,0.45,,0.038,54.0,200.0,,,0.48,,
6.3,,,,,40.0,,0.99095,,0.6,11.9,
7.7,0.3,0.23,2.0,,28.0,138.0,,3.11,,9.8,
,0.31,,,,,134.0,,,0.62,,3
5.7,0.265,,,0.036,46.0,,,3.36,,10.8,5
,,0.33,1.2,,29.0,122.0,,3.37,,,
6.6,,,9.4,,,,0.99254,,0.34,,
,0.17,0.28,2.9,,22.0,,0.9902,3.38,0.34,,
5.7,0.265,,,,46.0,,,,,,
,0.2,,,0.028,21.0,,,3.36,0.41,13.5,5
7.5,,0.41,1.3,,,,,,0.45,10.3,
,,0.2,,0.035,58.0,184.0,1.00022,3.11,0.53,,4
7.0,,,,0.041,,166.0,,3.08,,11.6,4
7.5,0.28,0.41,1.3,0.044,11.0,126.0,0.99293,,0.45,,
,,0.34,1.6,,,,0.98954,,,,
6.0,,0.29,13.1,0.042,,125.0,,,,8.6,
6.1,,0.46,1.8,0.16,,,0.9884,3.19,,13.4,
6.5,0.32,,8.0,0.026,18.0,,0.99144,3.22,,12.7,2
7.1,,,,0.167,,120.0,0.99324,2.97,,,3
5.6,0.26,,,,,135.0,0.99174,,0.35,,4
7.0,,,14.7,,29.0,,0.99792,,,9.0,
,0.15,0.28,,0.051,,149.0,,,,9.0,5
7.0,0.15,0.28,,,,149.0,0.99792,2.96,0.39,,5
7.0,,,14.7,0.051,,149.0,,,,9.0,5
,0.15,,,,,,,2.96,,9.0,
7.0,0.15,0.28,,,29.0,,0.99792,,0.39,9.0,
,0.15,,,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,5
7.4,,,1.8,,45.0,121.0,,,0.4,11.9,
6.8,0.22,0.3,,0.07,,194.0,0.99654,2.89,0.42,,
6.2,0.24,,12.5,0.055,47.0,134.0,,,,,
,0.28,,,0.051,40.0,,,,0.59,,4
,0.15,0.28,,,,,,,,,5
5.5,,0.23,2.9,0.039,,,0.99243,3.28,,10.0,
,0.26,,,0.04,,184.0,0.99216,3.29,0.46,,3
6.6,,,1.4,0.042,,183.0,,3.29,,10.7,
,0.46,,,0.026,,130.0,0.98953,,,,6
7.8,0.19,0.32,7.4,0.015,47.0,124.0,,,0.39,11.0,
5.5,,0.23,,,10.0,,,,0.5,,
6.5,0.26,0.34,1.4,,,184.0,,3.29,,,3
,,0.33,1.4,0.042,24.0,183.0,0.99215,3.29,0.46,,3
,,,7.4,,,124.0,0.99278,2.99,,,4
7.8,,0.32,,,31.0,,0.99186,2.99,,11.0,
6.1,0.17,,,,,,0.99072,,,11.1,
,0.2,,,,10.0,40.0,,,,10.9,
6.7,,0.24,2.7,,,80.0,0.99084,,,11.5,3
5.4,,,,0.026,,130.0,0.98953,3.39,0.77,,6
,0.4,0.17,,0.033,59.0,,0.99754,3.08,,9.4,
6.9,,0.17,12.9,,,,0.99754,3.08,,,
,0.4,,,0.033,,186.0,,,0.49,,3
6.3,0.24,,,0.035,,,0.99567,3.17,,,4
,,0.17,12.9,,59.0,186.0,0.99754,3.08,,,3
,0.27,,,0.014,,143.0,,,,12.0,
,,0.28,9.8,0.042,61.0,,,,,10.2,4
6.3,,0.29,,,,,,3.17,0.38,,4
,0.61,,,,,100.0,0.9874,,,13.5,3
,,0.39,,,,248.0,,3.31,,9.7,3
,,,6.1,0.018,,103.0,0.99122,,,,4
,0.33,,,,29.0,135.0,,,,,3
6.5,,0.28,6.1,0.018,41.0,103.0,,3.24,0.32,12.2,
,,,1.4,0.022,38.0,100.0,0.99099,3.42,,,
6.5,0.32,0.45,7.7,,31.0,,,,,,5
,0.42,,,0.04,,248.0,0.99794,3.31,0.58,,3
,,0.29,6.8,,31.0,113.0,,3.13,0.29,10.8,4
7.6,,0.3,,0.018,,96.0,0.9938,,,,4
,0.27,,,0.05,52.0,,0.9955,3.18,,9.5,
6.5,0.25,,,0.064,29.0,140.0,0.99776,3.2,,,
5.6,,,,0.027,11.0,,0.98964,3.46,0.4,,
7.4,,,,,61.5,182.0,0.99808,,,,3
6.4,,,8.2,0.043,54.0,,,,0.48,,3
,0.27,,,,53.0,,,3.18,0.48,9.5,3
