speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
,,,,,0.067329,,0.461444,-0.113121,,-0.220827,0.021935,,0.117055,
,,16.0,0.204472,,,0.066814,0.460899,,,-0.185136,0.026327,,0.035513,
7,,,,-0.275565,,,0.041958,,,0.016752,0.201649,,,
7,,2.0,,-0.223713,-0.040171,-0.669303,,-0.31157,-0.050157,-0.02905,0.172705,-0.042685,-0.272437,0.170881
,27.0,3.0,,-0.069887,-0.168827,,0.187191,,,-0.03882,0.148811,,-0.246662,0.117266
,,4.0,,0.047066,-0.244693,,,-0.348001,,,,-0.097564,-0.178838,0.091446
,,,,,-0.236405,-0.690514,,-0.318185,-0.029203,,-0.022131,-0.129793,-0.150457,0.140105
,27.0,6.0,1.290451,,,,0.237109,,-0.014012,,0.068375,,-0.116432,
7,27.0,,1.208141,-0.154006,,-0.4752,,,-0.127506,-0.189019,,,,
7,,,,,,-0.527444,,,,-0.124229,,,-0.128468,
,,,,,-0.123333,-0.427155,0.560323,-0.117942,,-0.201824,,,,0.152642
,,,1.126515,,-0.077557,,0.428744,-0.049282,-0.139837,-0.300507,-0.048688,,-0.089283,0.182043
7,27.0,,,,,,0.346064,0.031822,,,-0.082273,-0.277481,,0.17784
,27.0,12.0,,,0.022145,-0.050599,,0.00372,,,-0.016693,-0.337178,-0.01774,
7,,13.0,1.039138,-0.438506,-0.034887,0.012278,,,,-0.210612,0.004803,,-0.032674,
,,14.0,0.901382,,-0.003463,,0.51165,,,,-0.077927,-0.287475,,
7,27.0,,0.869181,,0.024025,,0.504023,,-0.10489,-0.161464,-0.078715,,-0.015246,0.058659
,27.0,16.0,,,0.14871,0.074066,,,-0.050114,,,,,
,28.0,,1.061287,0.122144,-0.019981,,,,,0.107222,0.056882,,-0.100983,
7,28.0,,1.169762,0.24772,-0.125936,,,-0.545706,,0.084918,,0.135405,-0.10634,
7,,,,0.215069,-0.197424,,,,,,,,,0.002059
7,28.0,,1.126987,,-0.1407,,,,-0.160922,0.064317,,,,0.034628
,,5.0,,0.292124,-0.168115,,0.343194,-0.360134,-0.152886,,,,,0.007387
,,6.0,1.058462,0.184718,,,,-0.266305,-0.142442,-0.067152,,,-0.120287,
7,28.0,7.0,,-0.037368,-0.117783,-0.637894,0.381881,-0.181113,,,-0.031441,-0.006864,,
7,28.0,8.0,,-0.056136,,,0.331744,-0.07238,-0.123574,,-0.058294,,,
7,,9.0,1.085663,,,,,,,-0.198928,,,,0.131602
,28.0,,,,-0.337205,-0.45043,,,-0.024254,,-0.013432,,,0.113824
7,28.0,11.0,,,,-0.223081,,,-0.065557,,,-0.221293,0.016,
7,28.0,12.0,,0.115234,,,0.40999,0.092764,-0.086792,-0.416877,,-0.208398,0.000898,
,,13.0,0.613207,-0.012408,,,0.443726,,-0.05742,-0.375543,,,-0.001582,0.11502
,,,,,-0.091558,-0.014062,,,-0.092786,-0.280786,0.045275,-0.335629,,
7,,15.0,,-0.108521,,0.10531,0.514372,,-0.102144,-0.273677,,-0.300358,,0.011295
7,28.0,,0.465905,,,0.067603,0.572601,,-0.045155,-0.269076,,,,
,,,0.419093,-0.171005,0.028825,,,-0.143494,-0.019431,,-0.04238,,-0.083005,
,29.0,1.0,0.932747,,0.002567,,0.07769,,,,,-0.046978,,-0.079619
,,,0.827916,,,,,,,,,-0.107905,,-0.032454
,,3.0,0.897155,0.24417,,,0.009753,,,,0.308622,,,-0.019554
,29.0,4.0,1.001841,0.218814,-0.340261,-0.480901,-0.002239,,,,,-0.286226,,-0.048752
,,,,,,,0.05274,-0.028932,-0.157154,,0.26702,,0.0832,
,29.0,,0.870631,,,,0.143006,-0.016962,-0.172972,,0.209542,,0.021474,
7,,,,0.307742,,,,,-0.089971,-0.211577,0.162412,,0.044286,
7,,8.0,,0.374744,,,,,-0.072786,,,-0.303955,,
,,9.0,,0.244951,-0.329102,,,,,-0.204331,,,-0.009224,-0.008383
7,,,,,-0.241744,-0.532885,0.401578,,-0.155482,,,,-0.030935,
7,,,0.534179,0.186545,,-0.445471,,,,-0.297682,0.007716,-0.369501,0.027831,
,,,0.385436,,,-0.418994,,,,-0.337255,-0.067381,,0.037396,0.009416
,,13.0,0.175137,-0.041601,,,,0.03549,-0.07267,-0.342189,-0.124659,,,0.01885
7,,,,-0.188256,,,0.332416,0.036447,-0.072125,,-0.116377,-0.327119,0.05054,-0.0072
,,,,-0.271459,-0.009178,,,0.012739,,,,-0.335837,0.096582,-0.043892
,,16.0,0.008338,-0.222967,,,0.354102,-0.01222,-0.108588,,,,0.150534,-0.064934
,29.0,17.0,0.130842,-0.223368,0.024298,-0.127608,,0.001415,,-0.316039,,,,-0.047339
7,,18.0,,-0.202816,,,,-0.049724,-0.108775,-0.285796,,-0.336812,,
,29.0,,0.112482,,,-0.052651,,,-0.147144,-0.23874,-0.205369,,,
,29.0,20.0,,,,,,-0.214499,-0.204592,-0.139026,,,-0.02772,0.045678
,30.0,1.0,1.011366,0.281388,-0.20866,,0.148243,-0.41021,-0.043454,0.017282,,-0.063042,,
,30.0,2.0,,,,,0.432372,,-0.001203,0.034345,0.081134,-0.009653,-0.201079,0.020832
7,,,,,,-0.528159,,,,-0.000317,,-0.055045,,0.030951
,,4.0,1.125397,,,-0.455694,,,0.027349,-0.119724,,,-0.111499,0.098597
7,,5.0,,,-0.151445,,,-0.178907,,-0.094829,,,,0.135866
,30.0,6.0,0.998268,,,-0.521985,,,,-0.061376,,,,0.076348
,,7.0,0.884441,0.229096,,-0.415365,0.31177,,,,0.053537,,,
7,30.0,,1.027902,0.147239,-0.372828,,,-0.002093,,,,-0.205133,-0.055706,0.025582
7,,,,0.095626,-0.410148,,0.361706,0.050318,,-0.260767,0.052115,-0.213408,-0.034612,0.004631
7,,,0.859216,,,-0.215613,,0.056102,,,,-0.190989,-0.037024,
7,,,,0.054983,-0.329797,-0.21746,,,,-0.28776,-0.020671,,-0.02426,
7,30.0,12.0,0.941795,,,-0.241073,,,,-0.221263,-0.068075,,-0.022067,
7,30.0,13.0,,-0.062571,-0.145353,,0.6022,0.056765,-0.166409,-0.255886,,-0.144539,-0.034722,0.045383
7,30.0,14.0,0.782934,,-0.057489,-0.21686,0.734912,,,,,,-0.083253,
,,,,,0.040401,-0.134541,0.589234,,,,,-0.175279,,0.101841
7,30.0,,,,,,,,-0.058888,,-0.049648,-0.199165,0.006658,0.112119
7,,,,,-0.057153,,0.331894,-0.527972,-0.297374,0.127326,,,,
7,31.0,,1.10811,,,-0.725527,,,,0.155379,,,-0.175176,-0.080715
,,3.0,0.988062,,,-0.636369,,,-0.197799,,0.091554,0.095362,-0.164809,-0.041751
7,,4.0,,,-0.18879,,0.209755,,,,,,,-0.039197
,31.0,,1.049409,0.098383,-0.227317,,,-0.322206,,-0.006368,0.108838,-0.086211,,
,,6.0,,0.134341,-0.240089,-0.677744,,-0.23509,,,,,,-0.001896
,31.0,,0.957145,,,,,,-0.114863,,,,-0.08265,0.003025
7,,8.0,0.929074,,,-0.565264,,-0.170342,,-0.131874,0.002529,-0.150069,,
7,31.0,,,0.067312,,,0.309365,-0.055156,,-0.187101,,,,0.006016
,,,0.888552,0.066673,,-0.442981,0.296403,,,-0.228867,,,-0.044623,
,,,,,,,0.363816,0.067254,,,-0.06188,-0.276999,,
7,,,,0.067737,,,,0.079646,-0.106116,-0.252507,-0.075276,,,
,31.0,,0.879384,,,,,,-0.173813,,-0.057079,,0.009693,-0.006604
,,14.0,0.833344,,-0.129338,,0.421565,,,,,,-0.040457,0.040486
,,,0.644474,,,,0.496119,-0.027732,-0.054109,,,,,0.045195
7,31.0,16.0,,,,,,,-0.056776,,-0.114268,-0.192546,-0.071254,0.050453
7,,17.0,0.619483,-0.312502,0.059997,,0.596035,-0.088244,-0.076395,,-0.140949,,,
,,1.0,0.738825,,,,0.177764,-0.307536,,,0.13152,,,0.061239
,32.0,,0.715023,,,,,-0.224854,,-0.106326,0.148848,,-0.066292,0.12776
7,32.0,3.0,0.745283,0.219505,-0.013162,,,-0.112461,,,,,-0.125303,0.163427
,32.0,4.0,0.690168,,-0.094317,-0.37269,0.429849,-0.187495,-0.113461,-0.104204,,-0.118331,-0.129851,0.105331
7,32.0,,,0.372854,,-0.302878,0.550035,,-0.034701,,,-0.171896,,0.015004
7,,6.0,0.527189,,-0.329768,-0.228003,0.392299,,,-0.236461,,,-0.050561,0.04995
7,,,0.479079,,-0.16297,,0.402496,,0.007385,,,,-0.08356,
,32.0,8.0,0.528846,0.182285,-0.125169,,0.526972,0.018348,,,-0.119429,-0.19728,-0.116913,0.101993
,,9.0,,0.131323,-0.215108,-0.182177,0.668863,,,-0.304995,,,,
,,10.0,,0.007355,-0.19999,-0.053766,,,-0.069251,,,-0.176159,,
7,,,,,-0.265198,,0.720305,-0.101037,,-0.302657,-0.093564,-0.163063,-0.119736,0.027813
7,,12.0,,0.141277,-0.206909,0.034061,,-0.128987,,,-0.079014,,-0.12069,
7,,,0.344208,0.103029,-0.09097,0.03291,0.638629,-0.018092,,-0.318298,,-0.152099,-0.1191,
7,32.0,,,0.001733,-0.073917,,,-0.092909,,-0.274545,,-0.176913,,
,32.0,15.0,0.438745,,,0.125999,0.634435,-0.157543,,-0.213507,-0.063535,-0.214667,-0.097558,0.044649
,,16.0,0.455306,-0.29016,,0.145779,0.598266,-0.136647,,-0.222793,-0.043202,,,
7,32.0,,,-0.317776,,0.220046,,,-0.035671,-0.216835,,-0.244781,-0.071188,
,33.0,1.0,,0.395069,,,0.249064,-0.591363,-0.09114,0.209441,-0.008686,,-0.133001,
,,,,,,,,,-0.122406,0.148773,,,-0.100573,
7,33.0,,,,,,,,,0.17413,,,-0.154201,
,,,,,-0.026076,,0.390693,,,,,,,0.032377
,,,0.812578,,-0.098407,,0.384253,-0.518075,,,,-0.146225,,0.034176
,33.0,,0.896961,0.235362,,-0.627505,0.447222,,,0.122483,,-0.147849,-0.238914,
,33.0,7.0,1.052666,,-0.127395,,,,-0.065985,0.094561,,,,0.060759
,33.0,8.0,1.075123,-0.01181,,,0.414247,-0.275415,,,-0.174072,,,0.058371
,,,,-0.045273,-0.113138,-0.462184,0.461357,-0.225352,,0.078987,-0.172183,-0.153038,,0.019142
,33.0,,0.660111,0.205658,-0.305168,-0.384511,,,-0.121002,,-0.090604,,,
7,,,0.562303,,,,0.555917,-0.172152,-0.15105,,,-0.147463,,0.088482
,33.0,12.0,0.50776,,-0.100634,,0.584911,,-0.148655,-0.1644,,-0.119446,,0.105432
,33.0,,,0.264221,-0.185037,,,-0.061747,-0.128735,,-0.082466,-0.137955,0.006016,
7,33.0,,,,,,,-0.073291,,-0.319023,-0.120095,-0.088942,-0.054867,0.134537
,,,0.486923,,-0.077949,,0.669443,,-0.170223,,,,-0.039375,
,,,0.399688,0.149582,-0.037082,,0.745928,-0.10918,-0.182543,-0.235394,-0.110609,,,0.072907
7,33.0,17.0,,,,-0.129699,,,-0.148899,-0.195396,,-0.132675,,0.052693
7,33.0,18.0,0.434464,-0.019486,-0.041371,,0.750672,-0.248256,,,,-0.130936,0.030031,0.043921
7,,1.0,0.990024,,,,,-0.597146,,,0.179177,0.017878,,
,,2.0,0.794613,0.555054,,-0.743437,0.31848,,-0.136212,,-0.002705,0.132164,,
,34.0,3.0,0.739377,,0.311778,,,-0.443299,-0.075786,,,0.07052,,0.090311
7,,4.0,0.873352,0.44995,0.162799,-0.788205,0.233347,-0.414751,-0.096799,,-0.015399,,-0.128806,0.07314
,34.0,,,0.363417,,,0.350423,,-0.121978,,,,-0.163044,0.038449
,34.0,6.0,1.000213,,,-0.80425,,-0.391495,,,,0.003031,-0.146711,
7,34.0,,1.051482,0.314516,0.077976,-0.842318,,-0.27694,,0.094407,-0.128336,-0.028416,,0.045766
,34.0,8.0,,,-0.036675,-0.777762,0.466454,,-0.102226,,,-0.018559,,
7,,,0.907259,0.416552,,-0.572932,,-0.163064,-0.045912,-0.050367,,,,
7,34.0,,,,-0.302656,-0.491945,0.543968,-0.160849,-0.004053,,,,,-0.00694
,34.0,,,,-0.21913,,0.604766,,,,-0.170231,,,0.047787
7,,12.0,0.494774,,-0.138978,-0.482786,,,,-0.15282,-0.160792,,-0.15482,0.033421
,,,0.308947,0.412125,-0.085753,-0.472562,,-0.028274,-0.002574,,-0.213671,-0.191814,-0.09873,0.013736
7,34.0,14.0,,0.551314,0.081138,-0.4827,0.513959,-0.033933,,,,-0.169395,,
,34.0,,0.335375,0.407037,,,,,-0.015896,,,,,
,34.0,,,0.351895,0.136212,-0.349229,,,,,,-0.10264,-0.019922,
,,17.0,0.327239,0.367438,,,0.472758,,,-0.231908,,-0.083296,,
7,,1.0,,,,-0.958492,0.212178,-0.32526,-0.142523,0.086617,,,,0.051094
,,2.0,1.145229,0.254283,0.175912,,0.195193,-0.321938,-0.148672,,,0.056976,,
,,3.0,1.127935,0.155747,,,,,-0.141078,-0.026409,0.053597,0.013809,-0.139937,0.082281
7,,4.0,1.035595,0.229787,,,0.016971,,,,,,-0.100367,0.047799
7,,5.0,0.922226,,,-0.614264,0.051805,-0.162113,-0.034777,0.022576,0.002317,-0.198754,,0.048609
,35.0,6.0,0.800794,,,,,,,-0.044815,0.030052,-0.25119,,0.069845
,35.0,,0.827312,0.355052,-0.142377,-0.504146,0.297229,-0.029937,,-0.178908,0.086958,-0.225651,,0.073231
,35.0,,0.921962,0.323819,-0.232388,-0.412461,,,-0.108796,,,-0.203963,,0.029621
,35.0,9.0,0.983744,,-0.084644,-0.426207,,,,,0.008992,,,
,,,,,,-0.383705,,-0.02114,,,,,-0.168161,0.142099
7,35.0,11.0,,,-0.020093,,0.374706,0.036036,0.045582,-0.381386,,,-0.05396,0.173885
7,,,0.789319,0.293784,0.018308,,,,0.095193,-0.371998,,,,0.159034
,35.0,,,0.165798,,-0.171902,,,0.094082,-0.348045,-0.098587,-0.202963,,0.157369
7,,14.0,,,,,0.409184,-0.042936,0.0983,,-0.133394,-0.127452,-0.070137,
,,15.0,,0.308777,0.067292,-0.213809,0.322851,,,,,,0.00592,
7,35.0,,0.529126,0.370961,,,0.437861,0.037076,0.002555,-0.381592,,-0.235579,,0.029575
,36.0,1.0,,0.511991,,,,-0.417808,-0.158603,,0.01349,-0.040875,,0.013299
,36.0,2.0,0.512327,0.517507,,,0.075298,-0.329819,-0.119658,,-0.029932,,0.101721,-0.032334
,36.0,3.0,,,0.109692,,0.208468,,-0.090692,0.256896,-0.018093,-0.001236,,0.015865
,,4.0,0.575635,0.50691,0.046939,,,-0.592055,,,,-0.019975,,
7,,,,,,-0.429184,0.342438,-0.499185,-0.145461,0.091306,0.161747,,-0.066425,
7,36.0,,,,-0.013962,-0.387315,,,-0.159259,0.051843,0.146813,,-0.005369,
,,,,,,,0.285348,,,0.116535,,,-0.056866,
7,,8.0,,,,,0.392217,-0.250382,,0.164304,-0.01497,,-0.144294,0.117813
,36.0,9.0,0.728806,,,-0.553044,,,,,,,,0.13728
7,,,,,,,,-0.276381,,0.073822,,-0.201939,-0.063452,
7,36.0,,,0.086081,,,,-0.210382,-0.097165,0.019412,-0.0093,-0.178879,,
,,,,-0.031036,0.090779,,0.508388,-0.161073,-0.172753,0.042037,-0.050024,-0.158185,,0.152506
,36.0,,,,,-0.346925,,-0.046378,,,,-0.210968,-0.043554,0.109484
,36.0,14.0,0.857489,-0.008386,0.113367,,0.401867,,-0.216821,,,,-0.053375,
7,36.0,15.0,0.910712,,,,0.468317,,-0.173219,-0.064967,,-0.180541,,
7,36.0,,0.781584,0.132762,,-0.217307,0.505116,,-0.076954,,-0.070043,,-0.089495,0.118632
7,36.0,,0.513215,0.181548,,-0.110874,0.443603,,,,-0.030984,,-0.019895,0.104689
,36.0,18.0,0.511669,0.102643,,-0.117848,,,-0.156425,-0.078807,,,-0.136747,0.081917
7,36.0,,,0.10463,,,,-0.303193,-0.156523,-0.064038,-0.008801,-0.123044,-0.200443,0.065474
,,20.0,0.319133,0.072723,0.212717,,,-0.362024,-0.129761,-0.103216,0.037072,-0.117279,,0.05159
,36.0,,,-0.036882,0.232092,-0.006122,0.590666,-0.263762,-0.096612,,,,-0.162258,0.098345
,37.0,,,,0.304334,-0.848149,,-0.509893,,,-0.00076,,-0.03976,0.00809
,,2.0,0.918156,,0.240874,-0.787581,,-0.440595,-0.334987,,,,-0.087705,0.025018
7,,,1.067385,0.19112,0.073841,,0.22639,,,0.09838,0.179949,,-0.098588,
,37.0,,,,0.064593,,0.289846,,,,0.152113,0.099675,,
,,,1.036181,0.249244,0.025086,,0.298386,-0.476695,-0.267564,0.138111,,,-0.106072,
,37.0,,1.171354,0.198213,,-0.803055,,,,0.08014,0.117115,0.085994,,0.017212
,,7.0,,,,,,,,0.147367,0.115153,,,-0.017468
,37.0,,1.037101,,0.051131,-0.827647,,,-0.242722,,,,,-0.002301
,,,,,,,0.284192,,,,0.09393,0.019967,-0.121788,-0.001526
7,,,0.942212,0.314286,,,0.351094,,-0.179889,0.091366,0.05188,0.019188,-0.120535,
7,,,,0.256907,,-0.821174,0.374006,,,0.055913,0.068579,-0.037096,-0.12155,
7,,,,0.17181,,,0.392356,-0.35801,,,0.053121,,,0.003776
7,,,1.29831,0.110882,-0.087823,-0.796673,,,-0.164823,0.059055,0.037712,,-0.192273,
,37.0,14.0,1.159161,,-0.178258,,,,,,,,-0.109699,
,37.0,,,,-0.230543,,0.350743,,,,-0.080068,,-0.127395,-0.028607
7,37.0,,0.916897,,-0.201633,,0.375994,-0.168532,,-0.032496,,,-0.118407,-0.00349
,,17.0,1.086126,,,,,-0.078459,-0.198318,-0.057744,-0.043812,-0.200994,-0.082429,
,37.0,18.0,,0.017403,,-0.511774,,-0.115443,-0.22727,,,-0.159748,-0.080448,-0.000389
,37.0,19.0,,,-0.111998,,0.559507,,,,-0.096267,,-0.030917,0.021102
,37.0,20.0,,,,,,-0.06723,,,,-0.171077,,
7,37.0,,0.877599,0.169957,,,0.51747,,,-0.170057,,-0.195418,0.002101,
,37.0,,,0.160275,,,0.533158,0.108797,,-0.166103,,,0.001839,0.05853
7,37.0,,,-0.027962,0.074923,-0.430862,,,,,,-0.123859,0.000519,
,37.0,24.0,,0.005096,,-0.305161,0.710667,,-0.191291,-0.157338,-0.164594,-0.13016,-0.047725,
,,,,-0.004763,-0.050375,,0.701997,-0.171669,-0.189263,,-0.109625,-0.180294,-0.039842,
7,,1.0,,-0.084813,,,,,,,,0.060369,-0.223176,0.060755
7,,2.0,,-0.010144,0.311768,-0.689414,,-0.185672,,0.00602,,0.025799,,
7,,3.0,0.904586,0.050403,,-0.640734,,-0.127749,,-0.133349,,,-0.19101,0.220334
7,38.0,,1.030244,-0.036617,,-0.595826,0.116278,-0.074022,,-0.182519,0.237755,,,
7,,5.0,0.932445,0.035664,0.020461,-0.598523,0.260751,,-0.096907,,,,-0.27808,0.174502
,38.0,6.0,0.857313,,,-0.564928,,-0.137042,,,,0.01356,-0.206489,0.173096
7,,,,,,-0.631347,,-0.00817,,-0.138094,,-0.059525,,0.183942
,,,,,-0.083844,,0.278113,0.088085,,-0.243998,,-0.172908,-0.137157,
,,,0.91794,0.053701,,-0.343829,0.382386,,-0.012985,-0.287718,0.099664,-0.106823,-0.159,
7,38.0,10.0,0.686031,,-0.174515,-0.316136,,,0.008426,,0.085224,-0.066011,,0.178709
7,,,,0.135848,-0.162652,,0.494113,0.114598,,-0.392603,,,,0.181644
,,,0.615298,0.106299,0.063132,-0.359293,,0.048273,,-0.267734,,-0.18079,0.049818,
7,38.0,13.0,,,0.090048,-0.243762,0.551638,,-0.083279,,-0.001978,,,
7,,14.0,0.592446,,,-0.050066,0.480371,-0.029307,0.034123,,-0.020186,-0.17545,-0.028727,
7,38.0,,,0.016256,0.054749,,0.48729,0.042602,-0.031661,,,,,0.162262
,,,0.284835,-0.010749,0.114767,-0.009184,,,-0.146751,,0.065465,,,
7,,17.0,,-0.023155,0.12117,0.055575,0.552462,0.015618,,-0.327387,0.107199,-0.206921,-0.003653,0.152898
,,18.0,,,0.142822,,,0.049844,,-0.354868,0.001202,-0.229707,0.080015,
,39.0,,0.891301,,,,0.276586,,,0.071175,0.050806,-0.008093,,0.065539
7,39.0,2.0,0.833655,,,,,,-0.239816,,0.047187,,-0.100817,0.006275
7,39.0,,0.854492,0.211919,0.090254,,0.405727,-0.473092,,,0.074616,0.004954,-0.136017,
7,39.0,,,,,,0.37176,,,,,,-0.168279,
7,,5.0,0.699393,0.190696,-0.046789,,0.434566,-0.355559,-0.116125,,,-0.048502,-0.195836,
7,,6.0,,0.076714,-0.070531,-0.645484,,-0.303717,-0.177157,,,,,
7,,,,,-0.085623,,,,,-0.009808,-0.007432,,-0.226543,0.013873
7,,8.0,,-0.010161,,-0.647853,0.494644,,,,,-0.11719,,0.02102
,,9.0,0.77589,,,-0.657869,,-0.028916,-0.128481,,-0.093464,,,0.024544
,39.0,10.0,0.646841,,,-0.482602,,1.8e-05,-0.097853,,-0.051823,-0.234379,,0.060237
,,11.0,,,-0.205286,,,,-0.101455,-0.274509,0.035522,-0.330158,,0.072944
7,39.0,12.0,,-0.082936,,,0.482759,0.066249,-0.057867,,,,-0.066371,
,,13.0,0.444102,,,,0.574605,0.055069,-0.092234,,-0.110959,-0.198497,-0.096038,0.032247
,39.0,,,,-0.072396,,0.605648,,-0.077109,,-0.109932,,,0.041985
,,15.0,,,,-0.261535,0.526803,0.075635,-0.014778,-0.305752,-0.080042,,,0.055149
,,16.0,0.254304,-0.208759,,-0.173665,0.518774,0.063873,,,-0.06864,,-0.018642,
7,,,,,,-0.369081,,-0.364942,-0.224876,0.106865,,,,0.047267
,40.0,,1.215999,,,-0.551806,,,,,0.063438,0.093343,,
,40.0,3.0,,0.118106,0.436785,,,-0.197501,,,,0.138924,-0.097396,
,,4.0,1.281469,,,,-0.039824,-0.191125,,,,0.120809,-0.113712,
7,40.0,,,0.191973,,-0.513419,-0.078803,,,0.011758,0.145228,,,
,,6.0,,,,-0.509286,,-0.115712,,,0.146667,0.01655,,0.023812
,40.0,,,,,-0.493744,,-0.094633,-0.280903,0.051866,0.101422,,-0.135964,-0.017125
,,8.0,,,-0.116585,,0.114283,-0.041925,-0.198723,-0.104529,,-0.205526,-0.054381,
7,40.0,,,,,-0.353944,0.259719,,-0.104235,,,,-0.032087,
,40.0,,,,-0.258372,,,-0.144139,0.008964,,-0.078724,,-0.126528,0.079989
,,11.0,,0.586668,-0.175163,-0.579743,,,,-0.128201,-0.185554,-0.082912,-0.126251,
7,40.0,12.0,,0.494957,-0.055308,,0.467573,,,,-0.216152,-0.132329,,
,40.0,,,,,,,-0.079809,,-0.16835,,-0.085286,,0.099305
,,,0.522007,0.36499,0.015906,-0.225242,,,0.122648,,,,,
,,,0.503084,,0.059969,,0.453038,,,-0.265979,-0.038185,-0.29344,,
7,40.0,16.0,,,0.164115,0.099511,,0.073093,-0.035143,-0.318286,,,-0.003971,
,1.0,,,,0.047873,,,-0.14879,,0.09183,,-0.327151,,0.224802
,,2.0,0.83423,,,,,-0.202531,,,-0.110739,-0.282265,,
,,,0.844789,-0.404806,,,,,,-0.14312,-0.135989,-0.207313,,
,1.0,,,,0.041147,,0.221827,,,,,-0.202108,0.115768,
8,,,,,0.099177,-0.155802,,,-0.137679,,,,0.1658,
,1.0,6.0,,,0.223372,-0.101515,,,-0.244183,,-0.118048,,0.122531,0.0618
,,7.0,0.462241,,,-0.025921,,-0.15936,,-0.146051,,-0.107414,0.059577,-0.056675
8,1.0,,0.324519,,,,0.460771,,,,,-0.077041,-0.016646,
8,1.0,,,,0.620941,,,-0.307854,-0.15311,-0.13892,-0.130357,-0.085197,,-0.132929
8,,10.0,,,0.745372,,,-0.304345,,-0.076727,,-0.069385,,
,2.0,1.0,,-0.13003,,-0.13562,,,,,0.209557,-0.417565,,
,2.0,2.0,1.124436,-0.231588,-0.344837,-0.036077,,,0.048384,-0.143909,,,0.042586,
,2.0,,1.0537,-0.121337,,-0.08732,-0.341607,-0.12953,,,,-0.401283,,
8,,4.0,0.979647,,,,-0.341491,-0.095406,,,0.026707,-0.421749,0.229496,
,2.0,,0.878323,,,-0.087663,,,,,,-0.323419,0.19296,0.277371
,2.0,6.0,,,-0.021576,,-0.056093,,,-0.101975,,-0.228157,,
,2.0,7.0,0.90564,,,0.06208,0.096837,-0.038889,,-0.102788,,,,
,,,0.853989,,,0.084294,,,-0.415369,-0.156085,,-0.133531,0.107711,0.091366
8,2.0,,0.800752,,,,,-0.060675,-0.45657,,-0.13832,-0.104878,0.073645,0.023137
8,,10.0,0.773894,-0.803302,0.653174,,0.320183,,,,-0.167388,,-0.026241,-0.05195
8,,,0.74148,-0.810582,,0.238893,0.33776,,-0.21626,-0.092223,,,-0.103948,-0.092258
,,12.0,0.713085,-0.873766,0.847064,0.329313,,,-0.239707,-0.014024,-0.07137,,,
8,3.0,1.0,,0.235287,-0.208294,-0.411741,,,,,0.035029,-0.120504,-0.145034,0.202483
,3.0,,,0.19389,-0.267674,-0.255502,0.222447,,,0.045701,,,,
8,3.0,,0.826922,,,,,-0.474839,0.052991,,-0.098958,,-0.093941,0.278231
,3.0,4.0,,-0.324358,,,,,,,-0.123932,,-0.115611,
,3.0,,0.87394,-0.284155,-0.128953,,,,,-0.109432,,,-0.087254,0.292087
8,,6.0,0.542652,-0.079966,-0.10264,,,,0.017061,,-0.054094,-0.332109,0.049266,
,,,0.526923,,,-0.07659,,,,-0.261261,,-0.306861,0.080134,0.228369
,3.0,8.0,,-0.321388,,-0.044178,0.341385,,-0.041053,,-0.085181,-0.246026,,0.207096
,3.0,,0.604837,-0.38424,-0.009085,0.140313,,-0.250201,,,,-0.21723,,0.139472
8,,,,-0.444973,,0.317342,0.342656,-0.345076,0.006414,,,,-0.003748,
,,,,,0.192778,,,-0.381917,,,,-0.148995,,
,,,,-0.502441,0.255092,,,-0.339883,,,,-0.190598,-0.014075,
,3.0,,0.038963,-0.511659,0.338867,0.646172,0.310203,-0.28602,0.049979,,,,,
,3.0,,,-0.477771,0.469851,0.601641,0.265229,-0.27438,0.08414,,0.073521,-0.16918,-0.069726,
8,,,1.496334,-0.4766,,-0.480379,,,,,,-0.211983,,
8,,,,,,-0.389821,,,,,-0.129567,,0.073441,0.352866
8,4.0,3.0,,,,,,,,,,,0.181958,
8,4.0,4.0,,,,,,,-0.160465,-0.011351,,,0.156723,
8,4.0,5.0,,,,-0.286812,,,-0.134308,-0.064537,,,,0.283314
8,4.0,6.0,,-0.52227,0.417836,-0.211133,0.100671,-0.025606,-0.21506,-0.155442,-0.264114,,0.207972,
,4.0,,,-0.503513,0.429499,,,,,-0.210151,,,,0.07933
,4.0,,,-0.522784,,0.023367,0.408879,,-0.332336,-0.202368,,,-0.05457,
,,9.0,,,0.570028,0.184298,0.386576,-0.301715,,,-0.12182,-0.065365,-0.105787,
,4.0,10.0,,-0.733531,0.724503,0.245198,0.393488,,-0.243389,,-0.090311,-0.035418,,-0.115301
,4.0,11.0,0.659076,-0.762243,,0.288024,,,,-0.0262,-0.091744,,,
8,5.0,1.0,,-0.711937,0.261502,-0.614347,,,-0.126843,,,-0.132733,-0.129162,0.251313
,5.0,,,-0.594082,,,-0.009655,,-0.132635,0.14649,-0.188201,,,
,5.0,3.0,1.427714,-0.649751,0.181188,-0.579573,,,,,,,-0.009807,0.275708
8,,,,,,-0.49621,0.17846,-0.150118,,0.030451,,,,0.285973
8,5.0,,,,0.251007,-0.406479,0.258121,,,-0.012552,,,0.058926,0.219599
8,5.0,6.0,,,0.396502,,,,,,-0.340281,,,0.11932
8,5.0,,1.029286,-0.855604,,-0.177618,0.265759,-0.193615,-0.301744,,-0.31571,-0.14906,0.087105,0.053276
