speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
,31.0,,,0.128989,,-0.565264,0.336072,-0.170342,-0.070103,-0.131874,0.002529,,-0.136129,0.037474
,31.0,9.0,0.920558,,-0.331021,,0.309365,-0.055156,,-0.187101,0.047248,,-0.073991,
7,31.0,10.0,0.888552,0.066673,-0.309206,-0.442981,0.296403,0.031315,,-0.228867,,-0.320289,-0.044623,0.018755
7,31.0,11.0,0.838604,0.138571,,,0.363816,0.067254,-0.042972,-0.252111,-0.06188,-0.276999,-0.052743,
,,12.0,,0.067737,-0.259036,,0.445034,,,,-0.075276,-0.270355,,
7,31.0,13.0,0.879384,-0.052347,,-0.302701,,0.110692,-0.173813,-0.219898,-0.057079,-0.332652,0.009693,-0.006604
,31.0,14.0,0.833344,-0.143432,-0.129338,-0.242726,0.421565,-0.0068,,,-0.114193,,,
,,15.0,0.644474,,,-0.147165,0.496119,-0.027732,-0.054109,-0.266028,-0.088234,-0.245121,,0.045195
,31.0,16.0,0.560794,-0.150172,-0.110297,-0.082375,,-0.054608,-0.056776,-0.261253,,-0.192546,-0.071254,0.050453
,31.0,,0.619483,,0.059997,,0.596035,-0.088244,,-0.17298,,,-0.041955,
7,32.0,1.0,0.738825,,,,0.177764,-0.307536,-0.193414,,0.13152,-0.077225,,
7,32.0,2.0,0.715023,,,,0.107653,-0.224854,-0.132032,-0.106326,0.148848,,-0.066292,0.12776
,32.0,3.0,0.745283,0.219505,-0.013162,-0.297405,0.17623,-0.112461,-0.10651,-0.167168,0.133242,-0.172178,,0.163427
7,32.0,4.0,0.690168,0.213359,-0.094317,-0.37269,0.429849,-0.187495,,-0.104204,-0.013112,-0.118331,,0.105331
7,32.0,5.0,0.58109,0.372854,-0.342745,-0.302878,0.550035,-0.198098,-0.034701,,,,,0.015004
7,32.0,,0.527189,0.385153,-0.329768,-0.228003,0.392299,,0.028751,-0.236461,-0.050325,-0.30239,-0.050561,
7,32.0,7.0,,,,-0.253431,,,0.007385,,-0.02705,-0.309982,-0.08356,0.10536
,,8.0,0.528846,0.182285,-0.125169,-0.268387,,,-0.027929,-0.291555,-0.119429,-0.19728,-0.116913,0.101993
7,32.0,,0.635926,0.131323,-0.215108,,0.668863,-0.043905,-0.056834,-0.304995,-0.16027,-0.136841,,
7,,10.0,0.660518,0.007355,-0.19999,-0.053766,0.642167,-0.038675,-0.069251,-0.324701,-0.103404,-0.176159,-0.138536,0.073913
7,32.0,,0.538108,0.08998,,0.019964,,,-0.078588,-0.302657,,-0.163063,,0.027813
,32.0,12.0,0.430021,0.141277,-0.206909,0.034061,,,,-0.288849,-0.079014,-0.146494,-0.12069,0.00752
,,,0.344208,,,0.03291,,-0.018092,-0.066603,-0.318298,,,-0.1191,0.048275
,32.0,14.0,0.373319,0.001733,-0.073917,0.129084,0.581962,,0.027351,-0.274545,,-0.176913,-0.108589,0.057431
,,15.0,0.438745,-0.112815,,,,-0.157543,0.004611,-0.213507,,-0.214667,-0.097558,0.044649
,32.0,16.0,0.455306,-0.29016,0.153808,0.145779,0.598266,-0.136647,-0.005652,-0.222793,-0.043202,,-0.114134,0.092996
,32.0,17.0,0.341188,-0.317776,0.194523,,0.545688,-0.072862,-0.035671,,-0.01766,,,0.078232
,33.0,1.0,0.745149,,,-0.728061,0.249064,-0.591363,-0.09114,,-0.008686,-0.042748,-0.133001,
7,33.0,2.0,0.721528,0.407711,0.10407,,0.235156,-0.467438,-0.122406,0.148773,0.003103,-0.070409,-0.100573,-0.008196
7,,,0.737315,0.261877,0.089608,-0.676024,,-0.487296,-0.09896,0.17413,-0.013076,-0.10685,-0.154201,0.023767
,,4.0,,0.269627,-0.026076,-0.661473,,-0.596798,-0.043554,0.205801,-0.04209,-0.096288,-0.247729,0.032377
7,,5.0,0.812578,,-0.098407,-0.625394,0.384253,-0.518075,-0.044589,0.128616,0.000773,-0.146225,-0.235765,0.034176
7,,,0.896961,0.235362,-0.090738,-0.627505,0.447222,-0.479543,-0.065776,0.122483,,-0.147849,-0.238914,0.034076
,33.0,7.0,1.052666,0.087577,,,0.453866,-0.381452,-0.065985,,,-0.154764,,
,33.0,8.0,1.075123,-0.01181,,-0.594878,,,-0.077947,0.085766,-0.174072,-0.160841,,
7,33.0,9.0,,-0.045273,-0.113138,,0.461357,-0.225352,-0.190094,0.078987,-0.172183,,-0.231322,
7,33.0,10.0,0.660111,0.205658,,-0.384511,0.554108,-0.286994,,-0.027833,,,-0.171598,0.014797
,33.0,11.0,,0.267867,-0.121035,-0.458984,0.555917,-0.172152,-0.15105,,,-0.147463,-0.127596,0.088482
,33.0,,0.50776,0.280788,-0.100634,-0.45713,,-0.103449,,-0.1644,-0.133088,-0.119446,,0.105432
7,,,,0.264221,-0.185037,-0.340264,0.637099,,,-0.262866,,,0.006016,0.093845
,33.0,14.0,0.574821,0.158954,-0.122176,,0.66687,-0.073291,-0.124696,-0.319023,-0.120095,-0.088942,-0.054867,0.134537
7,33.0,15.0,0.486923,0.115504,,-0.214873,,-0.065929,-0.170223,-0.302357,-0.092869,,-0.039375,0.10514
7,33.0,16.0,,0.149582,-0.037082,,,-0.10918,-0.182543,-0.235394,-0.110609,,-0.041493,
7,33.0,17.0,,0.159552,,,,,-0.148899,-0.195396,-0.162833,,-0.029662,0.052693
7,33.0,18.0,0.434464,,-0.041371,,0.750672,,-0.146665,-0.227961,-0.12963,-0.130936,0.030031,0.043921
,34.0,1.0,0.990024,,0.131779,-0.647602,,-0.597146,,0.176911,0.179177,,,0.017052
7,34.0,2.0,,0.555054,0.120928,,0.31848,,-0.136212,0.126832,-0.002705,0.132164,-0.048758,0.034312
7,34.0,3.0,0.739377,,0.311778,-0.836126,,-0.443299,,,,0.07052,,0.090311
7,34.0,4.0,,0.44995,0.162799,-0.788205,0.233347,-0.414751,-0.096799,,-0.015399,0.047844,,
7,34.0,5.0,0.95161,0.363417,0.09646,-0.771743,0.350423,-0.449612,,0.143012,-0.031855,0.046218,-0.163044,
7,34.0,6.0,1.000213,0.337631,,,0.397812,-0.391495,-0.111133,0.137762,-0.106353,0.003031,-0.146711,
7,,7.0,1.051482,0.314516,,-0.842318,0.449794,-0.27694,-0.11116,0.094407,,-0.028416,-0.128234,0.045766
7,34.0,,1.031791,0.281955,-0.036675,-0.777762,0.466454,,-0.102226,-0.009479,-0.119544,-0.018559,,
7,34.0,,,,,-0.572932,0.48217,,,-0.050367,-0.115292,-0.130697,-0.108656,-0.040126
7,34.0,10.0,,0.445446,-0.302656,,0.543968,-0.160849,-0.004053,-0.152846,,-0.200443,-0.094745,-0.00694
,,11.0,0.679252,0.388037,,,0.604766,-0.04441,,-0.166918,,-0.205494,,
7,34.0,12.0,0.494774,,-0.138978,-0.482786,,0.04852,-0.099165,-0.15282,,-0.196651,-0.15482,
7,,13.0,,0.412125,-0.085753,-0.472562,,-0.028274,,-0.149856,-0.213671,-0.191814,-0.09873,
7,,14.0,0.200991,0.551314,,,0.513959,,,-0.216779,-0.247975,,-0.013822,0.024936
7,34.0,,0.335375,0.407037,0.084386,,0.575618,-0.001776,,-0.240443,-0.221671,-0.118537,0.006505,0.029674
7,34.0,16.0,0.383353,0.351895,0.136212,-0.349229,0.507717,0.005124,0.024535,-0.204829,-0.256609,,-0.019922,
7,34.0,17.0,0.327239,0.367438,0.17277,-0.286653,,-0.053727,0.079513,-0.231908,-0.222148,-0.083296,,
,,,1.093728,0.252823,,-0.958492,,-0.32526,-0.142523,0.086617,,,,0.051094
7,35.0,2.0,,0.254283,0.175912,-0.879129,0.195193,,-0.148672,0.063721,-0.003226,0.056976,-0.101978,0.070377
,,,,0.155747,,-0.748714,0.08781,-0.152883,-0.141078,-0.026409,0.053597,,-0.139937,0.082281
7,35.0,,1.035595,0.229787,0.12012,-0.741796,0.016971,-0.019961,-0.120837,0.011398,,-0.068903,,0.047799
7,35.0,5.0,0.922226,,0.039699,,,-0.162113,,0.022576,0.002317,-0.198754,-0.054039,0.048609
7,,6.0,0.800794,0.428578,0.027172,,0.094508,,,,0.030052,-0.25119,,0.069845
7,,7.0,0.827312,,-0.142377,,,-0.029937,-0.122182,-0.178908,0.086958,,,0.073231
7,35.0,,,0.323819,-0.232388,-0.412461,0.472605,-0.117204,-0.108796,-0.179859,,-0.203963,-0.032462,
,,9.0,0.983744,0.172423,,,,,-0.086926,-0.20956,0.008992,,,0.105543
7,35.0,,,0.193263,,-0.383705,0.363352,-0.02114,-0.008456,-0.268084,-0.029814,-0.095075,-0.168161,0.142099
,,11.0,,0.298626,-0.020093,,0.374706,0.036036,,-0.381386,,-0.16448,-0.05396,0.173885
7,35.0,,0.789319,0.293784,0.018308,-0.238846,0.280303,,0.095193,,-0.048762,,0.034392,
,,13.0,0.787241,0.165798,0.011908,,0.3937,-0.015624,,-0.348045,-0.098587,-0.202963,,
7,35.0,14.0,0.717261,,,-0.171468,0.409184,-0.042936,0.0983,-0.344042,-0.133394,,,
,35.0,15.0,,,0.067292,-0.213809,0.322851,0.111251,,-0.428054,-0.019991,,0.00592,0.086316
7,35.0,16.0,0.529126,0.370961,0.049994,-0.155269,0.437861,,0.002555,-0.381592,,-0.235579,0.035364,
7,36.0,1.0,,,0.313722,-0.656374,0.112063,-0.417808,-0.158603,0.235797,,-0.040875,0.103185,0.013299
7,36.0,2.0,0.512327,0.517507,0.208303,-0.637883,0.075298,-0.329819,-0.119658,0.198484,-0.029932,-0.050477,,-0.032334
7,36.0,3.0,0.509446,0.554046,0.109692,,,,-0.090692,0.256896,-0.018093,,-0.0207,0.015865
7,36.0,,0.575635,,0.046939,-0.498598,,-0.592055,-0.10497,0.20398,0.084054,-0.019975,,0.084482
,36.0,5.0,0.5557,0.460349,-0.029109,-0.429184,0.342438,-0.499185,-0.145461,0.091306,0.161747,,-0.066425,0.076027
7,,6.0,0.4814,0.3586,-0.013962,-0.387315,0.303159,-0.403263,,0.051843,0.146813,-0.174375,,0.049971
7,,7.0,0.546957,,,,,-0.270713,-0.158859,0.116535,,,-0.056866,0.103
7,36.0,,,0.272781,,,0.392217,,-0.082042,0.164304,-0.01497,-0.171566,,0.117813
7,36.0,9.0,0.728806,,-0.096158,-0.553044,0.386921,-0.283033,0.026,0.095294,-0.040387,-0.173002,-0.14396,0.13728
7,,10.0,,0.298743,-0.023491,,,-0.276381,0.054428,0.073822,-0.062333,-0.201939,,0.141816
7,,11.0,0.74169,,0.011169,-0.479901,,-0.210382,-0.097165,0.019412,-0.0093,-0.178879,-0.108946,
,36.0,12.0,0.96522,-0.031036,0.090779,-0.462617,,-0.161073,-0.172753,0.042037,-0.050024,,-0.132348,
7,,13.0,0.997618,-0.010957,0.063216,-0.346925,,-0.046378,-0.218248,,-0.040381,-0.210968,,0.109484
7,36.0,14.0,0.857489,-0.008386,0.113367,-0.350942,0.401867,,-0.216821,0.011574,,,-0.053375,0.134637
,,,0.910712,-0.067674,,,0.468317,-0.063098,-0.173219,,,-0.180541,-0.13534,0.177206
7,36.0,16.0,0.781584,0.132762,,,,-0.120585,-0.076954,-0.099973,-0.070043,,,0.118632
,36.0,,,,,-0.110874,0.443603,-0.171665,-0.013106,-0.136155,-0.030984,-0.259525,-0.019895,
7,36.0,,0.511669,0.102643,0.080527,-0.117848,0.558526,-0.191089,-0.156425,-0.078807,,-0.200802,-0.136747,
,36.0,,,0.10463,0.134425,-0.061514,,-0.303193,-0.156523,-0.064038,-0.008801,,-0.200443,0.065474
7,36.0,,0.319133,0.072723,,0.033313,0.601026,-0.362024,-0.129761,,,-0.117279,-0.193661,0.05159
7,36.0,21.0,0.456994,-0.036882,0.232092,,0.590666,,-0.096612,-0.114888,-0.01443,-0.177638,,0.098345
7,,1.0,0.59587,0.145085,0.304334,-0.848149,0.199972,-0.509893,-0.354674,0.173234,-0.00076,0.078397,-0.03976,
7,37.0,,0.918156,,0.240874,-0.787581,0.214622,,-0.334987,0.171972,,0.024471,-0.087705,
7,37.0,3.0,1.067385,0.19112,,,,-0.453903,-0.292091,0.09838,0.179949,,-0.098588,
7,37.0,4.0,,0.245446,0.064593,,0.289846,-0.490447,-0.312836,0.147921,0.152113,0.099675,-0.114662,-0.015183
7,37.0,5.0,,,0.025086,-0.80628,0.298386,-0.476695,-0.267564,0.138111,0.123802,0.106958,,
7,,6.0,1.171354,0.198213,-0.012537,-0.803055,0.27663,-0.443495,-0.214914,0.08014,0.117115,0.085994,-0.121254,
,37.0,7.0,1.1775,0.085983,,-0.804507,0.282515,-0.412643,,,,0.039454,-0.127516,
7,37.0,8.0,,0.168211,0.051131,-0.827647,0.275141,,-0.242722,0.122215,0.125507,0.003369,-0.122504,
7,37.0,9.0,0.862678,0.263389,0.004169,-0.830082,0.284192,-0.353125,,0.107004,0.09393,0.019967,-0.121788,-0.001526
7,,,0.942212,0.314286,-0.057106,-0.843457,,-0.356472,-0.179889,0.091366,0.05188,0.019188,-0.120535,-0.016197
7,37.0,,1.071257,,-0.08076,-0.821174,,-0.351967,-0.166265,0.055913,0.068579,-0.037096,,-0.010277
7,37.0,12.0,1.131791,0.17181,-0.058187,-0.821808,0.392356,-0.35801,-0.18198,0.058575,,-0.031396,-0.165864,
,37.0,,1.29831,0.110882,,,0.376751,,-0.164823,,0.037712,,,-0.003767
,,,1.159161,0.122663,-0.178258,-0.720907,0.344884,,,0.061649,-0.052753,,-0.109699,-0.069997
,37.0,,0.97132,0.113483,-0.230543,-0.661047,0.350743,-0.21546,-0.127063,0.005397,,,,-0.028607
7,37.0,16.0,0.916897,0.097419,,-0.644075,,,,,,,,
7,37.0,17.0,,0.016557,-0.163399,,0.396787,-0.078459,-0.198318,,-0.043812,-0.200994,-0.082429,0.005451
,,,,0.017403,-0.156507,-0.511774,,-0.115443,-0.22727,-0.054962,-0.070964,,-0.080448,-0.000389
7,37.0,,,0.1472,,,0.559507,,-0.229966,-0.097398,-0.096267,,-0.030917,0.021102
,37.0,20.0,,0.197891,,,0.559123,,-0.185033,,-0.129365,-0.171077,0.005921,
7,,21.0,0.877599,,-0.013688,-0.539584,0.51747,,-0.152054,-0.170057,-0.12045,-0.195418,0.002101,
,37.0,22.0,0.907883,0.160275,0.075982,-0.644744,,0.108797,,-0.166103,-0.176744,-0.15751,,
7,37.0,23.0,,,0.074923,-0.430862,0.632208,0.01327,,,-0.193523,-0.123859,0.000519,0.000556
7,37.0,,0.694983,0.005096,-0.004106,-0.305161,,-0.124203,,,,-0.13016,-0.047725,
7,37.0,25.0,0.65212,,-0.050375,,0.701997,,,-0.17433,-0.109625,-0.180294,-0.039842,
7,,1.0,0.987293,-0.084813,0.350135,,,-0.168853,-0.266979,0.046818,,0.060369,,0.060755
,38.0,2.0,0.898128,-0.010144,,-0.689414,0.091163,-0.185672,-0.206164,0.00602,0.168457,0.025799,-0.19987,0.115611
7,38.0,,,0.050403,0.235893,-0.640734,0.081604,-0.127749,-0.006468,-0.133349,0.117123,-0.029727,-0.19101,0.220334
7,,4.0,1.030244,,0.133207,-0.595826,0.116278,-0.074022,,-0.182519,,-0.032324,,0.217292
,38.0,,0.932445,0.035664,0.020461,-0.598523,0.260751,,-0.096907,,0.189117,0.007848,-0.27808,0.174502
7,38.0,6.0,0.857313,0.120591,-0.04904,-0.564928,0.35128,,-0.052825,,0.054304,0.01356,-0.206489,
7,38.0,7.0,0.904708,0.11742,,-0.631347,0.320131,-0.00817,-0.004453,-0.138094,0.017412,,,0.183942
7,38.0,8.0,1.031835,-0.025207,-0.083844,-0.48509,0.278113,,-0.048731,-0.243998,0.128223,,-0.137157,
7,,,,0.053701,,-0.343829,0.382386,0.023915,-0.012985,,,-0.106823,-0.159,
7,38.0,10.0,0.686031,,-0.174515,-0.316136,0.398052,0.080679,0.008426,-0.342767,0.085224,,-0.11807,0.178709
7,38.0,11.0,0.667376,0.135848,-0.162652,,0.494113,0.114598,-0.005234,,,-0.136459,-0.011942,0.181644
7,38.0,12.0,0.615298,,0.063132,-0.359293,0.506766,0.048273,,-0.267734,,,0.049818,
,38.0,13.0,,0.097357,0.090048,-0.243762,0.551638,0.004925,-0.083279,-0.277729,,-0.157309,-0.014544,0.201372
7,38.0,14.0,0.592446,0.065526,-0.019981,-0.050066,0.480371,-0.029307,0.034123,-0.312625,,-0.17545,-0.028727,
7,,,0.460955,,0.054749,-0.049527,0.48729,0.042602,-0.031661,-0.318731,0.037545,,-0.023175,0.162262
7,38.0,16.0,0.284835,-0.010749,,-0.009184,0.550962,0.048761,,,,-0.18793,,0.160227
7,38.0,17.0,0.35536,,0.12117,,0.552462,,-0.128789,-0.327387,0.107199,-0.206921,-0.003653,0.152898
7,38.0,,0.234664,0.06427,0.142822,0.040702,0.472941,0.049844,0.00427,,0.001202,-0.229707,0.080015,
,39.0,,0.891301,0.29649,0.159636,,0.276586,-0.526144,,,0.050806,-0.008093,-0.074779,
7,39.0,2.0,0.833655,0.267917,0.108248,-0.643103,,-0.494128,,0.067445,0.047187,0.013931,-0.100817,0.006275
7,39.0,3.0,0.854492,0.211919,0.090254,,0.405727,-0.473092,,0.085752,0.074616,,,0.007442
7,39.0,,0.848678,0.176066,,,0.37176,,,0.072526,0.052682,,-0.168279,
7,39.0,5.0,0.699393,,-0.046789,-0.64921,,-0.355559,-0.116125,0.008869,0.011935,,-0.195836,0.035342
,,6.0,,,-0.070531,-0.645484,0.525103,-0.303717,-0.177157,0.00405,0.000746,-0.045061,,0.000673
7,39.0,7.0,,,,,,-0.258639,-0.147403,-0.009808,-0.007432,-0.08385,-0.226543,
,39.0,8.0,,,,-0.647853,0.494644,-0.133107,,-0.025336,-0.041488,-0.11719,-0.202643,
,39.0,9.0,0.77589,-0.051652,-0.047312,-0.657869,0.50425,-0.028916,-0.128481,-0.039706,-0.093464,,-0.15928,0.024544
7,,,0.646841,-0.005603,-0.148226,-0.482602,0.483253,,,,-0.051823,-0.234379,-0.140387,0.060237
7,39.0,,,-0.016913,,,0.462524,0.064566,-0.101455,-0.274509,,-0.330158,,
7,,12.0,0.518693,-0.082936,-0.229922,,,0.066249,-0.057867,-0.277145,-0.012208,,,0.026832
,39.0,13.0,0.444102,-0.1328,-0.116787,,0.574605,,-0.092234,,-0.110959,-0.198497,-0.096038,0.032247
7,39.0,,0.420467,,-0.072396,,0.605648,,,,-0.109932,-0.195637,,0.041985
7,39.0,15.0,0.338946,,-0.008405,-0.261535,0.526803,,-0.014778,-0.305752,,-0.244947,,0.055149
7,,16.0,,-0.208759,0.093167,,,0.063873,,-0.308766,-0.06864,,-0.018642,0.034003
,,,1.246408,0.028934,0.486866,,,,-0.224876,0.106865,,0.13092,-0.085051,0.047267
,40.0,,1.215999,,0.433231,,,-0.298039,-0.296233,,0.063438,0.093343,-0.045262,-0.012678
7,40.0,3.0,1.221931,0.118106,,-0.5795,,-0.197501,-0.385297,,0.168217,0.138924,-0.097396,
7,40.0,4.0,1.281469,0.146138,0.415026,-0.534669,,-0.191125,-0.338235,,0.187875,0.120809,,0.022961
,40.0,5.0,1.178034,0.191973,0.27552,,-0.078803,,,,0.145228,0.051692,,
7,40.0,6.0,1.018393,0.221572,0.122116,,-0.003163,-0.115712,,,0.146667,,-0.175719,0.023812
,40.0,7.0,0.882642,0.270652,0.045525,-0.493744,0.152392,-0.094633,,0.051866,,,,-0.017125
7,,8.0,,,-0.116585,,0.114283,,-0.198723,-0.104529,,-0.205526,-0.054381,-0.003284
7,40.0,9.0,0.884338,,,-0.353944,,,-0.104235,-0.216455,0.134364,-0.160194,-0.032087,0.016152
7,40.0,10.0,0.80126,0.539374,-0.258372,,0.362404,-0.144139,0.008964,-0.145197,-0.078724,,,0.079989
,,,0.72213,,,-0.579743,,-0.104172,0.063886,-0.128201,-0.185554,-0.082912,,0.102472
7,40.0,,,,-0.055308,-0.613655,0.467573,-0.046811,,-0.139936,-0.216152,-0.132329,-0.146524,0.108587
7,40.0,13.0,0.582742,0.398618,0.07087,-0.484602,0.436593,-0.079809,0.162181,-0.16835,-0.213107,-0.085286,,0.099305
,40.0,14.0,,0.36499,0.015906,-0.225242,,,,-0.205985,-0.141132,,,
7,,,,,0.059969,-0.027131,,0.042917,-0.004391,-0.265979,-0.038185,,0.010026,0.071629
7,,,0.591853,,0.164115,,,0.073093,-0.035143,,,,,
,1.0,1.0,0.917441,,0.047873,-0.34077,,-0.14879,-0.123322,0.09183,-0.075701,,,0.224802
8,1.0,2.0,,-0.410407,0.07598,-0.347517,,-0.202531,,-0.001504,-0.110739,,0.01359,0.268328
,1.0,,0.844789,-0.404806,0.086962,,0.199837,-0.210676,,-0.14312,-0.135989,-0.207313,,0.297188
8,,,0.713405,,,,0.221827,-0.18104,-0.089045,-0.200153,-0.157292,,0.115768,0.205539
8,1.0,,,-0.353828,0.099177,,0.284266,-0.140318,-0.137679,,,,0.1658,
8,1.0,6.0,0.535687,-0.407941,0.223372,-0.101515,,-0.124748,-0.244183,,-0.118048,,0.122531,0.0618
8,1.0,7.0,0.462241,,0.345084,-0.025921,,-0.15936,,,-0.122774,-0.107414,,-0.056675
8,1.0,,0.324519,-0.624827,,,,,-0.180819,-0.152887,,-0.077041,,-0.096541
8,1.0,9.0,,,0.620941,,0.415368,-0.307854,-0.15311,,-0.130357,,-0.043828,-0.132929
8,1.0,10.0,,-0.513728,,,0.373444,-0.304345,-0.143188,-0.076727,,,-0.071635,
8,2.0,1.0,1.052872,-0.13003,-0.29785,-0.13562,-0.286437,-0.255265,0.001007,,,-0.417565,0.048598,
8,2.0,2.0,1.124436,,-0.344837,,-0.356449,-0.181277,,,0.156598,-0.376575,0.042586,0.183623
8,2.0,3.0,1.0537,-0.121337,-0.292895,,,-0.12953,-0.025759,-0.126369,0.107736,,0.170462,0.222499
,2.0,,0.979647,-0.180893,-0.281981,-0.113697,,-0.095406,-0.047377,,,-0.421749,0.229496,0.246854
8,,5.0,0.878323,-0.431465,-0.148127,-0.087663,,,-0.113429,-0.110124,-0.102251,-0.323419,0.19296,
8,,6.0,,,-0.021576,,-0.056093,,-0.210951,,-0.253129,-0.228157,,0.247434
8,2.0,7.0,0.90564,-0.619706,0.111323,0.06208,0.096837,-0.038889,-0.287283,-0.102788,-0.316309,-0.169675,0.132818,0.178873
8,2.0,8.0,0.853989,,0.295777,0.084294,0.205978,-0.02878,-0.415369,-0.156085,-0.188374,-0.133531,0.107711,
8,2.0,9.0,,,,0.107527,0.273016,-0.060675,,,,-0.104878,0.073645,
8,2.0,,0.773894,,,0.108675,,-0.233508,,-0.133251,,-4e-06,-0.026241,-0.05195
8,,,0.74148,,0.739916,,,-0.305371,,-0.092223,,,-0.103948,-0.092258
,2.0,12.0,0.713085,-0.873766,0.847064,0.329313,0.321754,,-0.239707,-0.014024,-0.07137,,-0.046457,-0.168115
,3.0,1.0,0.721666,,,-0.411741,0.21681,-0.439879,,0.144196,0.035029,,-0.145034,0.202483
,,2.0,,0.19389,,,0.222447,-0.472232,,0.045701,,-0.158061,,0.264858
8,,3.0,0.826922,,,,0.174058,,,,-0.098958,-0.179868,-0.093941,0.278231
8,,4.0,1.011884,-0.324358,-0.22588,0.086718,0.131411,-0.404086,0.152734,-0.059206,-0.123932,,,0.266202
,3.0,5.0,0.87394,-0.284155,-0.128953,0.054894,0.155177,-0.289826,0.149262,,-0.056523,-0.255107,-0.087254,0.292087
8,3.0,,0.542652,,,-0.0215,0.226975,,0.017061,-0.188382,-0.054094,,0.049266,0.270767
,3.0,,,,,,0.306645,-0.282686,-0.056991,-0.261261,,-0.306861,,
,,,0.74307,-0.321388,-0.016504,,,-0.1915,-0.041053,,-0.085181,-0.246026,,0.207096
8,,,0.604837,-0.38424,-0.009085,0.140313,0.338155,,-0.037396,,,-0.21723,0.074586,0.139472
8,3.0,,0.457284,,0.078389,0.317342,0.342656,,,-0.324766,-0.034416,,,0.047564
8,,,,-0.483619,,0.464951,0.323039,-0.381917,,-0.262356,0.035117,-0.148995,-0.022241,-0.062717
8,3.0,12.0,0.182495,-0.502441,,,0.320632,-0.339883,0.012917,,0.116864,-0.190598,,
8,3.0,13.0,0.038963,-0.511659,,0.646172,,-0.28602,0.049979,-0.21847,,-0.175305,-0.03827,-0.168456
8,3.0,,,-0.477771,,0.601641,0.265229,-0.27438,,-0.213268,0.073521,-0.16918,-0.069726,-0.189143
8,,1.0,,-0.4766,,-0.480379,-0.258138,-0.270433,0.017263,-0.037075,,,-0.014279,0.310381
8,,,1.385434,-0.384583,0.143375,-0.389821,,-0.251335,-0.022282,-0.095822,-0.129567,-0.246549,0.073441,
8,4.0,,,,0.164335,-0.363768,-0.108872,-0.156599,,0.004455,,,,
8,,4.0,,-0.502019,0.256865,,-0.019899,-0.10395,,-0.011351,-0.19463,-0.32199,0.156723,0.371658
,4.0,,1.226584,,0.325751,-0.286812,-0.016182,-0.044299,-0.134308,,-0.251785,-0.262371,0.196646,0.283314
8,,6.0,1.182681,,0.417836,,0.100671,-0.025606,-0.21506,-0.155442,-0.264114,-0.188372,0.207972,
8,4.0,,1.141077,-0.503513,,,0.30603,-0.060877,,,-0.166616,-0.1316,,
8,4.0,8.0,1.016237,-0.522784,,,0.408879,,-0.332336,-0.202368,-0.107885,-0.117559,-0.05457,0.021046
,4.0,9.0,,,0.570028,0.184298,0.386576,,-0.292242,-0.115276,-0.12182,-0.065365,-0.105787,-0.079321
,4.0,10.0,0.786182,-0.733531,,,0.393488,-0.311081,-0.243389,-0.038872,-0.090311,-0.035418,-0.137887,-0.115301
,4.0,11.0,0.659076,,,0.288024,0.380364,-0.2349,-0.152054,,-0.091744,0.028233,,-0.186
8,,1.0,1.212938,-0.711937,0.261502,-0.614347,,-0.324754,-0.126843,0.164982,,-0.132733,-0.129162,0.251313
,5.0,,1.442664,,0.220175,-0.568592,-0.009655,-0.277588,-0.132635,0.14649,-0.188201,-0.239387,-0.048128,0.281659
,,3.0,1.427714,-0.649751,0.181188,,,,,0.11208,-0.224162,-0.278041,-0.009807,
8,,4.0,1.262638,-0.83964,0.153171,-0.49621,0.17846,-0.150118,-0.300885,,-0.17971,-0.267081,0.018346,0.285973
8,5.0,,1.14986,-0.796206,,-0.406479,0.258121,-0.070648,-0.31642,-0.012552,,-0.256039,0.058926,0.219599
8,5.0,6.0,,-0.822141,,,0.250517,-0.078269,-0.292859,-0.044337,-0.340281,-0.198417,0.133099,0.11932
8,,7.0,1.029286,,0.49389,-0.177618,0.265759,-0.193615,-0.301744,-0.041952,-0.31571,-0.14906,,
,5.0,8.0,0.820778,-0.830917,,-0.088874,0.330349,-0.329341,-0.354912,,-0.243299,-0.09074,,
,5.0,,0.720922,-0.876777,0.719644,0.019445,0.35629,-0.331822,-0.354627,0.004621,-0.217321,-0.052004,,-0.134348
8,,10.0,,,0.837613,0.103944,0.352547,-0.254491,,0.079339,-0.182841,-0.038563,-0.011566,-0.238962
,6.0,,1.353403,-0.583277,,-0.50317,,-0.19244,-0.118787,0.224882,,-0.266847,0.119975,0.157627
8,,,,-0.550837,0.225658,-0.671921,-0.072217,,,0.202807,-0.259964,-0.262009,,0.256011
,,3.0,,-0.395419,0.103162,-0.654274,,-0.355243,,0.098646,,-0.259424,,0.317915
8,6.0,4.0,0.823466,,0.232479,,0.15891,,0.002566,0.046093,-0.255585,-0.238628,0.148188,0.293997
8,6.0,5.0,,,,-0.459821,,-0.157818,,,-0.324834,-0.164952,0.193551,0.168867
8,6.0,6.0,0.520098,-0.137962,0.383789,-0.30367,,,,-0.196687,,,0.210772,0.04218
,,7.0,0.542239,-0.237843,,-0.08423,0.361954,,-0.142767,-0.227791,-0.228369,-0.131208,,0.011885
,,,0.579878,-0.383804,0.337599,0.018552,0.37697,,,-0.184016,-0.192704,,-0.003557,
